,Subject,Age,Gender,Handedness,Shape,Label,Identity,Matching,Response,RT_ms,RT_sec,ACC,Country
801,7,NA,,,Dreieck.png,Fremder,Stranger,Matching,d,682,0.682,1,Germany
802,7,NA,,,Kreis.png,Ich,Self,Matching,d,680,0.68,1,Germany
803,7,NA,,,Dreieck.png,Fremder,Stranger,Matching,d,725,0.725,1,Germany
804,7,NA,,,Kreis.png,Ich,Self,Matching,d,589,0.589,1,Germany
805,7,NA,,,Kreis.png,Ich,Self,Matching,d,574,0.574,1,Germany
806,7,NA,,,Dreieck.png,Fremder,Stranger,Matching,k,550,0.55,0,Germany
807,7,NA,,,Dreieck.png,Fremder,Stranger,Matching,d,682,0.682,1,Germany
808,7,NA,,,Kreis.png,Ich,Self,Matching,d,957,0.957,1,Germany
809,7,NA,,,Dreieck.png,Fremder,Stranger,Matching,d,546,0.546,1,Germany
810,7,NA,,,Kreis.png,Ich,Self,Matching,d,625,0.625,1,Germany
811,7,NA,,,Kreis.png,Ich,Self,Matching,d,514,0.514,1,Germany
812,7,NA,,,Dreieck.png,Fremder,Stranger,Matching,d,727,0.727,1,Germany
813,7,NA,,,Kreis.png,Ich,Self,Matching,d,1297,1.297,1,Germany
814,7,NA,,,Dreieck.png,Fremder,Stranger,Matching,d,709,0.709,1,Germany
815,7,NA,,,Dreieck.png,Fremder,Stranger,Matching,k,514,0.514,0,Germany
816,7,NA,,,Kreis.png,Ich,Self,Matching,d,487,0.487,1,Germany
817,7,NA,,,Dreieck.png,Fremder,Stranger,Matching,d,779,0.779,1,Germany
818,7,NA,,,Kreis.png,Ich,Self,Matching,d,534,0.534,1,Germany
819,7,NA,,,Kreis.png,Ich,Self,Matching,d,541,0.541,1,Germany
820,7,NA,,,Dreieck.png,Fremder,Stranger,Matching,d,633,0.633,1,Germany
821,7,NA,,,Dreieck.png,Fremder,Stranger,Matching,d,766,0.766,1,Germany
822,7,NA,,,Kreis.png,Ich,Self,Matching,d,655,0.655,1,Germany
823,7,NA,,,Kreis.png,Ich,Self,Matching,d,495,0.495,1,Germany
824,7,NA,,,Dreieck.png,Fremder,Stranger,Matching,k,791,0.791,0,Germany
825,7,NA,,,Dreieck.png,Fremder,Stranger,Matching,d,602,0.602,1,Germany
826,7,NA,,,Kreis.png,Ich,Self,Matching,d,613,0.613,1,Germany
827,7,NA,,,Dreieck.png,Fremder,Stranger,Matching,d,873,0.873,1,Germany
828,7,NA,,,Kreis.png,Ich,Self,Matching,d,720,0.72,1,Germany
829,7,NA,,,Kreis.png,Ich,Self,Matching,d,678,0.678,1,Germany
830,7,NA,,,Dreieck.png,Fremder,Stranger,Matching,d,715,0.715,1,Germany
831,7,NA,,,Dreieck.png,Fremder,Stranger,Matching,d,2453,2.453,1,Germany
832,7,NA,,,Kreis.png,Ich,Self,Matching,d,482,0.482,1,Germany
833,7,NA,,,Kreis.png,Fremder,Stranger,Nonmatching,d,528,0.528,0,Germany
834,7,NA,,,Dreieck.png,Ich,Self,Nonmatching,k,1101,1.101,1,Germany
835,7,NA,,,Kreis.png,Fremder,Stranger,Nonmatching,k,1535,1.535,1,Germany
836,7,NA,,,Dreieck.png,Ich,Self,Nonmatching,k,939,0.939,1,Germany
837,7,NA,,,Kreis.png,Fremder,Stranger,Nonmatching,k,1010,1.01,1,Germany
838,7,NA,,,Dreieck.png,Ich,Self,Nonmatching,k,777,0.777,1,Germany
839,7,NA,,,Kreis.png,Fremder,Stranger,Nonmatching,k,802,0.802,1,Germany
840,7,NA,,,Dreieck.png,Ich,Self,Nonmatching,k,939,0.939,1,Germany
841,7,NA,,,Dreieck.png,Ich,Self,Nonmatching,k,1046,1.046,1,Germany
842,7,NA,,,Kreis.png,Fremder,Stranger,Nonmatching,k,857,0.857,1,Germany
843,7,NA,,,Dreieck.png,Ich,Self,Nonmatching,k,1058,1.058,1,Germany
844,7,NA,,,Kreis.png,Fremder,Stranger,Nonmatching,k,851,0.851,1,Germany
845,7,NA,,,Kreis.png,Fremder,Stranger,Nonmatching,k,666,0.666,1,Germany
846,7,NA,,,Dreieck.png,Ich,Self,Nonmatching,k,887,0.887,1,Germany
847,7,NA,,,Dreieck.png,Ich,Self,Nonmatching,k,822,0.822,1,Germany
848,7,NA,,,Kreis.png,Fremder,Stranger,Nonmatching,k,799,0.799,1,Germany
849,7,NA,,,Dreieck.png,Ich,Self,Nonmatching,k,695,0.695,1,Germany
850,7,NA,,,Kreis.png,Fremder,Stranger,Nonmatching,k,546,0.546,1,Germany
851,7,NA,,,Kreis.png,Fremder,Stranger,Nonmatching,k,537,0.537,1,Germany
852,7,NA,,,Dreieck.png,Ich,Self,Nonmatching,k,1311,1.311,1,Germany
853,7,NA,,,Dreieck.png,Ich,Self,Nonmatching,k,682,0.682,1,Germany
854,7,NA,,,Kreis.png,Fremder,Stranger,Nonmatching,k,631,0.631,1,Germany
855,7,NA,,,Dreieck.png,Ich,Self,Nonmatching,k,701,0.701,1,Germany
856,7,NA,,,Kreis.png,Fremder,Stranger,Nonmatching,k,723,0.723,1,Germany
857,7,NA,,,Kreis.png,Fremder,Stranger,Nonmatching,k,647,0.647,1,Germany
858,7,NA,,,Dreieck.png,Ich,Self,Nonmatching,k,586,0.586,1,Germany
859,7,NA,,,Dreieck.png,Ich,Self,Nonmatching,k,584,0.584,1,Germany
860,7,NA,,,Kreis.png,Fremder,Stranger,Nonmatching,k,500,0.5,1,Germany
861,7,NA,,,Kreis.png,Fremder,Stranger,Nonmatching,k,540,0.54,1,Germany
862,7,NA,,,Dreieck.png,Ich,Self,Nonmatching,k,623,0.623,1,Germany
863,7,NA,,,Dreieck.png,Ich,Self,Nonmatching,k,484,0.484,1,Germany
864,7,NA,,,Kreis.png,Fremder,Stranger,Nonmatching,k,548,0.548,1,Germany
865,7,NA,,,Dreieck.png,Ich,Self,Nonmatching,k,527,0.527,1,Germany
866,7,NA,,,Kreis.png,Fremder,Stranger,Nonmatching,k,499,0.499,1,Germany
867,7,NA,,,Kreis.png,Fremder,Stranger,Nonmatching,k,710,0.71,1,Germany
868,7,NA,,,Dreieck.png,Ich,Self,Nonmatching,k,771,0.771,1,Germany
869,7,NA,,,Dreieck.png,Ich,Self,Nonmatching,k,527,0.527,1,Germany
870,7,NA,,,Kreis.png,Fremder,Stranger,Nonmatching,k,718,0.718,1,Germany
871,7,NA,,,Kreis.png,Fremder,Stranger,Nonmatching,k,740,0.74,1,Germany
872,7,NA,,,Dreieck.png,Ich,Self,Nonmatching,d,778,0.778,0,Germany
873,7,NA,,,Kreis.png,Fremder,Stranger,Nonmatching,k,733,0.733,1,Germany
874,7,NA,,,Dreieck.png,Ich,Self,Nonmatching,k,555,0.555,1,Germany
875,7,NA,,,Dreieck.png,Ich,Self,Nonmatching,k,600,0.6,1,Germany
876,7,NA,,,Kreis.png,Fremder,Stranger,Nonmatching,k,497,0.497,1,Germany
877,7,NA,,,Dreieck.png,Ich,Self,Nonmatching,k,625,0.625,1,Germany
878,7,NA,,,Kreis.png,Fremder,Stranger,Nonmatching,k,689,0.689,1,Germany
879,7,NA,,,Kreis.png,Fremder,Stranger,Nonmatching,k,537,0.537,1,Germany
880,7,NA,,,Dreieck.png,Ich,Self,Nonmatching,k,604,0.604,1,Germany
881,7,NA,,,Dreieck.png,Ich,Self,Nonmatching,k,584,0.584,1,Germany
882,7,NA,,,Kreis.png,Fremder,Stranger,Nonmatching,k,557,0.557,1,Germany
883,7,NA,,,Dreieck.png,Ich,Self,Nonmatching,k,1052,1.052,1,Germany
884,7,NA,,,Kreis.png,Fremder,Stranger,Nonmatching,k,821,0.821,1,Germany
885,7,NA,,,Kreis.png,Fremder,Stranger,Nonmatching,k,820,0.82,1,Germany
886,7,NA,,,Dreieck.png,Ich,Self,Nonmatching,k,651,0.651,1,Germany
887,7,NA,,,Kreis.png,Fremder,Stranger,Nonmatching,k,779,0.779,1,Germany
888,7,NA,,,Dreieck.png,Ich,Self,Nonmatching,k,631,0.631,1,Germany
889,7,NA,,,Dreieck.png,Ich,Self,Nonmatching,k,805,0.805,1,Germany
890,7,NA,,,Kreis.png,Fremder,Stranger,Nonmatching,k,1013,1.013,1,Germany
891,7,NA,,,Dreieck.png,Ich,Self,Nonmatching,k,923,0.923,1,Germany
892,7,NA,,,Kreis.png,Fremder,Stranger,Nonmatching,k,1260,1.26,1,Germany
893,7,NA,,,Dreieck.png,Ich,Self,Nonmatching,k,1211,1.211,1,Germany
894,7,NA,,,Kreis.png,Fremder,Stranger,Nonmatching,k,756,0.756,1,Germany
895,7,NA,,,Kreis.png,Fremder,Stranger,Nonmatching,k,787,0.787,1,Germany
896,7,NA,,,Dreieck.png,Ich,Self,Nonmatching,k,667,0.667,1,Germany
897,8,NA,,,Kreis.png,Fremder,Stranger,Matching,d,1842,1.842,1,Germany
898,8,NA,,,Dreieck.png,Ich,Self,Matching,d,2124,2.124,1,Germany
899,8,NA,,,Kreis.png,Fremder,Stranger,Matching,k,1450,1.45,0,Germany
900,8,NA,,,Dreieck.png,Ich,Self,Matching,d,1710,1.71,1,Germany
901,8,NA,,,Kreis.png,Fremder,Stranger,Matching,d,2156,2.156,1,Germany
902,8,NA,,,Dreieck.png,Ich,Self,Matching,d,643,0.643,1,Germany
903,8,NA,,,Dreieck.png,Ich,Self,Matching,d,1008,1.008,1,Germany
904,8,NA,,,Kreis.png,Fremder,Stranger,Matching,d,932,0.932,1,Germany
905,8,NA,,,Dreieck.png,Ich,Self,Matching,d,2058,2.058,1,Germany
906,8,NA,,,Kreis.png,Fremder,Stranger,Matching,d,2223,2.223,1,Germany
907,8,NA,,,Kreis.png,Fremder,Stranger,Matching,d,769,0.769,1,Germany
908,8,NA,,,Dreieck.png,Ich,Self,Matching,d,887,0.887,1,Germany
909,8,NA,,,Kreis.png,Fremder,Stranger,Matching,d,1463,1.463,1,Germany
910,8,NA,,,Dreieck.png,Ich,Self,Matching,d,711,0.711,1,Germany
911,8,NA,,,Dreieck.png,Ich,Self,Matching,d,714,0.714,1,Germany
912,8,NA,,,Kreis.png,Fremder,Stranger,Matching,d,1586,1.586,1,Germany
913,8,NA,,,Kreis.png,Fremder,Stranger,Matching,k,1873,1.873,0,Germany
914,8,NA,,,Dreieck.png,Ich,Self,Matching,d,2324,2.324,1,Germany
915,8,NA,,,Kreis.png,Fremder,Stranger,Matching,d,1298,1.298,1,Germany
916,8,NA,,,Dreieck.png,Ich,Self,Matching,d,945,0.945,1,Germany
917,8,NA,,,Kreis.png,Fremder,Stranger,Matching,d,1094,1.094,1,Germany
918,8,NA,,,Dreieck.png,Ich,Self,Matching,d,1652,1.652,1,Germany
919,8,NA,,,Dreieck.png,Ich,Self,Matching,d,1534,1.534,1,Germany
920,8,NA,,,Kreis.png,Fremder,Stranger,Matching,d,758,0.758,1,Germany
921,8,NA,,,Dreieck.png,Ich,Self,Matching,d,2458,2.458,1,Germany
922,8,NA,,,Kreis.png,Fremder,Stranger,Matching,d,1199,1.199,1,Germany
923,8,NA,,,Dreieck.png,Ich,Self,Matching,d,1038,1.038,1,Germany
924,8,NA,,,Kreis.png,Fremder,Stranger,Matching,d,1871,1.871,1,Germany
925,8,NA,,,Dreieck.png,Ich,Self,Matching,d,583,0.583,1,Germany
926,8,NA,,,Kreis.png,Fremder,Stranger,Matching,d,825,0.825,1,Germany
927,8,NA,,,Dreieck.png,Ich,Self,Matching,k,616,0.616,0,Germany
928,8,NA,,,Kreis.png,Fremder,Stranger,Matching,d,1517,1.517,1,Germany
929,8,NA,,,Dreieck.png,Ich,Self,Matching,d,796,0.796,1,Germany
930,8,NA,,,Kreis.png,Fremder,Stranger,Matching,d,833,0.833,1,Germany
931,8,NA,,,Dreieck.png,Ich,Self,Matching,d,1234,1.234,1,Germany
932,8,NA,,,Kreis.png,Fremder,Stranger,Matching,k,797,0.797,0,Germany
933,8,NA,,,Dreieck.png,Ich,Self,Matching,d,1415,1.415,1,Germany
934,8,NA,,,Kreis.png,Fremder,Stranger,Matching,d,2418,2.418,1,Germany
935,8,NA,,,Kreis.png,Fremder,Stranger,Matching,d,781,0.781,1,Germany
936,8,NA,,,Dreieck.png,Ich,Self,Matching,d,1326,1.326,1,Germany
937,8,NA,,,Kreis.png,Fremder,Stranger,Matching,d,1880,1.88,1,Germany
938,8,NA,,,Dreieck.png,Ich,Self,Matching,d,1842,1.842,1,Germany
939,8,NA,,,Dreieck.png,Ich,Self,Matching,d,680,0.68,1,Germany
940,8,NA,,,Kreis.png,Fremder,Stranger,Matching,k,1379,1.379,0,Germany
941,8,NA,,,Dreieck.png,Ich,Self,Matching,d,707,0.707,1,Germany
942,8,NA,,,Kreis.png,Fremder,Stranger,Matching,d,1474,1.474,1,Germany
943,8,NA,,,Kreis.png,Fremder,Stranger,Matching,d,997,0.997,1,Germany
944,8,NA,,,Dreieck.png,Ich,Self,Matching,d,1835,1.835,1,Germany
945,8,NA,,,Dreieck.png,Ich,Self,Matching,d,1073,1.073,1,Germany
946,8,NA,,,Kreis.png,Fremder,Stranger,Matching,k,1819,1.819,0,Germany
947,8,NA,,,Dreieck.png,Ich,Self,Matching,d,851,0.851,1,Germany
948,8,NA,,,Kreis.png,Fremder,Stranger,Matching,d,2256,2.256,1,Germany
949,8,NA,,,Kreis.png,Fremder,Stranger,Matching,d,685,0.685,1,Germany
950,8,NA,,,Dreieck.png,Ich,Self,Matching,d,790,0.79,1,Germany
951,8,NA,,,Dreieck.png,Ich,Self,Matching,d,822,0.822,1,Germany
952,8,NA,,,Kreis.png,Fremder,Stranger,Matching,d,597,0.597,1,Germany
953,8,NA,,,Dreieck.png,Ich,Self,Matching,d,846,0.846,1,Germany
954,8,NA,,,Kreis.png,Fremder,Stranger,Matching,d,804,0.804,1,Germany
955,8,NA,,,Kreis.png,Fremder,Stranger,Matching,d,2820,2.82,1,Germany
956,8,NA,,,Dreieck.png,Ich,Self,Matching,d,799,0.799,1,Germany
957,8,NA,,,Kreis.png,Fremder,Stranger,Matching,d,1948,1.948,1,Germany
958,8,NA,,,Dreieck.png,Ich,Self,Matching,d,808,0.808,1,Germany
959,8,NA,,,Dreieck.png,Ich,Self,Matching,d,1303,1.303,1,Germany
960,8,NA,,,Kreis.png,Fremder,Stranger,Matching,d,1753,1.753,1,Germany
961,8,NA,,,Dreieck.png,Fremder,Stranger,Nonmatching,d,1071,1.071,0,Germany
962,8,NA,,,Kreis.png,Ich,Self,Nonmatching,d,2780,2.78,0,Germany
963,8,NA,,,Dreieck.png,Fremder,Stranger,Nonmatching,k,1468,1.468,1,Germany
964,8,NA,,,Kreis.png,Ich,Self,Nonmatching,k,1509,1.509,1,Germany
965,8,NA,,,Dreieck.png,Fremder,Stranger,Nonmatching,k,1570,1.57,1,Germany
966,8,NA,,,Kreis.png,Ich,Self,Nonmatching,k,1509,1.509,1,Germany
967,8,NA,,,Kreis.png,Ich,Self,Nonmatching,k,1734,1.734,1,Germany
968,8,NA,,,Dreieck.png,Fremder,Stranger,Nonmatching,k,1749,1.749,1,Germany
969,8,NA,,,Kreis.png,Ich,Self,Nonmatching,k,1381,1.381,1,Germany
970,8,NA,,,Dreieck.png,Fremder,Stranger,Nonmatching,k,1431,1.431,1,Germany
971,8,NA,,,Kreis.png,Ich,Self,Nonmatching,k,1719,1.719,1,Germany
972,8,NA,,,Dreieck.png,Fremder,Stranger,Nonmatching,k,1369,1.369,1,Germany
973,8,NA,,,Dreieck.png,Fremder,Stranger,Nonmatching,k,1146,1.146,1,Germany
974,8,NA,,,Kreis.png,Ich,Self,Nonmatching,k,1826,1.826,1,Germany
975,8,NA,,,Kreis.png,Ich,Self,Nonmatching,k,841,0.841,1,Germany
976,8,NA,,,Dreieck.png,Fremder,Stranger,Nonmatching,k,786,0.786,1,Germany
977,8,NA,,,Dreieck.png,Fremder,Stranger,Nonmatching,k,2559,2.559,1,Germany
978,8,NA,,,Kreis.png,Ich,Self,Nonmatching,k,1275,1.275,1,Germany
979,8,NA,,,Kreis.png,Ich,Self,Nonmatching,k,2049,2.049,1,Germany
980,8,NA,,,Dreieck.png,Fremder,Stranger,Nonmatching,k,2574,2.574,1,Germany
981,8,NA,,,Dreieck.png,Fremder,Stranger,Nonmatching,k,1191,1.191,1,Germany
982,8,NA,,,Kreis.png,Ich,Self,Nonmatching,k,1234,1.234,1,Germany
983,8,NA,,,Dreieck.png,Fremder,Stranger,Nonmatching,k,835,0.835,1,Germany
984,8,NA,,,Kreis.png,Ich,Self,Nonmatching,k,2592,2.592,1,Germany
985,8,NA,,,Kreis.png,Ich,Self,Nonmatching,k,1273,1.273,1,Germany
986,8,NA,,,Dreieck.png,Fremder,Stranger,Nonmatching,k,880,0.88,1,Germany
987,8,NA,,,Dreieck.png,Fremder,Stranger,Nonmatching,k,1109,1.109,1,Germany
988,8,NA,,,Kreis.png,Ich,Self,Nonmatching,k,694,0.694,1,Germany
989,8,NA,,,Kreis.png,Ich,Self,Nonmatching,k,673,0.673,1,Germany
990,8,NA,,,Dreieck.png,Fremder,Stranger,Nonmatching,k,1239,1.239,1,Germany
991,8,NA,,,Kreis.png,Ich,Self,Nonmatching,k,993,0.993,1,Germany
992,8,NA,,,Dreieck.png,Fremder,Stranger,Nonmatching,k,1668,1.668,1,Germany
993,8,NA,,,Kreis.png,Ich,Self,Nonmatching,k,926,0.926,1,Germany
994,8,NA,,,Dreieck.png,Fremder,Stranger,Nonmatching,k,650,0.65,1,Germany
995,8,NA,,,Kreis.png,Ich,Self,Nonmatching,k,610,0.61,1,Germany
996,8,NA,,,Dreieck.png,Fremder,Stranger,Nonmatching,k,7988,7.988,1,Germany
997,8,NA,,,Dreieck.png,Fremder,Stranger,Nonmatching,k,1823,1.823,1,Germany
998,8,NA,,,Kreis.png,Ich,Self,Nonmatching,k,1199,1.199,1,Germany
999,8,NA,,,Dreieck.png,Fremder,Stranger,Nonmatching,k,5827,5.827,1,Germany
1000,8,NA,,,Kreis.png,Ich,Self,Nonmatching,k,1730,1.73,1,Germany
1001,8,NA,,,Kreis.png,Ich,Self,Nonmatching,k,1268,1.268,1,Germany
1002,8,NA,,,Dreieck.png,Fremder,Stranger,Nonmatching,k,1531,1.531,1,Germany
1003,8,NA,,,Kreis.png,Ich,Self,Nonmatching,k,1713,1.713,1,Germany
1004,8,NA,,,Dreieck.png,Fremder,Stranger,Nonmatching,k,718,0.718,1,Germany
1005,8,NA,,,Dreieck.png,Fremder,Stranger,Nonmatching,k,820,0.82,1,Germany
1006,8,NA,,,Kreis.png,Ich,Self,Nonmatching,k,993,0.993,1,Germany
1007,8,NA,,,Kreis.png,Ich,Self,Nonmatching,k,679,0.679,1,Germany
1008,8,NA,,,Dreieck.png,Fremder,Stranger,Nonmatching,k,566,0.566,1,Germany
1009,8,NA,,,Dreieck.png,Fremder,Stranger,Nonmatching,k,722,0.722,1,Germany
1010,8,NA,,,Kreis.png,Ich,Self,Nonmatching,k,1481,1.481,1,Germany
1011,8,NA,,,Kreis.png,Ich,Self,Nonmatching,k,709,0.709,1,Germany
1012,8,NA,,,Dreieck.png,Fremder,Stranger,Nonmatching,k,630,0.63,1,Germany
1013,8,NA,,,Dreieck.png,Fremder,Stranger,Nonmatching,k,2136,2.136,1,Germany
1014,8,NA,,,Kreis.png,Ich,Self,Nonmatching,k,823,0.823,1,Germany
1015,8,NA,,,Dreieck.png,Fremder,Stranger,Nonmatching,k,686,0.686,1,Germany
1016,8,NA,,,Kreis.png,Ich,Self,Nonmatching,k,796,0.796,1,Germany
1017,8,NA,,,Kreis.png,Ich,Self,Nonmatching,k,686,0.686,1,Germany
1018,8,NA,,,Dreieck.png,Fremder,Stranger,Nonmatching,k,2399,2.399,1,Germany
1019,8,NA,,,Dreieck.png,Fremder,Stranger,Nonmatching,k,651,0.651,1,Germany
1020,8,NA,,,Kreis.png,Ich,Self,Nonmatching,k,1079,1.079,1,Germany
1021,8,NA,,,Dreieck.png,Fremder,Stranger,Nonmatching,k,924,0.924,1,Germany
1022,8,NA,,,Kreis.png,Ich,Self,Nonmatching,k,1741,1.741,1,Germany
1023,8,NA,,,Kreis.png,Ich,Self,Nonmatching,k,871,0.871,1,Germany
1024,8,NA,,,Dreieck.png,Fremder,Stranger,Nonmatching,k,1650,1.65,1,Germany
1025,9,NA,,,Kreis.png,Fremder,Stranger,Matching,d,5950,5.95,1,Germany
1026,9,NA,,,Dreieck.png,Ich,Self,Matching,d,1767,1.767,1,Germany
1027,9,NA,,,Kreis.png,Fremder,Stranger,Matching,k,2284,2.284,0,Germany
1028,9,NA,,,Dreieck.png,Ich,Self,Matching,d,1151,1.151,1,Germany
1029,9,NA,,,Dreieck.png,Ich,Self,Matching,d,1118,1.118,1,Germany
1030,9,NA,,,Kreis.png,Fremder,Stranger,Matching,d,1058,1.058,1,Germany
1031,9,NA,,,Kreis.png,Fremder,Stranger,Matching,d,859,0.859,1,Germany
1032,9,NA,,,Dreieck.png,Ich,Self,Matching,d,588,0.588,1,Germany
1033,9,NA,,,Dreieck.png,Ich,Self,Matching,d,1188,1.188,1,Germany
1034,9,NA,,,Kreis.png,Fremder,Stranger,Matching,d,5900,5.9,1,Germany
1035,9,NA,,,Kreis.png,Fremder,Stranger,Matching,k,1140,1.14,0,Germany
1036,9,NA,,,Dreieck.png,Ich,Self,Matching,d,841,0.841,1,Germany
1037,9,NA,,,Kreis.png,Fremder,Stranger,Matching,d,1497,1.497,1,Germany
1038,9,NA,,,Dreieck.png,Ich,Self,Matching,d,837,0.837,1,Germany
1039,9,NA,,,Kreis.png,Fremder,Stranger,Matching,d,903,0.903,1,Germany
1040,9,NA,,,Dreieck.png,Ich,Self,Matching,d,872,0.872,1,Germany
1041,9,NA,,,Dreieck.png,Ich,Self,Matching,d,1612,1.612,1,Germany
1042,9,NA,,,Kreis.png,Fremder,Stranger,Matching,d,2226,2.226,1,Germany
1043,9,NA,,,Kreis.png,Fremder,Stranger,Matching,d,8234,8.234,1,Germany
1044,9,NA,,,Dreieck.png,Ich,Self,Matching,d,600,0.6,1,Germany
1045,9,NA,,,Kreis.png,Fremder,Stranger,Matching,d,862,0.862,1,Germany
1046,9,NA,,,Dreieck.png,Ich,Self,Matching,d,2433,2.433,1,Germany
1047,9,NA,,,Kreis.png,Fremder,Stranger,Matching,d,1170,1.17,1,Germany
1048,9,NA,,,Dreieck.png,Ich,Self,Matching,d,847,0.847,1,Germany
1049,9,NA,,,Dreieck.png,Ich,Self,Matching,d,2240,2.24,1,Germany
1050,9,NA,,,Kreis.png,Fremder,Stranger,Matching,d,1189,1.189,1,Germany
1051,9,NA,,,Kreis.png,Fremder,Stranger,Matching,d,862,0.862,1,Germany
1052,9,NA,,,Dreieck.png,Ich,Self,Matching,d,874,0.874,1,Germany
1053,9,NA,,,Kreis.png,Fremder,Stranger,Matching,d,964,0.964,1,Germany
1054,9,NA,,,Dreieck.png,Ich,Self,Matching,d,1091,1.091,1,Germany
1055,9,NA,,,Kreis.png,Fremder,Stranger,Matching,d,1595,1.595,1,Germany
1056,9,NA,,,Dreieck.png,Ich,Self,Matching,d,869,0.869,1,Germany
1057,9,NA,,,Dreieck.png,Ich,Self,Matching,d,3555,3.555,1,Germany
1058,9,NA,,,Kreis.png,Fremder,Stranger,Matching,d,1182,1.182,1,Germany
1059,9,NA,,,Kreis.png,Fremder,Stranger,Matching,d,1223,1.223,1,Germany
1060,9,NA,,,Dreieck.png,Ich,Self,Matching,d,879,0.879,1,Germany
1061,9,NA,,,Kreis.png,Fremder,Stranger,Matching,d,1677,1.677,1,Germany
1062,9,NA,,,Dreieck.png,Ich,Self,Matching,d,1263,1.263,1,Germany
1063,9,NA,,,Kreis.png,Fremder,Stranger,Matching,d,1177,1.177,1,Germany
1064,9,NA,,,Dreieck.png,Ich,Self,Matching,d,740,0.74,1,Germany
1065,9,NA,,,Dreieck.png,Ich,Self,Matching,d,931,0.931,1,Germany
1066,9,NA,,,Kreis.png,Fremder,Stranger,Matching,d,847,0.847,1,Germany
1067,9,NA,,,Kreis.png,Fremder,Stranger,Matching,d,900,0.9,1,Germany
1068,9,NA,,,Dreieck.png,Ich,Self,Matching,d,1034,1.034,1,Germany
1069,9,NA,,,Kreis.png,Fremder,Stranger,Matching,d,1082,1.082,1,Germany
1070,9,NA,,,Dreieck.png,Ich,Self,Matching,d,964,0.964,1,Germany
1071,9,NA,,,Dreieck.png,Ich,Self,Matching,d,1550,1.55,1,Germany
1072,9,NA,,,Kreis.png,Fremder,Stranger,Matching,d,828,0.828,1,Germany
1073,9,NA,,,Dreieck.png,Ich,Self,Matching,d,738,0.738,1,Germany
1074,9,NA,,,Kreis.png,Fremder,Stranger,Matching,d,1158,1.158,1,Germany
1075,9,NA,,,Dreieck.png,Ich,Self,Matching,d,2128,2.128,1,Germany
1076,9,NA,,,Kreis.png,Fremder,Stranger,Matching,d,611,0.611,1,Germany
1077,9,NA,,,Kreis.png,Fremder,Stranger,Matching,d,1591,1.591,1,Germany
1078,9,NA,,,Dreieck.png,Ich,Self,Matching,d,2409,2.409,1,Germany
1079,9,NA,,,Kreis.png,Fremder,Stranger,Matching,d,724,0.724,1,Germany
1080,9,NA,,,Dreieck.png,Ich,Self,Matching,d,713,0.713,1,Germany
1081,9,NA,,,Kreis.png,Fremder,Stranger,Matching,d,1386,1.386,1,Germany
1082,9,NA,,,Dreieck.png,Ich,Self,Matching,d,1569,1.569,1,Germany
1083,9,NA,,,Kreis.png,Fremder,Stranger,Matching,d,1219,1.219,1,Germany
1084,9,NA,,,Dreieck.png,Ich,Self,Matching,d,859,0.859,1,Germany
1085,9,NA,,,Dreieck.png,Ich,Self,Matching,d,590,0.59,1,Germany
1086,9,NA,,,Kreis.png,Fremder,Stranger,Matching,d,1836,1.836,1,Germany
1087,9,NA,,,Dreieck.png,Ich,Self,Matching,d,968,0.968,1,Germany
1088,9,NA,,,Kreis.png,Fremder,Stranger,Matching,d,953,0.953,1,Germany
1089,9,NA,,,Dreieck.png,Fremder,Stranger,Nonmatching,k,15265,15.265,1,Germany
1090,9,NA,,,Kreis.png,Ich,Self,Nonmatching,k,1775,1.775,1,Germany
1091,9,NA,,,Dreieck.png,Fremder,Stranger,Nonmatching,k,2054,2.054,1,Germany
1092,9,NA,,,Kreis.png,Ich,Self,Nonmatching,k,2098,2.098,1,Germany
1093,9,NA,,,Dreieck.png,Fremder,Stranger,Nonmatching,k,3307,3.307,1,Germany
1094,9,NA,,,Kreis.png,Ich,Self,Nonmatching,k,1993,1.993,1,Germany
1095,9,NA,,,Kreis.png,Ich,Self,Nonmatching,k,840,0.84,1,Germany
1096,9,NA,,,Dreieck.png,Fremder,Stranger,Nonmatching,k,1120,1.12,1,Germany
1097,9,NA,,,Kreis.png,Ich,Self,Nonmatching,k,1687,1.687,1,Germany
1098,9,NA,,,Dreieck.png,Fremder,Stranger,Nonmatching,k,1685,1.685,1,Germany
1099,9,NA,,,Dreieck.png,Fremder,Stranger,Nonmatching,k,1283,1.283,1,Germany
1100,9,NA,,,Kreis.png,Ich,Self,Nonmatching,k,977,0.977,1,Germany
1101,9,NA,,,Dreieck.png,Fremder,Stranger,Nonmatching,k,1047,1.047,1,Germany
1102,9,NA,,,Kreis.png,Ich,Self,Nonmatching,k,1109,1.109,1,Germany
1103,9,NA,,,Dreieck.png,Fremder,Stranger,Nonmatching,k,1411,1.411,1,Germany
1104,9,NA,,,Kreis.png,Ich,Self,Nonmatching,k,1587,1.587,1,Germany
1105,9,NA,,,Dreieck.png,Fremder,Stranger,Nonmatching,k,829,0.829,1,Germany
1106,9,NA,,,Kreis.png,Ich,Self,Nonmatching,k,887,0.887,1,Germany
1107,9,NA,,,Dreieck.png,Fremder,Stranger,Nonmatching,k,1004,1.004,1,Germany
1108,9,NA,,,Kreis.png,Ich,Self,Nonmatching,k,761,0.761,1,Germany
