,Subject,Matching,Identity,English_Identity,RT_ms,RT_sec,ACC,blocktype,Country
4088,452046834,Nonmatching,Self,self,739,0.739,0,mixed,United Kingdom
4089,452046834,Nonmatching,Self,self,671,0.671,1,mixed,United Kingdom
4090,452046834,Nonmatching,Self,self,600,0.6,1,mixed,United Kingdom
4091,452046834,Nonmatching,Self,self,538,0.538,1,mixed,United Kingdom
4092,452046834,Nonmatching,Self,self,629,0.629,0,mixed,United Kingdom
4093,452046834,Nonmatching,Self,self,395,0.395,0,blocked,United Kingdom
4094,452046834,Nonmatching,Self,self,470,0.47,1,blocked,United Kingdom
4095,452046834,Nonmatching,Self,self,397,0.397,1,blocked,United Kingdom
4096,452046834,Nonmatching,Self,self,264,0.264,0,blocked,United Kingdom
4097,452046834,Nonmatching,Self,self,316,0.316,0,blocked,United Kingdom
4098,452046834,Nonmatching,Self,self,461,0.461,1,blocked,United Kingdom
4099,452046834,Nonmatching,Self,self,456,0.456,1,blocked,United Kingdom
4100,452046834,Nonmatching,Self,self,343,0.343,1,blocked,United Kingdom
4101,452046834,Nonmatching,Self,self,370,0.37,1,blocked,United Kingdom
4102,452046834,Nonmatching,Self,self,373,0.373,1,blocked,United Kingdom
4103,452046834,Nonmatching,Self,self,391,0.391,1,blocked,United Kingdom
4104,452046834,Nonmatching,Self,self,390,0.39,1,blocked,United Kingdom
4105,452046834,Nonmatching,Self,self,433,0.433,1,blocked,United Kingdom
4106,452046834,Nonmatching,Self,self,323,0.323,1,blocked,United Kingdom
4107,452046834,Nonmatching,Self,self,354,0.354,0,blocked,United Kingdom
4108,452046834,Nonmatching,Self,self,949,0.949,1,blocked,United Kingdom
4109,452046834,Nonmatching,Self,self,394,0.394,1,blocked,United Kingdom
4110,452046834,Nonmatching,Self,self,465,0.465,1,blocked,United Kingdom
4111,452046834,Nonmatching,Self,self,411,0.411,1,blocked,United Kingdom
4112,452046834,Nonmatching,Self,self,307,0.307,0,blocked,United Kingdom
4113,452046834,Nonmatching,Self,self,443,0.443,1,blocked,United Kingdom
4114,452046834,Nonmatching,Self,self,432,0.432,1,blocked,United Kingdom
4115,452046834,Nonmatching,Self,self,376,0.376,1,blocked,United Kingdom
4116,452046834,Nonmatching,Self,self,566,0.566,1,blocked,United Kingdom
4117,452046834,Nonmatching,Self,self,365,0.365,1,blocked,United Kingdom
4118,452046834,Nonmatching,Self,self,362,0.362,1,blocked,United Kingdom
4119,452046834,Nonmatching,Self,self,522,0.522,1,blocked,United Kingdom
4120,452046834,Nonmatching,Self,self,338,0.338,1,blocked,United Kingdom
4121,452046834,Nonmatching,Self,self,346,0.346,1,blocked,United Kingdom
4122,452046834,Nonmatching,Self,self,516,0.516,1,mixed,United Kingdom
4123,452046834,Nonmatching,Self,self,551,0.551,1,mixed,United Kingdom
4124,452046834,Nonmatching,Self,self,393,0.393,1,mixed,United Kingdom
4125,452046834,Nonmatching,Self,self,395,0.395,0,mixed,United Kingdom
4126,452046834,Nonmatching,Self,self,706,0.706,1,mixed,United Kingdom
4127,452046834,Nonmatching,Self,self,486,0.486,1,mixed,United Kingdom
4128,452046834,Nonmatching,Self,self,542,0.542,1,mixed,United Kingdom
4129,452046834,Nonmatching,Self,self,584,0.584,1,mixed,United Kingdom
4130,452046834,Nonmatching,Self,self,479,0.479,1,mixed,United Kingdom
4131,452046834,Nonmatching,Self,self,599,0.599,1,mixed,United Kingdom
4132,452046834,Nonmatching,Self,self,426,0.426,1,mixed,United Kingdom
4133,452046834,Nonmatching,Self,self,524,0.524,1,mixed,United Kingdom
4134,452046834,Nonmatching,Self,self,525,0.525,1,mixed,United Kingdom
4135,452046834,Nonmatching,Self,self,382,0.382,1,mixed,United Kingdom
4136,452046834,Nonmatching,Self,self,704,0.704,1,mixed,United Kingdom
4137,452046834,Nonmatching,Self,self,699,0.699,1,mixed,United Kingdom
4138,452046834,Nonmatching,Self,self,485,0.485,1,mixed,United Kingdom
4139,452046834,Nonmatching,Self,self,419,0.419,1,mixed,United Kingdom
4140,452046834,Nonmatching,Self,self,434,0.434,1,mixed,United Kingdom
4141,452046834,Nonmatching,Self,self,381,0.381,1,mixed,United Kingdom
4142,452046834,Nonmatching,Stranger,stranger,616,0.616,1,mixed,United Kingdom
4143,452046834,Nonmatching,Stranger,stranger,476,0.476,1,mixed,United Kingdom
4144,452046834,Nonmatching,Stranger,stranger,545,0.545,1,mixed,United Kingdom
4145,452046834,Nonmatching,Stranger,stranger,413,0.413,1,mixed,United Kingdom
4146,452046834,Nonmatching,Stranger,stranger,339,0.339,0,mixed,United Kingdom
4147,452046834,Nonmatching,Stranger,stranger,700,0.7,1,mixed,United Kingdom
4148,452046834,Nonmatching,Stranger,stranger,741,0.741,1,mixed,United Kingdom
4149,452046834,Nonmatching,Stranger,stranger,630,0.63,1,mixed,United Kingdom
4150,452046834,Nonmatching,Stranger,stranger,514,0.514,1,mixed,United Kingdom
4151,452046834,Nonmatching,Stranger,stranger,523,0.523,1,mixed,United Kingdom
4152,452046834,Nonmatching,Stranger,stranger,479,0.479,1,blocked,United Kingdom
4153,452046834,Nonmatching,Stranger,stranger,483,0.483,1,blocked,United Kingdom
4154,452046834,Nonmatching,Stranger,stranger,448,0.448,1,blocked,United Kingdom
4155,452046834,Nonmatching,Stranger,stranger,439,0.439,1,blocked,United Kingdom
4156,452046834,Nonmatching,Stranger,stranger,434,0.434,1,blocked,United Kingdom
4157,452046834,Nonmatching,Stranger,stranger,317,0.317,0,blocked,United Kingdom
4158,452046834,Nonmatching,Stranger,stranger,436,0.436,1,blocked,United Kingdom
4159,452046834,Nonmatching,Stranger,stranger,419,0.419,1,blocked,United Kingdom
4160,452046834,Nonmatching,Stranger,stranger,445,0.445,1,blocked,United Kingdom
4161,452046834,Nonmatching,Stranger,stranger,531,0.531,1,blocked,United Kingdom
4162,452046834,Nonmatching,Stranger,stranger,453,0.453,1,blocked,United Kingdom
4163,452046834,Nonmatching,Stranger,stranger,484,0.484,1,blocked,United Kingdom
4164,452046834,Nonmatching,Stranger,stranger,477,0.477,1,blocked,United Kingdom
4165,452046834,Nonmatching,Stranger,stranger,365,0.365,1,blocked,United Kingdom
4166,452046834,Nonmatching,Stranger,stranger,487,0.487,1,blocked,United Kingdom
4167,452046834,Nonmatching,Stranger,stranger,871,0.871,1,blocked,United Kingdom
4168,452046834,Nonmatching,Stranger,stranger,392,0.392,1,blocked,United Kingdom
4169,452046834,Nonmatching,Stranger,stranger,437,0.437,1,blocked,United Kingdom
4170,452046834,Nonmatching,Stranger,stranger,332,0.332,1,blocked,United Kingdom
4171,452046834,Nonmatching,Stranger,stranger,541,0.541,0,blocked,United Kingdom
4172,452046834,Nonmatching,Stranger,stranger,297,0.297,1,blocked,United Kingdom
4173,452046834,Nonmatching,Stranger,stranger,473,0.473,1,blocked,United Kingdom
4174,452046834,Nonmatching,Stranger,stranger,398,0.398,1,blocked,United Kingdom
4175,452046834,Nonmatching,Stranger,stranger,350,0.35,1,blocked,United Kingdom
4176,452046834,Nonmatching,Stranger,stranger,443,0.443,1,blocked,United Kingdom
4177,452046834,Nonmatching,Stranger,stranger,451,0.451,1,blocked,United Kingdom
4178,452046834,Nonmatching,Stranger,stranger,402,0.402,1,blocked,United Kingdom
4179,452046834,Nonmatching,Stranger,stranger,440,0.44,1,blocked,United Kingdom
4180,452046834,Nonmatching,Stranger,stranger,413,0.413,0,blocked,United Kingdom
4181,452046834,Nonmatching,Stranger,stranger,374,0.374,0,blocked,United Kingdom
4182,452046834,Nonmatching,Stranger,stranger,1087,1.087,1,mixed,United Kingdom
4183,452046834,Nonmatching,Stranger,stranger,682,0.682,1,mixed,United Kingdom
4184,452046834,Nonmatching,Stranger,stranger,531,0.531,0,mixed,United Kingdom
4185,452046834,Nonmatching,Stranger,stranger,489,0.489,0,mixed,United Kingdom
4186,452046834,Nonmatching,Stranger,stranger,444,0.444,1,mixed,United Kingdom
4187,452046834,Nonmatching,Stranger,stranger,442,0.442,1,mixed,United Kingdom
4188,452046834,Nonmatching,Stranger,stranger,815,0.815,1,mixed,United Kingdom
4189,452046834,Nonmatching,Stranger,stranger,428,0.428,0,mixed,United Kingdom
4190,452046834,Nonmatching,Stranger,stranger,511,0.511,1,mixed,United Kingdom
4191,452046834,Nonmatching,Stranger,stranger,520,0.52,1,mixed,United Kingdom
4192,452046834,Nonmatching,Stranger,stranger,373,0.373,1,mixed,United Kingdom
4193,452046834,Nonmatching,Stranger,stranger,396,0.396,1,mixed,United Kingdom
4194,452046834,Nonmatching,Stranger,stranger,403,0.403,1,mixed,United Kingdom
4195,452046834,Nonmatching,Stranger,stranger,685,0.685,1,mixed,United Kingdom
4196,452046834,Nonmatching,Stranger,stranger,708,0.708,1,mixed,United Kingdom
4197,452046834,Nonmatching,Stranger,stranger,372,0.372,1,mixed,United Kingdom
4198,452046834,Nonmatching,Stranger,stranger,497,0.497,1,mixed,United Kingdom
4199,452046834,Nonmatching,Stranger,stranger,500,0.5,1,mixed,United Kingdom
4200,452046834,Nonmatching,Stranger,stranger,413,0.413,1,mixed,United Kingdom
4201,452046834,Nonmatching,Stranger,stranger,486,0.486,1,mixed,United Kingdom
4202,502388078,Matching,Close,friend,436,0.436,1,blocked,United Kingdom
4203,502388078,Matching,Close,friend,507,0.507,1,blocked,United Kingdom
4204,502388078,Matching,Close,friend,435,0.435,1,blocked,United Kingdom
4205,502388078,Matching,Close,friend,452,0.452,1,blocked,United Kingdom
4206,502388078,Matching,Close,friend,387,0.387,1,blocked,United Kingdom
4207,502388078,Matching,Close,friend,491,0.491,1,blocked,United Kingdom
4208,502388078,Matching,Close,friend,684,0.684,0,blocked,United Kingdom
4209,502388078,Matching,Close,friend,468,0.468,0,blocked,United Kingdom
4210,502388078,Matching,Close,friend,517,0.517,1,blocked,United Kingdom
4211,502388078,Matching,Close,friend,716,0.716,1,blocked,United Kingdom
4212,502388078,Matching,Close,friend,612,0.612,1,blocked,United Kingdom
4213,502388078,Matching,Close,friend,461,0.461,1,blocked,United Kingdom
4214,502388078,Matching,Close,friend,525,0.525,1,blocked,United Kingdom
4215,502388078,Matching,Close,friend,558,0.558,1,blocked,United Kingdom
4216,502388078,Matching,Close,friend,493,0.493,1,blocked,United Kingdom
4217,502388078,Matching,Close,friend,213,0.213,1,blocked,United Kingdom
4218,502388078,Matching,Close,friend,542,0.542,1,blocked,United Kingdom
4219,502388078,Matching,Close,friend,502,0.502,1,blocked,United Kingdom
4220,502388078,Matching,Close,friend,606,0.606,1,blocked,United Kingdom
4221,502388078,Matching,Close,friend,390,0.39,1,blocked,United Kingdom
4222,502388078,Matching,Close,friend,479,0.479,1,blocked,United Kingdom
4223,502388078,Matching,Close,friend,494,0.494,1,blocked,United Kingdom
4224,502388078,Matching,Close,friend,551,0.551,1,blocked,United Kingdom
4225,502388078,Matching,Close,friend,559,0.559,1,blocked,United Kingdom
4226,502388078,Matching,Close,friend,423,0.423,1,blocked,United Kingdom
4227,502388078,Matching,Close,friend,599,0.599,1,blocked,United Kingdom
4228,502388078,Matching,Close,friend,631,0.631,1,blocked,United Kingdom
4229,502388078,Matching,Close,friend,463,0.463,1,blocked,United Kingdom
4230,502388078,Matching,Close,friend,455,0.455,1,blocked,United Kingdom
4231,502388078,Matching,Close,friend,640,0.64,1,blocked,United Kingdom
4232,502388078,Matching,Close,friend,396,0.396,1,mixed,United Kingdom
4233,502388078,Matching,Close,friend,539,0.539,1,mixed,United Kingdom
4234,502388078,Matching,Close,friend,835,0.835,0,mixed,United Kingdom
4235,502388078,Matching,Close,friend,404,0.404,1,mixed,United Kingdom
4236,502388078,Matching,Close,friend,580,0.58,1,mixed,United Kingdom
4237,502388078,Matching,Close,friend,438,0.438,1,mixed,United Kingdom
4238,502388078,Matching,Close,friend,498,0.498,1,mixed,United Kingdom
4239,502388078,Matching,Close,friend,540,0.54,1,mixed,United Kingdom
4240,502388078,Matching,Close,friend,468,0.468,1,mixed,United Kingdom
4241,502388078,Matching,Close,friend,372,0.372,1,mixed,United Kingdom
4242,502388078,Matching,Close,friend,698,0.698,1,mixed,United Kingdom
4243,502388078,Matching,Close,friend,458,0.458,1,mixed,United Kingdom
4244,502388078,Matching,Close,friend,466,0.466,1,mixed,United Kingdom
4245,502388078,Matching,Close,friend,434,0.434,1,mixed,United Kingdom
4246,502388078,Matching,Close,friend,416,0.416,1,mixed,United Kingdom
4247,502388078,Matching,Close,friend,804,0.804,1,mixed,United Kingdom
4248,502388078,Matching,Close,friend,516,0.516,1,mixed,United Kingdom
4249,502388078,Matching,Close,friend,391,0.391,1,mixed,United Kingdom
4250,502388078,Matching,Close,friend,666,0.666,1,mixed,United Kingdom
4251,502388078,Matching,Close,friend,482,0.482,1,mixed,United Kingdom
4252,502388078,Matching,Close,friend,614,0.614,1,mixed,United Kingdom
4253,502388078,Matching,Close,friend,402,0.402,1,mixed,United Kingdom
4254,502388078,Matching,Close,friend,379,0.379,1,mixed,United Kingdom
4255,502388078,Matching,Close,friend,659,0.659,1,mixed,United Kingdom
4256,502388078,Matching,Close,friend,595,0.595,1,mixed,United Kingdom
4257,502388078,Matching,Close,friend,395,0.395,1,mixed,United Kingdom
4258,502388078,Matching,Close,friend,546,0.546,1,mixed,United Kingdom
4259,502388078,Matching,Close,friend,738,0.738,1,mixed,United Kingdom
4260,502388078,Matching,Close,friend,473,0.473,1,mixed,United Kingdom
4261,502388078,Matching,Close,friend,762,0.762,1,mixed,United Kingdom
4262,502388078,Matching,Self,self,694,0.694,1,blocked,United Kingdom
4263,502388078,Matching,Self,self,495,0.495,1,blocked,United Kingdom
4264,502388078,Matching,Self,self,464,0.464,1,blocked,United Kingdom
4265,502388078,Matching,Self,self,567,0.567,1,blocked,United Kingdom
4266,502388078,Matching,Self,self,495,0.495,1,blocked,United Kingdom
4267,502388078,Matching,Self,self,479,0.479,1,blocked,United Kingdom
4268,502388078,Matching,Self,self,399,0.399,1,blocked,United Kingdom
4269,502388078,Matching,Self,self,424,0.424,1,blocked,United Kingdom
4270,502388078,Matching,Self,self,423,0.423,1,blocked,United Kingdom
4271,502388078,Matching,Self,self,392,0.392,1,blocked,United Kingdom
4272,502388078,Matching,Self,self,376,0.376,1,blocked,United Kingdom
4273,502388078,Matching,Self,self,560,0.56,1,blocked,United Kingdom
4274,502388078,Matching,Self,self,729,0.729,1,blocked,United Kingdom
4275,502388078,Matching,Self,self,393,0.393,1,blocked,United Kingdom
4276,502388078,Matching,Self,self,640,0.64,1,blocked,United Kingdom
4277,502388078,Matching,Self,self,624,0.624,1,blocked,United Kingdom
4278,502388078,Matching,Self,self,529,0.529,1,blocked,United Kingdom
4279,502388078,Matching,Self,self,402,0.402,1,blocked,United Kingdom
4280,502388078,Matching,Self,self,746,0.746,1,blocked,United Kingdom
4281,502388078,Matching,Self,self,313,0.313,1,blocked,United Kingdom
4282,502388078,Matching,Self,self,465,0.465,1,blocked,United Kingdom
4283,502388078,Matching,Self,self,409,0.409,1,blocked,United Kingdom
4284,502388078,Matching,Self,self,386,0.386,1,blocked,United Kingdom
4285,502388078,Matching,Self,self,386,0.386,1,blocked,United Kingdom
4286,502388078,Matching,Self,self,475,0.475,1,blocked,United Kingdom
4287,502388078,Matching,Self,self,490,0.49,1,blocked,United Kingdom
4288,502388078,Matching,Self,self,666,0.666,1,blocked,United Kingdom
4289,502388078,Matching,Self,self,418,0.418,1,blocked,United Kingdom
4290,502388078,Matching,Self,self,683,0.683,1,blocked,United Kingdom
4291,502388078,Matching,Self,self,483,0.483,1,blocked,United Kingdom
4292,502388078,Matching,Self,self,531,0.531,1,mixed,United Kingdom
4293,502388078,Matching,Self,self,432,0.432,1,mixed,United Kingdom
4294,502388078,Matching,Self,self,460,0.46,1,mixed,United Kingdom
4295,502388078,Matching,Self,self,444,0.444,1,mixed,United Kingdom
4296,502388078,Matching,Self,self,669,0.669,1,mixed,United Kingdom
4297,502388078,Matching,Self,self,419,0.419,1,mixed,United Kingdom
4298,502388078,Matching,Self,self,475,0.475,1,mixed,United Kingdom
4299,502388078,Matching,Self,self,515,0.515,1,mixed,United Kingdom
4300,502388078,Matching,Self,self,827,0.827,1,mixed,United Kingdom
4301,502388078,Matching,Self,self,453,0.453,1,mixed,United Kingdom
4302,502388078,Matching,Self,self,904,0.904,1,mixed,United Kingdom
4303,502388078,Matching,Self,self,527,0.527,1,mixed,United Kingdom
4304,502388078,Matching,Self,self,432,0.432,1,mixed,United Kingdom
4305,502388078,Matching,Self,self,732,0.732,1,mixed,United Kingdom
4306,502388078,Matching,Self,self,516,0.516,1,mixed,United Kingdom
4307,502388078,Matching,Self,self,452,0.452,1,mixed,United Kingdom
4308,502388078,Matching,Self,self,737,0.737,1,mixed,United Kingdom
4309,502388078,Matching,Self,self,698,0.698,1,mixed,United Kingdom
4310,502388078,Matching,Self,self,426,0.426,1,mixed,United Kingdom
4311,502388078,Matching,Self,self,850,0.85,1,mixed,United Kingdom
4312,502388078,Matching,Self,self,418,0.418,1,mixed,United Kingdom
4313,502388078,Matching,Self,self,523,0.523,1,mixed,United Kingdom
4314,502388078,Matching,Self,self,763,0.763,1,mixed,United Kingdom
4315,502388078,Matching,Self,self,563,0.563,1,mixed,United Kingdom
4316,502388078,Matching,Self,self,435,0.435,1,mixed,United Kingdom
4317,502388078,Matching,Self,self,362,0.362,1,mixed,United Kingdom
4318,502388078,Matching,Self,self,1257,1.257,1,mixed,United Kingdom
4319,502388078,Matching,Self,self,378,0.378,1,mixed,United Kingdom
4320,502388078,Matching,Self,self,362,0.362,1,mixed,United Kingdom
4321,502388078,Matching,Stranger,stranger,842,0.842,1,mixed,United Kingdom
4322,502388078,Matching,Stranger,stranger,659,0.659,1,mixed,United Kingdom
4323,502388078,Matching,Stranger,stranger,724,0.724,1,mixed,United Kingdom
4324,502388078,Matching,Stranger,stranger,590,0.59,1,mixed,United Kingdom
4325,502388078,Matching,Stranger,stranger,942,0.942,1,mixed,United Kingdom
4326,502388078,Matching,Stranger,stranger,699,0.699,1,mixed,United Kingdom
4327,502388078,Matching,Stranger,stranger,378,0.378,1,mixed,United Kingdom
4328,502388078,Matching,Stranger,stranger,748,0.748,0,mixed,United Kingdom
4329,502388078,Matching,Stranger,stranger,436,0.436,1,mixed,United Kingdom
4330,502388078,Matching,Stranger,stranger,484,0.484,1,mixed,United Kingdom
4331,502388078,Matching,Stranger,stranger,519,0.519,1,blocked,United Kingdom
4332,502388078,Matching,Stranger,stranger,504,0.504,1,blocked,United Kingdom
4333,502388078,Matching,Stranger,stranger,360,0.36,1,blocked,United Kingdom
4334,502388078,Matching,Stranger,stranger,352,0.352,0,blocked,United Kingdom
4335,502388078,Matching,Stranger,stranger,368,0.368,1,blocked,United Kingdom
4336,502388078,Matching,Stranger,stranger,544,0.544,1,blocked,United Kingdom
4337,502388078,Matching,Stranger,stranger,433,0.433,1,blocked,United Kingdom
4338,502388078,Matching,Stranger,stranger,473,0.473,1,blocked,United Kingdom
4339,502388078,Matching,Stranger,stranger,481,0.481,1,blocked,United Kingdom
4340,502388078,Matching,Stranger,stranger,369,0.369,1,blocked,United Kingdom
4341,502388078,Matching,Stranger,stranger,377,0.377,1,blocked,United Kingdom
4342,502388078,Matching,Stranger,stranger,386,0.386,1,blocked,United Kingdom
4343,502388078,Matching,Stranger,stranger,402,0.402,1,blocked,United Kingdom
4344,502388078,Matching,Stranger,stranger,506,0.506,1,blocked,United Kingdom
4345,502388078,Matching,Stranger,stranger,698,0.698,1,blocked,United Kingdom
4346,502388078,Matching,Stranger,stranger,450,0.45,1,blocked,United Kingdom
4347,502388078,Matching,Stranger,stranger,842,0.842,1,blocked,United Kingdom
4348,502388078,Matching,Stranger,stranger,434,0.434,1,blocked,United Kingdom
4349,502388078,Matching,Stranger,stranger,434,0.434,1,blocked,United Kingdom
4350,502388078,Matching,Stranger,stranger,395,0.395,1,blocked,United Kingdom
4351,502388078,Matching,Stranger,stranger,475,0.475,1,blocked,United Kingdom
4352,502388078,Matching,Stranger,stranger,467,0.467,1,blocked,United Kingdom
4353,502388078,Matching,Stranger,stranger,427,0.427,1,blocked,United Kingdom
4354,502388078,Matching,Stranger,stranger,851,0.851,1,blocked,United Kingdom
4355,502388078,Matching,Stranger,stranger,499,0.499,1,blocked,United Kingdom
4356,502388078,Matching,Stranger,stranger,1059,1.059,1,blocked,United Kingdom
4357,502388078,Matching,Stranger,stranger,548,0.548,1,blocked,United Kingdom
4358,502388078,Matching,Stranger,stranger,476,0.476,1,blocked,United Kingdom
4359,502388078,Matching,Stranger,stranger,652,0.652,1,blocked,United Kingdom
4360,502388078,Matching,Stranger,stranger,444,0.444,1,blocked,United Kingdom
4361,502388078,Matching,Stranger,stranger,570,0.57,1,mixed,United Kingdom
4362,502388078,Matching,Stranger,stranger,939,0.939,1,mixed,United Kingdom
4363,502388078,Matching,Stranger,stranger,759,0.759,1,mixed,United Kingdom
4364,502388078,Matching,Stranger,stranger,439,0.439,1,mixed,United Kingdom
4365,502388078,Matching,Stranger,stranger,424,0.424,1,mixed,United Kingdom
4366,502388078,Matching,Stranger,stranger,796,0.796,1,mixed,United Kingdom
4367,502388078,Matching,Stranger,stranger,809,0.809,1,mixed,United Kingdom
4368,502388078,Matching,Stranger,stranger,601,0.601,1,mixed,United Kingdom
4369,502388078,Matching,Stranger,stranger,466,0.466,1,mixed,United Kingdom
4370,502388078,Matching,Stranger,stranger,682,0.682,1,mixed,United Kingdom
4371,502388078,Matching,Stranger,stranger,410,0.41,1,mixed,United Kingdom
4372,502388078,Matching,Stranger,stranger,587,0.587,1,mixed,United Kingdom
4373,502388078,Matching,Stranger,stranger,819,0.819,1,mixed,United Kingdom
4374,502388078,Matching,Stranger,stranger,467,0.467,1,mixed,United Kingdom
4375,502388078,Matching,Stranger,stranger,427,0.427,1,mixed,United Kingdom
4376,502388078,Matching,Stranger,stranger,723,0.723,1,mixed,United Kingdom
4377,502388078,Matching,Stranger,stranger,434,0.434,1,mixed,United Kingdom
4378,502388078,Matching,Stranger,stranger,914,0.914,0,mixed,United Kingdom
4379,502388078,Matching,Stranger,stranger,402,0.402,1,mixed,United Kingdom
4380,502388078,Matching,Stranger,stranger,434,0.434,1,mixed,United Kingdom
4381,502388078,Nonmatching,Close,friend,544,0.544,1,blocked,United Kingdom
4382,502388078,Nonmatching,Close,friend,511,0.511,1,blocked,United Kingdom
4383,502388078,Nonmatching,Close,friend,407,0.407,1,blocked,United Kingdom
4384,502388078,Nonmatching,Close,friend,623,0.623,1,blocked,United Kingdom
4385,502388078,Nonmatching,Close,friend,505,0.505,1,blocked,United Kingdom
4386,502388078,Nonmatching,Close,friend,593,0.593,1,blocked,United Kingdom
4387,502388078,Nonmatching,Close,friend,569,0.569,0,blocked,United Kingdom
4388,502388078,Nonmatching,Close,friend,546,0.546,1,blocked,United Kingdom
4389,502388078,Nonmatching,Close,friend,665,0.665,1,blocked,United Kingdom
4390,502388078,Nonmatching,Close,friend,521,0.521,1,blocked,United Kingdom
4391,502388078,Nonmatching,Close,friend,346,0.346,1,blocked,United Kingdom
4392,502388078,Nonmatching,Close,friend,427,0.427,1,blocked,United Kingdom
4393,502388078,Nonmatching,Close,friend,370,0.37,1,blocked,United Kingdom
4394,502388078,Nonmatching,Close,friend,714,0.714,1,blocked,United Kingdom
4395,502388078,Nonmatching,Close,friend,658,0.658,1,blocked,United Kingdom
4396,502388078,Nonmatching,Close,friend,1090,1.09,1,mixed,United Kingdom
4397,502388078,Nonmatching,Close,friend,451,0.451,1,mixed,United Kingdom
4398,502388078,Nonmatching,Close,friend,440,0.44,1,mixed,United Kingdom
4399,502388078,Nonmatching,Close,friend,508,0.508,1,mixed,United Kingdom
4400,502388078,Nonmatching,Close,friend,724,0.724,1,mixed,United Kingdom
4401,502388078,Nonmatching,Close,friend,653,0.653,1,mixed,United Kingdom
4402,502388078,Nonmatching,Close,friend,741,0.741,1,mixed,United Kingdom
4403,502388078,Nonmatching,Close,friend,565,0.565,1,mixed,United Kingdom
4404,502388078,Nonmatching,Close,friend,587,0.587,1,mixed,United Kingdom
4405,502388078,Nonmatching,Close,friend,652,0.652,1,mixed,United Kingdom
4406,502388078,Nonmatching,Close,friend,352,0.352,1,blocked,United Kingdom
4407,502388078,Nonmatching,Close,friend,448,0.448,1,blocked,United Kingdom
4408,502388078,Nonmatching,Close,friend,304,0.304,1,blocked,United Kingdom
4409,502388078,Nonmatching,Close,friend,425,0.425,1,blocked,United Kingdom
4410,502388078,Nonmatching,Close,friend,385,0.385,1,blocked,United Kingdom
4411,502388078,Nonmatching,Close,friend,385,0.385,1,blocked,United Kingdom
4412,502388078,Nonmatching,Close,friend,369,0.369,1,blocked,United Kingdom
4413,502388078,Nonmatching,Close,friend,473,0.473,1,blocked,United Kingdom
4414,502388078,Nonmatching,Close,friend,426,0.426,1,blocked,United Kingdom
4415,502388078,Nonmatching,Close,friend,385,0.385,0,blocked,United Kingdom
4416,502388078,Nonmatching,Close,friend,538,0.538,1,blocked,United Kingdom
4417,502388078,Nonmatching,Close,friend,458,0.458,1,blocked,United Kingdom
4418,502388078,Nonmatching,Close,friend,811,0.811,1,blocked,United Kingdom
4419,502388078,Nonmatching,Close,friend,515,0.515,0,blocked,United Kingdom
4420,502388078,Nonmatching,Close,friend,652,0.652,1,blocked,United Kingdom
4421,502388078,Nonmatching,Close,friend,687,0.687,1,mixed,United Kingdom
4422,502388078,Nonmatching,Close,friend,671,0.671,1,mixed,United Kingdom
4423,502388078,Nonmatching,Close,friend,480,0.48,1,mixed,United Kingdom
4424,502388078,Nonmatching,Close,friend,568,0.568,0,mixed,United Kingdom
4425,502388078,Nonmatching,Close,friend,508,0.508,1,mixed,United Kingdom
4426,502388078,Nonmatching,Close,friend,676,0.676,1,mixed,United Kingdom
4427,502388078,Nonmatching,Close,friend,1015,1.015,1,mixed,United Kingdom
4428,502388078,Nonmatching,Close,friend,610,0.61,1,mixed,United Kingdom
4429,502388078,Nonmatching,Close,friend,530,0.53,1,mixed,United Kingdom
4430,502388078,Nonmatching,Close,friend,810,0.81,1,mixed,United Kingdom
4431,502388078,Nonmatching,Close,friend,518,0.518,1,mixed,United Kingdom
4432,502388078,Nonmatching,Close,friend,450,0.45,1,mixed,United Kingdom
4433,502388078,Nonmatching,Close,friend,547,0.547,1,mixed,United Kingdom
4434,502388078,Nonmatching,Close,friend,475,0.475,1,mixed,United Kingdom
4435,502388078,Nonmatching,Close,friend,427,0.427,1,mixed,United Kingdom
4436,502388078,Nonmatching,Close,friend,627,0.627,1,mixed,United Kingdom
4437,502388078,Nonmatching,Close,friend,507,0.507,0,mixed,United Kingdom
4438,502388078,Nonmatching,Close,friend,907,0.907,1,mixed,United Kingdom
4439,502388078,Nonmatching,Close,friend,402,0.402,1,mixed,United Kingdom
4440,502388078,Nonmatching,Self,self,740,0.74,1,blocked,United Kingdom
4441,502388078,Nonmatching,Self,self,443,0.443,1,blocked,United Kingdom
4442,502388078,Nonmatching,Self,self,468,0.468,1,blocked,United Kingdom
4443,502388078,Nonmatching,Self,self,532,0.532,1,blocked,United Kingdom
4444,502388078,Nonmatching,Self,self,476,0.476,1,blocked,United Kingdom
4445,502388078,Nonmatching,Self,self,565,0.565,1,blocked,United Kingdom
4446,502388078,Nonmatching,Self,self,478,0.478,0,blocked,United Kingdom
4447,502388078,Nonmatching,Self,self,694,0.694,1,blocked,United Kingdom
4448,502388078,Nonmatching,Self,self,525,0.525,1,blocked,United Kingdom
4449,502388078,Nonmatching,Self,self,527,0.527,1,blocked,United Kingdom
4450,502388078,Nonmatching,Self,self,478,0.478,1,blocked,United Kingdom
4451,502388078,Nonmatching,Self,self,631,0.631,1,blocked,United Kingdom
4452,502388078,Nonmatching,Self,self,503,0.503,1,blocked,United Kingdom
