,Subject,Age,Gender,Handedness,Shape,Label,Matching,Identity,Response,RT_ms,RT_sec,ACC,Country
4481,119,27,Mann,rechts,triangle.png,Ich,Nonmatching,Stranger,1,701,0.701,1,Germany
4482,119,27,Mann,rechts,triangle.png,Ich,Nonmatching,Stranger,1,655,0.655,1,Germany
4483,119,27,Mann,rechts,triangle.png,Ich,Nonmatching,Stranger,1,641,0.641,1,Germany
4484,119,27,Mann,rechts,triangle.png,Ich,Nonmatching,Stranger,1,869,0.869,1,Germany
4485,119,27,Mann,rechts,triangle.png,Ich,Nonmatching,Stranger,1,482,0.482,1,Germany
4486,119,27,Mann,rechts,triangle.png,Ich,Nonmatching,Stranger,1,595,0.595,1,Germany
4487,119,27,Mann,rechts,triangle.png,Ich,Nonmatching,Stranger,1,642,0.642,1,Germany
4488,119,27,Mann,rechts,triangle.png,Ich,Nonmatching,Stranger,1,774,0.774,1,Germany
4489,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,449,0.449,1,Germany
4490,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,390,0.39,1,Germany
4491,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,337,0.337,1,Germany
4492,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,541,0.541,1,Germany
4493,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,348,0.348,1,Germany
4494,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,336,0.336,1,Germany
4495,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,274,0.274,1,Germany
4496,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,324,0.324,1,Germany
4497,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,371,0.371,1,Germany
4498,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,374,0.374,1,Germany
4499,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,386,0.386,1,Germany
4500,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,443,0.443,1,Germany
4501,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,319,0.319,1,Germany
4502,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,510,0.51,1,Germany
4503,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,334,0.334,1,Germany
4504,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,634,0.634,1,Germany
4505,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,377,0.377,1,Germany
4506,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,560,0.56,1,Germany
4507,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,458,0.458,1,Germany
4508,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,412,0.412,1,Germany
4509,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,429,0.429,1,Germany
4510,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,278,0.278,1,Germany
4511,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,339,0.339,1,Germany
4512,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,319,0.319,1,Germany
4513,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,451,0.451,1,Germany
4514,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,244,0.244,1,Germany
4515,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,319,0.319,1,Germany
4516,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,352,0.352,1,Germany
4517,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,475,0.475,1,Germany
4518,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,326,0.326,1,Germany
4519,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,276,0.276,1,Germany
4520,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,394,0.394,1,Germany
4521,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,300,0.3,1,Germany
4522,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,381,0.381,1,Germany
4523,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,271,0.271,1,Germany
4524,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,403,0.403,1,Germany
4525,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,385,0.385,1,Germany
4526,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,487,0.487,1,Germany
4527,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,316,0.316,1,Germany
4528,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,570,0.57,1,Germany
4529,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,249,0.249,1,Germany
4530,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,418,0.418,1,Germany
4531,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,422,0.422,1,Germany
4532,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,459,0.459,1,Germany
4533,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,375,0.375,1,Germany
4534,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,460,0.46,1,Germany
4535,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,400,0.4,1,Germany
4536,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,259,0.259,1,Germany
4537,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,424,0.424,1,Germany
4538,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,246,0.246,1,Germany
4539,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,377,0.377,1,Germany
4540,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,240,0.24,1,Germany
4541,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,324,0.324,1,Germany
4542,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,369,0.369,1,Germany
4543,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,484,0.484,1,Germany
4544,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,413,0.413,1,Germany
4545,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,277,0.277,1,Germany
4546,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,622,0.622,1,Germany
4547,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,409,0.409,1,Germany
4548,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,429,0.429,1,Germany
4549,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,459,0.459,1,Germany
4550,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,417,0.417,1,Germany
4551,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,486,0.486,1,Germany
4552,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,530,0.53,1,Germany
4553,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,460,0.46,1,Germany
4554,120,23,Frau,rechts,circle.png,Ich,Matching,Self,5,476,0.476,1,Germany
4555,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,312,0.312,1,Germany
4556,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,532,0.532,1,Germany
4557,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,589,0.589,1,Germany
4558,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,871,0.871,1,Germany
4559,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,593,0.593,1,Germany
4560,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,676,0.676,1,Germany
4561,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,355,0.355,0,Germany
4562,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,492,0.492,1,Germany
4563,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,550,0.55,0,Germany
4564,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,310,0.31,1,Germany
4565,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,569,0.569,1,Germany
4566,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,469,0.469,1,Germany
4567,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,492,0.492,0,Germany
4568,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,436,0.436,1,Germany
4569,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,651,0.651,1,Germany
4570,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,627,0.627,1,Germany
4571,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,421,0.421,1,Germany
4572,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,506,0.506,1,Germany
4573,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,424,0.424,1,Germany
4574,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,537,0.537,1,Germany
4575,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,458,0.458,1,Germany
4576,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,437,0.437,1,Germany
4577,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,413,0.413,1,Germany
4578,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,575,0.575,1,Germany
4579,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,573,0.573,1,Germany
4580,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,638,0.638,1,Germany
4581,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,534,0.534,1,Germany
4582,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,394,0.394,1,Germany
4583,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,622,0.622,1,Germany
4584,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,721,0.721,0,Germany
4585,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,470,0.47,1,Germany
4586,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,545,0.545,1,Germany
4587,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,487,0.487,1,Germany
4588,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,485,0.485,1,Germany
4589,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,294,0.294,1,Germany
4590,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,470,0.47,1,Germany
4591,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,452,0.452,1,Germany
4592,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,529,0.529,1,Germany
4593,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,394,0.394,0,Germany
4594,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,491,0.491,1,Germany
4595,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,497,0.497,1,Germany
4596,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,488,0.488,1,Germany
4597,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,568,0.568,1,Germany
4598,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,449,0.449,1,Germany
4599,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,456,0.456,1,Germany
4600,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,576,0.576,1,Germany
4601,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,494,0.494,1,Germany
4602,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,494,0.494,1,Germany
4603,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,368,0.368,1,Germany
4604,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,789,0.789,1,Germany
4605,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,501,0.501,1,Germany
4606,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,542,0.542,1,Germany
4607,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,333,0.333,0,Germany
4608,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,379,0.379,1,Germany
4609,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,325,0.325,1,Germany
4610,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,590,0.59,1,Germany
4611,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,442,0.442,1,Germany
4612,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,252,0.252,1,Germany
4613,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,350,0.35,1,Germany
4614,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,449,0.449,1,Germany
4615,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,410,0.41,1,Germany
4616,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,398,0.398,1,Germany
4617,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,340,0.34,1,Germany
4618,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,523,0.523,1,Germany
4619,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,507,0.507,1,Germany
4620,120,23,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,462,0.462,1,Germany
4621,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,499,0.499,1,Germany
4622,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,558,0.558,1,Germany
4623,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,530,0.53,1,Germany
4624,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,598,0.598,1,Germany
4625,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,815,0.815,0,Germany
4626,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,508,0.508,1,Germany
4627,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,552,0.552,1,Germany
4628,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,651,0.651,1,Germany
4629,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,522,0.522,1,Germany
4630,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,449,0.449,1,Germany
4631,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,481,0.481,1,Germany
4632,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,515,0.515,1,Germany
4633,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,744,0.744,1,Germany
4634,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,451,0.451,1,Germany
4635,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,414,0.414,1,Germany
4636,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,464,0.464,1,Germany
4637,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,958,0.958,1,Germany
4638,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,419,0.419,1,Germany
4639,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,581,0.581,1,Germany
4640,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,498,0.498,1,Germany
4641,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,611,0.611,1,Germany
4642,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,546,0.546,1,Germany
4643,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,464,0.464,1,Germany
4644,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,418,0.418,1,Germany
4645,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,492,0.492,1,Germany
4646,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,825,0.825,1,Germany
4647,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,589,0.589,1,Germany
4648,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,430,0.43,1,Germany
4649,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,487,0.487,1,Germany
4650,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,640,0.64,1,Germany
4651,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,637,0.637,1,Germany
4652,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,608,0.608,1,Germany
4653,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,572,0.572,1,Germany
4654,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,451,0.451,1,Germany
4655,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,603,0.603,1,Germany
4656,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,917,0.917,1,Germany
4657,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,726,0.726,1,Germany
4658,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,498,0.498,1,Germany
4659,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,633,0.633,1,Germany
4660,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,438,0.438,1,Germany
4661,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,485,0.485,1,Germany
4662,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,603,0.603,1,Germany
4663,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,524,0.524,1,Germany
4664,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,405,0.405,1,Germany
4665,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,432,0.432,1,Germany
4666,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,494,0.494,0,Germany
4667,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,627,0.627,1,Germany
4668,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,552,0.552,1,Germany
4669,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,575,0.575,1,Germany
4670,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,530,0.53,1,Germany
4671,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,392,0.392,1,Germany
4672,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,318,0.318,1,Germany
4673,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,550,0.55,1,Germany
4674,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,410,0.41,1,Germany
4675,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,592,0.592,1,Germany
4676,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,534,0.534,1,Germany
4677,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,633,0.633,1,Germany
4678,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,392,0.392,1,Germany
4679,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,437,0.437,1,Germany
4680,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,439,0.439,1,Germany
4681,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,687,0.687,1,Germany
4682,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,361,0.361,1,Germany
4683,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,528,0.528,1,Germany
4684,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,386,0.386,1,Germany
4685,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,432,0.432,1,Germany
4686,120,23,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,441,0.441,1,Germany
4687,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,526,0.526,1,Germany
4688,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,454,0.454,1,Germany
4689,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,480,0.48,0,Germany
4690,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,386,0.386,1,Germany
4691,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,662,0.662,1,Germany
4692,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,564,0.564,1,Germany
4693,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,574,0.574,1,Germany
4694,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,612,0.612,1,Germany
4695,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,590,0.59,1,Germany
4696,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,469,0.469,1,Germany
4697,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,761,0.761,1,Germany
4698,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,510,0.51,1,Germany
4699,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,521,0.521,1,Germany
4700,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,565,0.565,1,Germany
4701,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,663,0.663,1,Germany
4702,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,546,0.546,1,Germany
4703,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,351,0.351,1,Germany
4704,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,423,0.423,1,Germany
4705,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,478,0.478,1,Germany
4706,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,454,0.454,1,Germany
4707,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,557,0.557,1,Germany
4708,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,361,0.361,1,Germany
4709,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,365,0.365,1,Germany
4710,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,564,0.564,1,Germany
4711,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,565,0.565,1,Germany
4712,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,356,0.356,1,Germany
4713,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,559,0.559,1,Germany
4714,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,412,0.412,1,Germany
4715,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,514,0.514,1,Germany
4716,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,628,0.628,1,Germany
4717,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,389,0.389,0,Germany
4718,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,535,0.535,1,Germany
4719,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,626,0.626,1,Germany
4720,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,533,0.533,1,Germany
4721,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,401,0.401,1,Germany
4722,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,442,0.442,1,Germany
4723,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,563,0.563,1,Germany
4724,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,330,0.33,1,Germany
4725,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,440,0.44,1,Germany
4726,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,478,0.478,1,Germany
4727,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,441,0.441,1,Germany
4728,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,404,0.404,0,Germany
4729,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,421,0.421,1,Germany
4730,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,533,0.533,1,Germany
4731,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,521,0.521,1,Germany
4732,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,424,0.424,1,Germany
4733,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,459,0.459,1,Germany
4734,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,404,0.404,1,Germany
4735,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,445,0.445,1,Germany
4736,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,611,0.611,1,Germany
4737,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,684,0.684,1,Germany
4738,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,423,0.423,1,Germany
4739,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,426,0.426,1,Germany
4740,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,500,0.5,1,Germany
4741,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,443,0.443,1,Germany
4742,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,503,0.503,1,Germany
4743,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,557,0.557,1,Germany
4744,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,452,0.452,1,Germany
4745,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,319,0.319,1,Germany
4746,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,571,0.571,1,Germany
4747,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,402,0.402,1,Germany
4748,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,349,0.349,1,Germany
4749,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,432,0.432,1,Germany
4750,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,443,0.443,1,Germany
4751,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,382,0.382,1,Germany
4752,120,23,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,523,0.523,1,Germany
4753,121,31,Frau,rechts,triangle.png,Ich,Matching,Self,1,612,0.612,1,Germany
4754,121,31,Frau,rechts,triangle.png,Ich,Matching,Self,1,364,0.364,1,Germany
4755,121,31,Frau,rechts,triangle.png,Ich,Matching,Self,1,538,0.538,1,Germany
4756,121,31,Frau,rechts,triangle.png,Ich,Matching,Self,1,707,0.707,1,Germany
4757,121,31,Frau,rechts,triangle.png,Ich,Matching,Self,1,374,0.374,1,Germany
4758,121,31,Frau,rechts,triangle.png,Ich,Matching,Self,1,316,0.316,1,Germany
4759,121,31,Frau,rechts,triangle.png,Ich,Matching,Self,1,472,0.472,1,Germany
4760,121,31,Frau,rechts,triangle.png,Ich,Matching,Self,1,301,0.301,1,Germany
4761,121,31,Frau,rechts,triangle.png,Ich,Matching,Self,1,393,0.393,1,Germany
4762,121,31,Frau,rechts,triangle.png,Ich,Matching,Self,1,543,0.543,1,Germany
4763,121,31,Frau,rechts,triangle.png,Ich,Matching,Self,1,362,0.362,1,Germany
4764,121,31,Frau,rechts,triangle.png,Ich,Matching,Self,1,612,0.612,1,Germany
4765,121,31,Frau,rechts,triangle.png,Ich,Matching,Self,1,664,0.664,1,Germany
4766,121,31,Frau,rechts,triangle.png,Ich,Matching,Self,1,578,0.578,1,Germany
4767,121,31,Frau,rechts,triangle.png,Ich,Matching,Self,1,484,0.484,1,Germany
