,Subject,Gender,Matching,Origin_Identity,English_Identity,Identity,Cue,RT_ms,RT_sec,ACC,Country
4147,23,male,Nonmatching,Self,Self,Self,Alter cue,462,0.462,1,China
4148,23,male,Nonmatching,Self,Self,Self,No cue,496,0.496,1,China
4149,23,male,Nonmatching,Self,Self,Self,Alter cue,423,0.423,1,China
4150,23,male,Nonmatching,Self,Self,Self,Alter cue,655,0.655,0,China
4151,23,male,Nonmatching,Self,Self,Self,No cue,596,0.596,1,China
4152,23,male,Nonmatching,Self,Self,Self,No cue,432,0.432,1,China
4153,23,male,Nonmatching,Self,Self,Self,No cue,468,0.468,1,China
4154,23,male,Nonmatching,Self,Self,Self,Alter cue,418,0.418,1,China
4155,23,male,Nonmatching,Self,Self,Self,No cue,846,0.846,1,China
4156,23,male,Nonmatching,Self,Self,Self,Alter cue,371,0.371,1,China
4157,23,male,Nonmatching,Self,Self,Self,Alter cue,850,0.85,1,China
4158,23,male,Nonmatching,Self,Self,Self,Alter cue,454,0.454,1,China
4159,23,male,Nonmatching,Self,Self,Self,No cue,434,0.434,1,China
4160,23,male,Nonmatching,Self,Self,Self,No cue,541,0.541,1,China
4161,23,male,Nonmatching,Self,Self,Self,Alter cue,478,0.478,0,China
4162,23,male,Nonmatching,Self,Self,Self,Alter cue,854,0.854,1,China
4163,23,male,Nonmatching,Self,Self,Self,No cue,682,0.682,0,China
4164,23,male,Nonmatching,Self,Self,Self,No cue,525,0.525,1,China
4165,23,male,Nonmatching,Self,Self,Self,Alter cue,441,0.441,0,China
4166,23,male,Nonmatching,Self,Self,Self,Alter cue,546,0.546,1,China
4167,23,male,Nonmatching,Self,Self,Self,No cue,662,0.662,1,China
4168,23,male,Nonmatching,Self,Self,Self,No cue,795,0.795,1,China
4169,23,male,Nonmatching,Self,Self,Self,Alter cue,505,0.505,1,China
4170,23,male,Nonmatching,Self,Self,Self,Alter cue,485,0.485,1,China
4171,23,male,Nonmatching,Self,Self,Self,No cue,717,0.717,1,China
4172,23,male,Nonmatching,Self,Self,Self,Alter cue,531,0.531,1,China
4173,23,male,Nonmatching,Self,Self,Self,No cue,465,0.465,1,China
4174,23,male,Nonmatching,Self,Self,Self,Alter cue,515,0.515,1,China
4175,23,male,Nonmatching,Self,Self,Self,Alter cue,686,0.686,1,China
4176,23,male,Nonmatching,Self,Self,Self,Alter cue,576,0.576,1,China
4177,23,male,Nonmatching,Self,Self,Self,No cue,610,0.61,1,China
4178,23,male,Nonmatching,Self,Self,Self,No cue,516,0.516,1,China
4179,23,male,Nonmatching,Self,Self,Self,Alter cue,458,0.458,1,China
4180,23,male,Nonmatching,Self,Self,Self,No cue,432,0.432,1,China
4181,23,male,Nonmatching,Self,Self,Self,Alter cue,386,0.386,1,China
4182,23,male,Nonmatching,Self,Self,Self,No cue,522,0.522,1,China
4183,23,male,Nonmatching,Self,Self,Self,No cue,416,0.416,1,China
4184,23,male,Nonmatching,Self,Self,Self,Alter cue,352,0.352,1,China
4185,23,male,Nonmatching,Self,Self,Self,No cue,412,0.412,1,China
4186,23,male,Nonmatching,Self,Self,Self,No cue,453,0.453,1,China
4187,23,male,Nonmatching,Self,Self,Self,No cue,402,0.402,1,China
4188,23,male,Nonmatching,Self,Self,Self,Alter cue,358,0.358,0,China
4189,23,male,Nonmatching,Self,Self,Self,Alter cue,670,0.67,1,China
4190,23,male,Nonmatching,Self,Self,Self,No cue,538,0.538,1,China
4191,23,male,Nonmatching,Self,Self,Self,No cue,888,0.888,1,China
4192,23,male,Nonmatching,Familiar,Familiar,Close,Alter cue,434,0.434,1,China
4193,23,male,Nonmatching,Familiar,Familiar,Close,No cue,603,0.603,1,China
4194,23,male,Nonmatching,Familiar,Familiar,Close,No cue,596,0.596,1,China
4195,23,male,Nonmatching,Familiar,Familiar,Close,No cue,420,0.42,1,China
4196,23,male,Nonmatching,Familiar,Familiar,Close,Alter cue,498,0.498,1,China
4197,23,male,Nonmatching,Familiar,Familiar,Close,No cue,375,0.375,1,China
4198,23,male,Nonmatching,Familiar,Familiar,Close,Alter cue,314,0.314,1,China
4199,23,male,Nonmatching,Familiar,Familiar,Close,Alter cue,398,0.398,1,China
4200,23,male,Nonmatching,Familiar,Familiar,Close,No cue,622,0.622,0,China
4201,23,male,Nonmatching,Familiar,Familiar,Close,Alter cue,833,0.833,1,China
4202,23,male,Nonmatching,Familiar,Familiar,Close,Alter cue,488,0.488,1,China
4203,23,male,Nonmatching,Familiar,Familiar,Close,No cue,608,0.608,0,China
4204,23,male,Nonmatching,Familiar,Familiar,Close,No cue,518,0.518,1,China
4205,23,male,Nonmatching,Familiar,Familiar,Close,No cue,494,0.494,1,China
4206,23,male,Nonmatching,Familiar,Familiar,Close,No cue,851,0.851,1,China
4207,23,male,Nonmatching,Familiar,Familiar,Close,No cue,566,0.566,1,China
4208,23,male,Nonmatching,Familiar,Familiar,Close,Alter cue,449,0.449,1,China
4209,23,male,Nonmatching,Familiar,Familiar,Close,No cue,500,0.5,1,China
4210,23,male,Nonmatching,Familiar,Familiar,Close,No cue,431,0.431,1,China
4211,23,male,Nonmatching,Familiar,Familiar,Close,Alter cue,358,0.358,1,China
4212,23,male,Nonmatching,Familiar,Familiar,Close,Alter cue,373,0.373,1,China
4213,23,male,Nonmatching,Familiar,Familiar,Close,No cue,550,0.55,1,China
4214,23,male,Nonmatching,Familiar,Familiar,Close,Alter cue,539,0.539,1,China
4215,23,male,Nonmatching,Familiar,Familiar,Close,Alter cue,404,0.404,1,China
4216,23,male,Nonmatching,Familiar,Familiar,Close,No cue,429,0.429,1,China
4217,23,male,Nonmatching,Familiar,Familiar,Close,No cue,419,0.419,0,China
4218,23,male,Nonmatching,Familiar,Familiar,Close,Alter cue,470,0.47,1,China
4219,23,male,Nonmatching,Familiar,Familiar,Close,Alter cue,417,0.417,1,China
4220,23,male,Nonmatching,Familiar,Familiar,Close,Alter cue,652,0.652,0,China
4221,23,male,Nonmatching,Familiar,Familiar,Close,Alter cue,709,0.709,1,China
4222,23,male,Nonmatching,Familiar,Familiar,Close,Alter cue,754,0.754,1,China
4223,23,male,Nonmatching,Familiar,Familiar,Close,Alter cue,572,0.572,1,China
4224,23,male,Nonmatching,Familiar,Familiar,Close,Alter cue,479,0.479,1,China
4225,23,male,Nonmatching,Familiar,Familiar,Close,Alter cue,540,0.54,1,China
4226,23,male,Nonmatching,Familiar,Familiar,Close,Alter cue,427,0.427,0,China
4227,23,male,Nonmatching,Familiar,Familiar,Close,No cue,516,0.516,1,China
4228,23,male,Nonmatching,Familiar,Familiar,Close,No cue,592,0.592,1,China
4229,23,male,Nonmatching,Familiar,Familiar,Close,Alter cue,591,0.591,1,China
4230,23,male,Nonmatching,Familiar,Familiar,Close,Alter cue,480,0.48,1,China
4231,23,male,Nonmatching,Familiar,Familiar,Close,No cue,517,0.517,1,China
4232,23,male,Nonmatching,Familiar,Familiar,Close,No cue,634,0.634,1,China
4233,23,male,Nonmatching,Familiar,Familiar,Close,Alter cue,458,0.458,1,China
4234,23,male,Nonmatching,Familiar,Familiar,Close,Alter cue,622,0.622,1,China
4235,23,male,Nonmatching,Familiar,Familiar,Close,No cue,453,0.453,0,China
4236,23,male,Nonmatching,Familiar,Familiar,Close,No cue,599,0.599,1,China
4237,23,male,Nonmatching,Familiar,Familiar,Close,No cue,528,0.528,1,China
4238,23,male,Nonmatching,Familiar,Familiar,Close,No cue,339,0.339,1,China
4239,23,male,Nonmatching,Familiar,Familiar,Close,Alter cue,398,0.398,0,China
4240,23,male,Nonmatching,Familiar,Familiar,Close,No cue,454,0.454,0,China
4241,24,male,Matching,Self,Self,Self,No cue,657,0.657,1,China
4242,24,male,Matching,Self,Self,Self,Alter cue,583,0.583,1,China
4243,24,male,Matching,Self,Self,Self,No cue,547,0.547,1,China
4244,24,male,Matching,Self,Self,Self,No cue,619,0.619,1,China
4245,24,male,Matching,Self,Self,Self,Alter cue,596,0.596,1,China
4246,24,male,Matching,Self,Self,Self,Alter cue,774,0.774,1,China
4247,24,male,Matching,Self,Self,Self,Alter cue,542,0.542,1,China
4248,24,male,Matching,Self,Self,Self,No cue,688,0.688,1,China
4249,24,male,Matching,Self,Self,Self,No cue,610,0.61,1,China
4250,24,male,Matching,Self,Self,Self,Alter cue,886,0.886,1,China
4251,24,male,Matching,Self,Self,Self,No cue,604,0.604,1,China
4252,24,male,Matching,Self,Self,Self,No cue,603,0.603,1,China
4253,24,male,Matching,Self,Self,Self,No cue,593,0.593,1,China
4254,24,male,Matching,Self,Self,Self,No cue,559,0.559,1,China
4255,24,male,Matching,Self,Self,Self,No cue,512,0.512,1,China
4256,24,male,Matching,Self,Self,Self,Alter cue,491,0.491,1,China
4257,24,male,Matching,Self,Self,Self,No cue,551,0.551,1,China
4258,24,male,Matching,Self,Self,Self,No cue,524,0.524,1,China
4259,24,male,Matching,Self,Self,Self,No cue,750,0.75,1,China
4260,24,male,Matching,Self,Self,Self,Alter cue,555,0.555,1,China
4261,24,male,Matching,Self,Self,Self,No cue,798,0.798,1,China
4262,24,male,Matching,Self,Self,Self,Alter cue,517,0.517,1,China
4263,24,male,Matching,Self,Self,Self,No cue,558,0.558,1,China
4264,24,male,Matching,Self,Self,Self,Alter cue,582,0.582,1,China
4265,24,male,Matching,Self,Self,Self,No cue,555,0.555,1,China
4266,24,male,Matching,Self,Self,Self,Alter cue,505,0.505,1,China
4267,24,male,Matching,Self,Self,Self,Alter cue,445,0.445,1,China
4268,24,male,Matching,Self,Self,Self,Alter cue,489,0.489,0,China
4269,24,male,Matching,Self,Self,Self,Alter cue,535,0.535,1,China
4270,24,male,Matching,Self,Self,Self,Alter cue,502,0.502,0,China
4271,24,male,Matching,Self,Self,Self,Alter cue,466,0.466,1,China
4272,24,male,Matching,Self,Self,Self,Alter cue,532,0.532,1,China
4273,24,male,Matching,Self,Self,Self,Alter cue,694,0.694,0,China
4274,24,male,Matching,Self,Self,Self,No cue,473,0.473,1,China
4275,24,male,Matching,Self,Self,Self,Alter cue,617,0.617,1,China
4276,24,male,Matching,Self,Self,Self,No cue,554,0.554,1,China
4277,24,male,Matching,Self,Self,Self,No cue,631,0.631,1,China
4278,24,male,Matching,Self,Self,Self,No cue,598,0.598,1,China
4279,24,male,Matching,Self,Self,Self,No cue,677,0.677,1,China
4280,24,male,Matching,Self,Self,Self,Alter cue,542,0.542,1,China
4281,24,male,Matching,Self,Self,Self,No cue,545,0.545,1,China
4282,24,male,Matching,Self,Self,Self,No cue,474,0.474,1,China
4283,24,male,Matching,Self,Self,Self,No cue,513,0.513,1,China
4284,24,male,Matching,Self,Self,Self,Alter cue,424,0.424,1,China
4285,24,male,Matching,Self,Self,Self,Alter cue,535,0.535,1,China
4286,24,male,Matching,Self,Self,Self,Alter cue,538,0.538,1,China
4287,24,male,Matching,Self,Self,Self,Alter cue,348,0.348,1,China
4288,24,male,Matching,Self,Self,Self,No cue,452,0.452,1,China
4289,24,male,Matching,Self,Self,Self,Alter cue,361,0.361,1,China
4290,24,male,Matching,Self,Self,Self,Alter cue,610,0.61,1,China
4291,24,male,Matching,Familiar,Familiar,Close,Alter cue,569,0.569,0,China
4292,24,male,Matching,Familiar,Familiar,Close,No cue,740,0.74,0,China
4293,24,male,Matching,Familiar,Familiar,Close,Alter cue,672,0.672,1,China
4294,24,male,Matching,Familiar,Familiar,Close,Alter cue,760,0.76,1,China
4295,24,male,Matching,Familiar,Familiar,Close,No cue,725,0.725,1,China
4296,24,male,Matching,Familiar,Familiar,Close,No cue,611,0.611,0,China
4297,24,male,Matching,Familiar,Familiar,Close,Alter cue,783,0.783,0,China
4298,24,male,Matching,Familiar,Familiar,Close,Alter cue,625,0.625,1,China
4299,24,male,Matching,Familiar,Familiar,Close,Alter cue,705,0.705,1,China
4300,24,male,Matching,Familiar,Familiar,Close,Alter cue,688,0.688,1,China
4301,24,male,Matching,Familiar,Familiar,Close,No cue,701,0.701,1,China
4302,24,male,Matching,Familiar,Familiar,Close,Alter cue,678,0.678,1,China
4303,24,male,Matching,Familiar,Familiar,Close,No cue,520,0.52,1,China
4304,24,male,Matching,Familiar,Familiar,Close,No cue,673,0.673,1,China
4305,24,male,Matching,Familiar,Familiar,Close,No cue,607,0.607,1,China
4306,24,male,Matching,Familiar,Familiar,Close,No cue,823,0.823,1,China
4307,24,male,Matching,Familiar,Familiar,Close,Alter cue,697,0.697,1,China
4308,24,male,Matching,Familiar,Familiar,Close,No cue,570,0.57,1,China
4309,24,male,Matching,Familiar,Familiar,Close,No cue,870,0.87,1,China
4310,24,male,Matching,Familiar,Familiar,Close,Alter cue,655,0.655,1,China
4311,24,male,Matching,Familiar,Familiar,Close,No cue,621,0.621,1,China
4312,24,male,Matching,Familiar,Familiar,Close,Alter cue,696,0.696,1,China
4313,24,male,Matching,Familiar,Familiar,Close,Alter cue,515,0.515,1,China
4314,24,male,Matching,Familiar,Familiar,Close,Alter cue,571,0.571,1,China
4315,24,male,Matching,Familiar,Familiar,Close,No cue,653,0.653,1,China
4316,24,male,Matching,Familiar,Familiar,Close,Alter cue,547,0.547,1,China
4317,24,male,Matching,Familiar,Familiar,Close,Alter cue,686,0.686,1,China
4318,24,male,Matching,Familiar,Familiar,Close,Alter cue,704,0.704,1,China
4319,24,male,Matching,Familiar,Familiar,Close,No cue,676,0.676,1,China
4320,24,male,Matching,Familiar,Familiar,Close,No cue,634,0.634,1,China
4321,24,male,Matching,Familiar,Familiar,Close,Alter cue,729,0.729,1,China
4322,24,male,Matching,Familiar,Familiar,Close,No cue,509,0.509,1,China
4323,24,male,Matching,Familiar,Familiar,Close,No cue,576,0.576,1,China
4324,24,male,Matching,Familiar,Familiar,Close,No cue,484,0.484,1,China
4325,24,male,Matching,Familiar,Familiar,Close,Alter cue,701,0.701,0,China
4326,24,male,Matching,Familiar,Familiar,Close,No cue,612,0.612,1,China
4327,24,male,Matching,Familiar,Familiar,Close,Alter cue,531,0.531,0,China
4328,24,male,Matching,Familiar,Familiar,Close,No cue,968,0.968,1,China
4329,24,male,Matching,Familiar,Familiar,Close,Alter cue,713,0.713,1,China
4330,24,male,Matching,Familiar,Familiar,Close,No cue,738,0.738,1,China
4331,24,male,Matching,Familiar,Familiar,Close,No cue,669,0.669,1,China
4332,24,male,Matching,Familiar,Familiar,Close,No cue,728,0.728,1,China
4333,24,male,Matching,Familiar,Familiar,Close,Alter cue,697,0.697,1,China
4334,24,male,Matching,Familiar,Familiar,Close,Alter cue,699,0.699,0,China
4335,24,male,Matching,Familiar,Familiar,Close,No cue,636,0.636,1,China
4336,24,male,Matching,Familiar,Familiar,Close,No cue,580,0.58,1,China
4337,24,male,Matching,Familiar,Familiar,Close,Alter cue,661,0.661,1,China
4338,24,male,Matching,Familiar,Familiar,Close,Alter cue,508,0.508,1,China
4339,24,male,Matching,Familiar,Familiar,Close,No cue,492,0.492,1,China
4340,24,male,Matching,Familiar,Familiar,Close,Alter cue,501,0.501,1,China
4341,24,male,Nonmatching,Self,Self,Self,Alter cue,889,0.889,1,China
4342,24,male,Nonmatching,Self,Self,Self,No cue,767,0.767,1,China
4343,24,male,Nonmatching,Self,Self,Self,No cue,630,0.63,1,China
4344,24,male,Nonmatching,Self,Self,Self,Alter cue,804,0.804,0,China
4345,24,male,Nonmatching,Self,Self,Self,Alter cue,783,0.783,1,China
4346,24,male,Nonmatching,Self,Self,Self,Alter cue,712,0.712,1,China
4347,24,male,Nonmatching,Self,Self,Self,Alter cue,625,0.625,1,China
4348,24,male,Nonmatching,Self,Self,Self,Alter cue,556,0.556,1,China
4349,24,male,Nonmatching,Self,Self,Self,Alter cue,590,0.59,1,China
4350,24,male,Nonmatching,Self,Self,Self,Alter cue,626,0.626,1,China
4351,24,male,Nonmatching,Self,Self,Self,No cue,603,0.603,1,China
4352,24,male,Nonmatching,Self,Self,Self,Alter cue,635,0.635,1,China
4353,24,male,Nonmatching,Self,Self,Self,Alter cue,665,0.665,1,China
4354,24,male,Nonmatching,Self,Self,Self,No cue,590,0.59,1,China
4355,24,male,Nonmatching,Self,Self,Self,Alter cue,822,0.822,1,China
4356,24,male,Nonmatching,Self,Self,Self,Alter cue,632,0.632,0,China
4357,24,male,Nonmatching,Self,Self,Self,No cue,719,0.719,1,China
4358,24,male,Nonmatching,Self,Self,Self,No cue,537,0.537,1,China
4359,24,male,Nonmatching,Self,Self,Self,No cue,587,0.587,1,China
4360,24,male,Nonmatching,Self,Self,Self,Alter cue,651,0.651,1,China
4361,24,male,Nonmatching,Self,Self,Self,No cue,647,0.647,1,China
4362,24,male,Nonmatching,Self,Self,Self,No cue,527,0.527,1,China
4363,24,male,Nonmatching,Self,Self,Self,Alter cue,898,0.898,1,China
4364,24,male,Nonmatching,Self,Self,Self,No cue,616,0.616,1,China
4365,24,male,Nonmatching,Self,Self,Self,Alter cue,759,0.759,1,China
4366,24,male,Nonmatching,Self,Self,Self,Alter cue,576,0.576,1,China
4367,24,male,Nonmatching,Self,Self,Self,No cue,593,0.593,1,China
4368,24,male,Nonmatching,Self,Self,Self,Alter cue,709,0.709,1,China
4369,24,male,Nonmatching,Self,Self,Self,No cue,697,0.697,1,China
4370,24,male,Nonmatching,Self,Self,Self,Alter cue,471,0.471,0,China
4371,24,male,Nonmatching,Self,Self,Self,No cue,741,0.741,1,China
4372,24,male,Nonmatching,Self,Self,Self,No cue,635,0.635,1,China
4373,24,male,Nonmatching,Self,Self,Self,No cue,537,0.537,1,China
4374,24,male,Nonmatching,Self,Self,Self,No cue,585,0.585,1,China
4375,24,male,Nonmatching,Self,Self,Self,Alter cue,817,0.817,1,China
4376,24,male,Nonmatching,Self,Self,Self,No cue,692,0.692,0,China
4377,24,male,Nonmatching,Self,Self,Self,Alter cue,687,0.687,1,China
4378,24,male,Nonmatching,Self,Self,Self,Alter cue,743,0.743,1,China
4379,24,male,Nonmatching,Self,Self,Self,Alter cue,723,0.723,1,China
4380,24,male,Nonmatching,Self,Self,Self,No cue,661,0.661,1,China
4381,24,male,Nonmatching,Self,Self,Self,No cue,630,0.63,1,China
4382,24,male,Nonmatching,Self,Self,Self,No cue,680,0.68,1,China
4383,24,male,Nonmatching,Self,Self,Self,No cue,677,0.677,1,China
4384,24,male,Nonmatching,Self,Self,Self,Alter cue,667,0.667,0,China
4385,24,male,Nonmatching,Self,Self,Self,Alter cue,533,0.533,1,China
4386,24,male,Nonmatching,Self,Self,Self,No cue,678,0.678,1,China
4387,24,male,Nonmatching,Self,Self,Self,No cue,596,0.596,1,China
4388,24,male,Nonmatching,Self,Self,Self,No cue,656,0.656,1,China
4389,24,male,Nonmatching,Familiar,Familiar,Close,No cue,655,0.655,1,China
4390,24,male,Nonmatching,Familiar,Familiar,Close,No cue,669,0.669,1,China
4391,24,male,Nonmatching,Familiar,Familiar,Close,No cue,636,0.636,1,China
4392,24,male,Nonmatching,Familiar,Familiar,Close,No cue,625,0.625,1,China
4393,24,male,Nonmatching,Familiar,Familiar,Close,No cue,643,0.643,1,China
4394,24,male,Nonmatching,Familiar,Familiar,Close,Alter cue,737,0.737,1,China
4395,24,male,Nonmatching,Familiar,Familiar,Close,No cue,724,0.724,1,China
4396,24,male,Nonmatching,Familiar,Familiar,Close,No cue,842,0.842,1,China
4397,24,male,Nonmatching,Familiar,Familiar,Close,Alter cue,781,0.781,0,China
4398,24,male,Nonmatching,Familiar,Familiar,Close,Alter cue,984,0.984,1,China
4399,24,male,Nonmatching,Familiar,Familiar,Close,Alter cue,657,0.657,1,China
4400,24,male,Nonmatching,Familiar,Familiar,Close,No cue,598,0.598,1,China
4401,24,male,Nonmatching,Familiar,Familiar,Close,No cue,546,0.546,1,China
4402,24,male,Nonmatching,Familiar,Familiar,Close,No cue,649,0.649,1,China
4403,24,male,Nonmatching,Familiar,Familiar,Close,Alter cue,686,0.686,1,China
4404,24,male,Nonmatching,Familiar,Familiar,Close,No cue,714,0.714,1,China
4405,24,male,Nonmatching,Familiar,Familiar,Close,Alter cue,600,0.6,1,China
4406,24,male,Nonmatching,Familiar,Familiar,Close,No cue,650,0.65,1,China
4407,24,male,Nonmatching,Familiar,Familiar,Close,No cue,710,0.71,1,China
4408,24,male,Nonmatching,Familiar,Familiar,Close,No cue,696,0.696,1,China
4409,24,male,Nonmatching,Familiar,Familiar,Close,No cue,607,0.607,1,China
4410,24,male,Nonmatching,Familiar,Familiar,Close,Alter cue,603,0.603,1,China
4411,24,male,Nonmatching,Familiar,Familiar,Close,Alter cue,902,0.902,1,China
4412,24,male,Nonmatching,Familiar,Familiar,Close,Alter cue,628,0.628,0,China
4413,24,male,Nonmatching,Familiar,Familiar,Close,No cue,689,0.689,1,China
4414,24,male,Nonmatching,Familiar,Familiar,Close,Alter cue,661,0.661,0,China
4415,24,male,Nonmatching,Familiar,Familiar,Close,Alter cue,619,0.619,1,China
4416,24,male,Nonmatching,Familiar,Familiar,Close,No cue,542,0.542,1,China
4417,24,male,Nonmatching,Familiar,Familiar,Close,No cue,800,0.8,1,China
4418,24,male,Nonmatching,Familiar,Familiar,Close,Alter cue,861,0.861,1,China
4419,24,male,Nonmatching,Familiar,Familiar,Close,No cue,674,0.674,1,China
4420,24,male,Nonmatching,Familiar,Familiar,Close,Alter cue,474,0.474,1,China
4421,24,male,Nonmatching,Familiar,Familiar,Close,Alter cue,686,0.686,1,China
4422,24,male,Nonmatching,Familiar,Familiar,Close,Alter cue,577,0.577,1,China
4423,24,male,Nonmatching,Familiar,Familiar,Close,No cue,543,0.543,1,China
4424,24,male,Nonmatching,Familiar,Familiar,Close,No cue,593,0.593,1,China
4425,24,male,Nonmatching,Familiar,Familiar,Close,No cue,832,0.832,0,China
4426,24,male,Nonmatching,Familiar,Familiar,Close,Alter cue,568,0.568,1,China
4427,24,male,Nonmatching,Familiar,Familiar,Close,Alter cue,635,0.635,1,China
4428,24,male,Nonmatching,Familiar,Familiar,Close,No cue,683,0.683,1,China
4429,24,male,Nonmatching,Familiar,Familiar,Close,Alter cue,656,0.656,1,China
4430,24,male,Nonmatching,Familiar,Familiar,Close,No cue,569,0.569,1,China
4431,24,male,Nonmatching,Familiar,Familiar,Close,No cue,923,0.923,1,China
4432,24,male,Nonmatching,Familiar,Familiar,Close,Alter cue,746,0.746,1,China
4433,24,male,Nonmatching,Familiar,Familiar,Close,Alter cue,478,0.478,1,China
4434,24,male,Nonmatching,Familiar,Familiar,Close,Alter cue,345,0.345,0,China
4435,25,male,Matching,Self,Self,Self,No cue,476,0.476,1,China
4436,25,male,Matching,Self,Self,Self,Alter cue,603,0.603,1,China
4437,25,male,Matching,Self,Self,Self,No cue,526,0.526,1,China
4438,25,male,Matching,Self,Self,Self,Alter cue,431,0.431,1,China
4439,25,male,Matching,Self,Self,Self,Alter cue,263,0.263,1,China
4440,25,male,Matching,Self,Self,Self,Alter cue,419,0.419,1,China
4441,25,male,Matching,Self,Self,Self,Alter cue,712,0.712,1,China
4442,25,male,Matching,Self,Self,Self,No cue,510,0.51,1,China
4443,25,male,Matching,Self,Self,Self,No cue,581,0.581,1,China
4444,25,male,Matching,Self,Self,Self,No cue,435,0.435,1,China
4445,25,male,Matching,Self,Self,Self,No cue,786,0.786,1,China
4446,25,male,Matching,Self,Self,Self,Alter cue,454,0.454,1,China
4447,25,male,Matching,Self,Self,Self,Alter cue,490,0.49,1,China
4448,25,male,Matching,Self,Self,Self,No cue,512,0.512,1,China
4449,25,male,Matching,Self,Self,Self,No cue,600,0.6,1,China
4450,25,male,Matching,Self,Self,Self,Alter cue,677,0.677,1,China
4451,25,male,Matching,Self,Self,Self,No cue,741,0.741,1,China
4452,25,male,Matching,Self,Self,Self,No cue,662,0.662,1,China
4453,25,male,Matching,Self,Self,Self,No cue,487,0.487,1,China
4454,25,male,Matching,Self,Self,Self,Alter cue,547,0.547,1,China
4455,25,male,Matching,Self,Self,Self,Alter cue,376,0.376,1,China
4456,25,male,Matching,Self,Self,Self,No cue,485,0.485,1,China
4457,25,male,Matching,Self,Self,Self,Alter cue,546,0.546,0,China
4458,25,male,Matching,Self,Self,Self,No cue,553,0.553,1,China
4459,25,male,Matching,Self,Self,Self,Alter cue,618,0.618,0,China
4460,25,male,Matching,Self,Self,Self,Alter cue,411,0.411,1,China
4461,25,male,Matching,Self,Self,Self,No cue,536,0.536,1,China
4462,25,male,Matching,Self,Self,Self,Alter cue,418,0.418,1,China
4463,25,male,Matching,Self,Self,Self,Alter cue,478,0.478,1,China
4464,25,male,Matching,Self,Self,Self,No cue,520,0.52,1,China
4465,25,male,Matching,Self,Self,Self,No cue,495,0.495,1,China
4466,25,male,Matching,Self,Self,Self,Alter cue,536,0.536,1,China
4467,25,male,Matching,Self,Self,Self,No cue,495,0.495,1,China
4468,25,male,Matching,Self,Self,Self,Alter cue,528,0.528,1,China
4469,25,male,Matching,Self,Self,Self,No cue,602,0.602,1,China
4470,25,male,Matching,Self,Self,Self,Alter cue,361,0.361,1,China
4471,25,male,Matching,Self,Self,Self,Alter cue,614,0.614,1,China
4472,25,male,Matching,Self,Self,Self,Alter cue,524,0.524,1,China
4473,25,male,Matching,Self,Self,Self,No cue,498,0.498,1,China
4474,25,male,Matching,Self,Self,Self,No cue,436,0.436,1,China
4475,25,male,Matching,Self,Self,Self,No cue,611,0.611,1,China
4476,25,male,Matching,Self,Self,Self,Alter cue,537,0.537,1,China
4477,25,male,Matching,Self,Self,Self,Alter cue,586,0.586,1,China
4478,25,male,Matching,Self,Self,Self,Alter cue,526,0.526,1,China
4479,25,male,Matching,Self,Self,Self,No cue,575,0.575,1,China
4480,25,male,Matching,Self,Self,Self,Alter cue,466,0.466,1,China
4481,25,male,Matching,Self,Self,Self,No cue,432,0.432,1,China
4482,25,male,Matching,Self,Self,Self,No cue,467,0.467,1,China
4483,25,male,Matching,Familiar,Familiar,Close,No cue,845,0.845,1,China
4484,25,male,Matching,Familiar,Familiar,Close,No cue,633,0.633,1,China
4485,25,male,Matching,Familiar,Familiar,Close,Alter cue,744,0.744,1,China
4486,25,male,Matching,Familiar,Familiar,Close,Alter cue,635,0.635,0,China
4487,25,male,Matching,Familiar,Familiar,Close,Alter cue,555,0.555,1,China
4488,25,male,Matching,Familiar,Familiar,Close,Alter cue,834,0.834,1,China
4489,25,male,Matching,Familiar,Familiar,Close,Alter cue,631,0.631,1,China
4490,25,male,Matching,Familiar,Familiar,Close,No cue,555,0.555,1,China
4491,25,male,Matching,Familiar,Familiar,Close,Alter cue,717,0.717,1,China
4492,25,male,Matching,Familiar,Familiar,Close,Alter cue,564,0.564,0,China
4493,25,male,Matching,Familiar,Familiar,Close,Alter cue,559,0.559,1,China
4494,25,male,Matching,Familiar,Familiar,Close,No cue,648,0.648,0,China
4495,25,male,Matching,Familiar,Familiar,Close,Alter cue,697,0.697,0,China
4496,25,male,Matching,Familiar,Familiar,Close,No cue,761,0.761,0,China
4497,25,male,Matching,Familiar,Familiar,Close,Alter cue,874,0.874,1,China
4498,25,male,Matching,Familiar,Familiar,Close,No cue,596,0.596,1,China
4499,25,male,Matching,Familiar,Familiar,Close,No cue,636,0.636,1,China
4500,25,male,Matching,Familiar,Familiar,Close,No cue,758,0.758,0,China
4501,25,male,Matching,Familiar,Familiar,Close,No cue,612,0.612,1,China
4502,25,male,Matching,Familiar,Familiar,Close,Alter cue,423,0.423,1,China
4503,25,male,Matching,Familiar,Familiar,Close,Alter cue,521,0.521,1,China
4504,25,male,Matching,Familiar,Familiar,Close,Alter cue,502,0.502,1,China
4505,25,male,Matching,Familiar,Familiar,Close,No cue,840,0.84,1,China
4506,25,male,Matching,Familiar,Familiar,Close,Alter cue,555,0.555,0,China
4507,25,male,Matching,Familiar,Familiar,Close,Alter cue,642,0.642,1,China
4508,25,male,Matching,Familiar,Familiar,Close,Alter cue,671,0.671,1,China
