,Subject,Gender,Age,Handedness,Matching,Origin_Identity,English_Identity,Identity,RT_ms,RT_sec,ACC,Country
2600,19,female,21,right,comp,Bekannter,Acquaintance,Close,668,0.668,1,Germany
2601,19,female,21,right,comp,Bekannter,Acquaintance,Close,893,0.893,1,Germany
2602,19,female,21,right,comp,Bekannter,Acquaintance,Close,359,0.359,1,Germany
2603,19,female,21,right,comp,Bekannter,Acquaintance,Close,384,0.384,1,Germany
2604,19,female,21,right,comp,Bekannter,Acquaintance,Close,650,0.65,1,Germany
2605,19,female,21,right,comp,Bekannter,Acquaintance,Close,924,0.924,1,Germany
2606,19,female,21,right,comp,Bekannter,Acquaintance,Close,1252,1.252,1,Germany
2607,19,female,21,right,comp,Bekannter,Acquaintance,Close,605,0.605,1,Germany
2608,19,female,21,right,comp,Bekannter,Acquaintance,Close,426,0.426,1,Germany
2609,19,female,21,right,comp,Bekannter,Acquaintance,Close,327,0.327,1,Germany
2610,19,female,21,right,comp,Bekannter,Acquaintance,Close,887,0.887,1,Germany
2611,19,female,21,right,comp,Bekannter,Acquaintance,Close,578,0.578,1,Germany
2612,19,female,21,right,comp,Bekannter,Acquaintance,Close,458,0.458,1,Germany
2613,19,female,21,right,comp,Bekannter,Acquaintance,Close,651,0.651,1,Germany
2614,19,female,21,right,comp,Bekannter,Acquaintance,Close,856,0.856,1,Germany
2615,19,female,21,right,comp,Bekannter,Acquaintance,Close,733,0.733,1,Germany
2616,19,female,21,right,comp,Bekannter,Acquaintance,Close,1667,1.667,0,Germany
2617,19,female,21,right,comp,Ich,Self,Self,578,0.578,1,Germany
2618,19,female,21,right,comp,Ich,Self,Self,597,0.597,1,Germany
2619,19,female,21,right,comp,Ich,Self,Self,563,0.563,1,Germany
2620,19,female,21,right,comp,Ich,Self,Self,595,0.595,1,Germany
2621,19,female,21,right,comp,Ich,Self,Self,770,0.77,0,Germany
2622,19,female,21,right,comp,Ich,Self,Self,648,0.648,1,Germany
2623,19,female,21,right,comp,Ich,Self,Self,542,0.542,1,Germany
2624,19,female,21,right,comp,Ich,Self,Self,493,0.493,1,Germany
2625,19,female,21,right,comp,Ich,Self,Self,864,0.864,1,Germany
2626,19,female,21,right,comp,Ich,Self,Self,375,0.375,1,Germany
2627,19,female,21,right,comp,Ich,Self,Self,904,0.904,1,Germany
2628,19,female,21,right,comp,Ich,Self,Self,466,0.466,1,Germany
2629,19,female,21,right,comp,Ich,Self,Self,489,0.489,1,Germany
2630,19,female,21,right,comp,Ich,Self,Self,628,0.628,1,Germany
2631,19,female,21,right,comp,Ich,Self,Self,619,0.619,1,Germany
2632,19,female,21,right,comp,Ich,Self,Self,376,0.376,1,Germany
2633,19,female,21,right,comp,Ich,Self,Self,631,0.631,1,Germany
2634,19,female,21,right,comp,Ich,Self,Self,563,0.563,1,Germany
2635,19,female,21,right,comp,Ich,Self,Self,303,0.303,1,Germany
2636,19,female,21,right,comp,Ich,Self,Self,444,0.444,1,Germany
2637,19,female,21,right,comp,Ich,Self,Self,1059,1.059,1,Germany
2638,19,female,21,right,comp,Ich,Self,Self,394,0.394,1,Germany
2639,19,female,21,right,comp,Ich,Self,Self,1047,1.047,1,Germany
2640,19,female,21,right,comp,Ich,Self,Self,487,0.487,1,Germany
2641,19,female,21,right,comp,Mutter,Mother,Close,1685,1.685,1,Germany
2642,19,female,21,right,comp,Mutter,Mother,Close,531,0.531,1,Germany
2643,19,female,21,right,comp,Mutter,Mother,Close,971,0.971,1,Germany
2644,19,female,21,right,comp,Mutter,Mother,Close,490,0.49,1,Germany
2645,19,female,21,right,comp,Mutter,Mother,Close,1018,1.018,1,Germany
2646,19,female,21,right,comp,Mutter,Mother,Close,1112,1.112,1,Germany
2647,19,female,21,right,comp,Mutter,Mother,Close,1127,1.127,0,Germany
2648,19,female,21,right,comp,Mutter,Mother,Close,536,0.536,1,Germany
2649,19,female,21,right,comp,Mutter,Mother,Close,2376,2.376,1,Germany
2650,19,female,21,right,comp,Mutter,Mother,Close,1210,1.21,1,Germany
2651,19,female,21,right,comp,Mutter,Mother,Close,915,0.915,1,Germany
2652,19,female,21,right,comp,Mutter,Mother,Close,518,0.518,1,Germany
2653,19,female,21,right,comp,Mutter,Mother,Close,1185,1.185,1,Germany
2654,19,female,21,right,comp,Mutter,Mother,Close,590,0.59,1,Germany
2655,19,female,21,right,comp,Mutter,Mother,Close,1675,1.675,0,Germany
2656,19,female,21,right,comp,Mutter,Mother,Close,450,0.45,1,Germany
2657,19,female,21,right,comp,Mutter,Mother,Close,433,0.433,1,Germany
2658,19,female,21,right,comp,Mutter,Mother,Close,928,0.928,1,Germany
2659,19,female,21,right,comp,Mutter,Mother,Close,468,0.468,1,Germany
2660,19,female,21,right,comp,Mutter,Mother,Close,377,0.377,1,Germany
2661,19,female,21,right,comp,Mutter,Mother,Close,475,0.475,1,Germany
2662,19,female,21,right,comp,Mutter,Mother,Close,485,0.485,1,Germany
2663,19,female,21,right,comp,Mutter,Mother,Close,514,0.514,0,Germany
2664,19,female,21,right,comp,Mutter,Mother,Close,382,0.382,0,Germany
2665,19,female,21,right,incomp,Bekannter,Acquaintance,Close,1746,1.746,1,Germany
2666,19,female,21,right,incomp,Bekannter,Acquaintance,Close,537,0.537,1,Germany
2667,19,female,21,right,incomp,Bekannter,Acquaintance,Close,1234,1.234,1,Germany
2668,19,female,21,right,incomp,Bekannter,Acquaintance,Close,1379,1.379,1,Germany
2669,19,female,21,right,incomp,Bekannter,Acquaintance,Close,587,0.587,1,Germany
2670,19,female,21,right,incomp,Bekannter,Acquaintance,Close,582,0.582,1,Germany
2671,19,female,21,right,incomp,Bekannter,Acquaintance,Close,649,0.649,1,Germany
2672,19,female,21,right,incomp,Bekannter,Acquaintance,Close,844,0.844,1,Germany
2673,19,female,21,right,incomp,Bekannter,Acquaintance,Close,1733,1.733,1,Germany
2674,19,female,21,right,incomp,Bekannter,Acquaintance,Close,1040,1.04,1,Germany
2675,19,female,21,right,incomp,Bekannter,Acquaintance,Close,1081,1.081,1,Germany
2676,19,female,21,right,incomp,Bekannter,Acquaintance,Close,1537,1.537,1,Germany
2677,19,female,21,right,incomp,Bekannter,Acquaintance,Close,451,0.451,1,Germany
2678,19,female,21,right,incomp,Bekannter,Acquaintance,Close,1195,1.195,1,Germany
2679,19,female,21,right,incomp,Bekannter,Acquaintance,Close,672,0.672,1,Germany
2680,19,female,21,right,incomp,Bekannter,Acquaintance,Close,630,0.63,1,Germany
2681,19,female,21,right,incomp,Bekannter,Acquaintance,Close,657,0.657,0,Germany
2682,19,female,21,right,incomp,Bekannter,Acquaintance,Close,688,0.688,1,Germany
2683,19,female,21,right,incomp,Bekannter,Acquaintance,Close,882,0.882,1,Germany
2684,19,female,21,right,incomp,Bekannter,Acquaintance,Close,1099,1.099,1,Germany
2685,19,female,21,right,incomp,Bekannter,Acquaintance,Close,1669,1.669,1,Germany
2686,19,female,21,right,incomp,Bekannter,Acquaintance,Close,613,0.613,1,Germany
2687,19,female,21,right,incomp,Bekannter,Acquaintance,Close,685,0.685,1,Germany
2688,19,female,21,right,incomp,Bekannter,Acquaintance,Close,1330,1.33,1,Germany
2689,19,female,21,right,incomp,Ich,Self,Self,628,0.628,1,Germany
2690,19,female,21,right,incomp,Ich,Self,Self,706,0.706,1,Germany
2691,19,female,21,right,incomp,Ich,Self,Self,587,0.587,1,Germany
2692,19,female,21,right,incomp,Ich,Self,Self,779,0.779,1,Germany
2693,19,female,21,right,incomp,Ich,Self,Self,1246,1.246,1,Germany
2694,19,female,21,right,incomp,Ich,Self,Self,631,0.631,1,Germany
2695,19,female,21,right,incomp,Ich,Self,Self,857,0.857,1,Germany
2696,19,female,21,right,incomp,Ich,Self,Self,882,0.882,1,Germany
2697,19,female,21,right,incomp,Ich,Self,Self,769,0.769,1,Germany
2698,19,female,21,right,incomp,Ich,Self,Self,537,0.537,1,Germany
2699,19,female,21,right,incomp,Ich,Self,Self,426,0.426,1,Germany
2700,19,female,21,right,incomp,Ich,Self,Self,520,0.52,1,Germany
2701,19,female,21,right,incomp,Ich,Self,Self,789,0.789,1,Germany
2702,19,female,21,right,incomp,Ich,Self,Self,1557,1.557,1,Germany
2703,19,female,21,right,incomp,Ich,Self,Self,959,0.959,1,Germany
2704,19,female,21,right,incomp,Ich,Self,Self,1010,1.01,1,Germany
2705,19,female,21,right,incomp,Ich,Self,Self,2140,2.14,0,Germany
2706,19,female,21,right,incomp,Ich,Self,Self,501,0.501,1,Germany
2707,19,female,21,right,incomp,Ich,Self,Self,1084,1.084,1,Germany
2708,19,female,21,right,incomp,Ich,Self,Self,674,0.674,1,Germany
2709,19,female,21,right,incomp,Ich,Self,Self,783,0.783,1,Germany
2710,19,female,21,right,incomp,Ich,Self,Self,705,0.705,1,Germany
2711,19,female,21,right,incomp,Ich,Self,Self,976,0.976,1,Germany
2712,19,female,21,right,incomp,Ich,Self,Self,789,0.789,1,Germany
2713,19,female,21,right,incomp,Mutter,Mother,Close,513,0.513,1,Germany
2714,19,female,21,right,incomp,Mutter,Mother,Close,1451,1.451,1,Germany
2715,19,female,21,right,incomp,Mutter,Mother,Close,1182,1.182,1,Germany
2716,19,female,21,right,incomp,Mutter,Mother,Close,982,0.982,1,Germany
2717,19,female,21,right,incomp,Mutter,Mother,Close,533,0.533,0,Germany
2718,19,female,21,right,incomp,Mutter,Mother,Close,1035,1.035,0,Germany
2719,19,female,21,right,incomp,Mutter,Mother,Close,553,0.553,1,Germany
2720,19,female,21,right,incomp,Mutter,Mother,Close,991,0.991,1,Germany
2721,19,female,21,right,incomp,Mutter,Mother,Close,626,0.626,1,Germany
2722,19,female,21,right,incomp,Mutter,Mother,Close,1123,1.123,0,Germany
2723,19,female,21,right,incomp,Mutter,Mother,Close,450,0.45,1,Germany
2724,19,female,21,right,incomp,Mutter,Mother,Close,1047,1.047,0,Germany
2725,19,female,21,right,incomp,Mutter,Mother,Close,764,0.764,1,Germany
2726,19,female,21,right,incomp,Mutter,Mother,Close,789,0.789,0,Germany
2727,19,female,21,right,incomp,Mutter,Mother,Close,635,0.635,0,Germany
2728,19,female,21,right,incomp,Mutter,Mother,Close,1257,1.257,1,Germany
2729,19,female,21,right,incomp,Mutter,Mother,Close,1391,1.391,1,Germany
2730,19,female,21,right,incomp,Mutter,Mother,Close,770,0.77,1,Germany
2731,19,female,21,right,incomp,Mutter,Mother,Close,891,0.891,1,Germany
2732,19,female,21,right,incomp,Mutter,Mother,Close,899,0.899,1,Germany
2733,19,female,21,right,incomp,Mutter,Mother,Close,1150,1.15,1,Germany
2734,19,female,21,right,incomp,Mutter,Mother,Close,707,0.707,1,Germany
2735,19,female,21,right,incomp,Mutter,Mother,Close,1152,1.152,1,Germany
2736,19,female,21,right,incomp,Mutter,Mother,Close,1339,1.339,1,Germany
2737,20,female,21,right,comp,Bekannter,Acquaintance,Close,521,0.521,1,Germany
2738,20,female,21,right,comp,Bekannter,Acquaintance,Close,673,0.673,1,Germany
2739,20,female,21,right,comp,Bekannter,Acquaintance,Close,713,0.713,1,Germany
2740,20,female,21,right,comp,Bekannter,Acquaintance,Close,627,0.627,1,Germany
2741,20,female,21,right,comp,Bekannter,Acquaintance,Close,394,0.394,1,Germany
2742,20,female,21,right,comp,Bekannter,Acquaintance,Close,359,0.359,1,Germany
2743,20,female,21,right,comp,Bekannter,Acquaintance,Close,339,0.339,1,Germany
2744,20,female,21,right,comp,Bekannter,Acquaintance,Close,428,0.428,1,Germany
2745,20,female,21,right,comp,Bekannter,Acquaintance,Close,462,0.462,1,Germany
2746,20,female,21,right,comp,Bekannter,Acquaintance,Close,534,0.534,1,Germany
2747,20,female,21,right,comp,Bekannter,Acquaintance,Close,614,0.614,1,Germany
2748,20,female,21,right,comp,Bekannter,Acquaintance,Close,735,0.735,1,Germany
2749,20,female,21,right,comp,Bekannter,Acquaintance,Close,574,0.574,1,Germany
2750,20,female,21,right,comp,Bekannter,Acquaintance,Close,190,0.19,1,Germany
2751,20,female,21,right,comp,Bekannter,Acquaintance,Close,796,0.796,1,Germany
2752,20,female,21,right,comp,Bekannter,Acquaintance,Close,406,0.406,1,Germany
2753,20,female,21,right,comp,Bekannter,Acquaintance,Close,912,0.912,1,Germany
2754,20,female,21,right,comp,Bekannter,Acquaintance,Close,480,0.48,1,Germany
2755,20,female,21,right,comp,Bekannter,Acquaintance,Close,529,0.529,1,Germany
2756,20,female,21,right,comp,Bekannter,Acquaintance,Close,469,0.469,1,Germany
2757,20,female,21,right,comp,Bekannter,Acquaintance,Close,384,0.384,0,Germany
2758,20,female,21,right,comp,Bekannter,Acquaintance,Close,325,0.325,1,Germany
2759,20,female,21,right,comp,Bekannter,Acquaintance,Close,494,0.494,1,Germany
2760,20,female,21,right,comp,Bekannter,Acquaintance,Close,515,0.515,1,Germany
2761,20,female,21,right,comp,Ich,Self,Self,627,0.627,1,Germany
2762,20,female,21,right,comp,Ich,Self,Self,707,0.707,1,Germany
2763,20,female,21,right,comp,Ich,Self,Self,642,0.642,1,Germany
2764,20,female,21,right,comp,Ich,Self,Self,395,0.395,1,Germany
2765,20,female,21,right,comp,Ich,Self,Self,427,0.427,1,Germany
2766,20,female,21,right,comp,Ich,Self,Self,257,0.257,1,Germany
2767,20,female,21,right,comp,Ich,Self,Self,398,0.398,1,Germany
2768,20,female,21,right,comp,Ich,Self,Self,378,0.378,1,Germany
2769,20,female,21,right,comp,Ich,Self,Self,516,0.516,1,Germany
2770,20,female,21,right,comp,Ich,Self,Self,536,0.536,1,Germany
2771,20,female,21,right,comp,Ich,Self,Self,553,0.553,1,Germany
2772,20,female,21,right,comp,Ich,Self,Self,290,0.29,1,Germany
2773,20,female,21,right,comp,Ich,Self,Self,432,0.432,1,Germany
2774,20,female,21,right,comp,Ich,Self,Self,430,0.43,1,Germany
2775,20,female,21,right,comp,Ich,Self,Self,443,0.443,1,Germany
2776,20,female,21,right,comp,Ich,Self,Self,273,0.273,1,Germany
2777,20,female,21,right,comp,Ich,Self,Self,658,0.658,1,Germany
2778,20,female,21,right,comp,Ich,Self,Self,403,0.403,1,Germany
2779,20,female,21,right,comp,Ich,Self,Self,435,0.435,1,Germany
2780,20,female,21,right,comp,Ich,Self,Self,424,0.424,1,Germany
2781,20,female,21,right,comp,Ich,Self,Self,969,0.969,1,Germany
2782,20,female,21,right,comp,Ich,Self,Self,284,0.284,1,Germany
2783,20,female,21,right,comp,Ich,Self,Self,570,0.57,1,Germany
2784,20,female,21,right,comp,Ich,Self,Self,959,0.959,1,Germany
2785,20,female,21,right,comp,Mutter,Mother,Close,1082,1.082,1,Germany
2786,20,female,21,right,comp,Mutter,Mother,Close,597,0.597,1,Germany
2787,20,female,21,right,comp,Mutter,Mother,Close,347,0.347,1,Germany
2788,20,female,21,right,comp,Mutter,Mother,Close,483,0.483,1,Germany
2789,20,female,21,right,comp,Mutter,Mother,Close,314,0.314,1,Germany
2790,20,female,21,right,comp,Mutter,Mother,Close,366,0.366,1,Germany
2791,20,female,21,right,comp,Mutter,Mother,Close,842,0.842,1,Germany
2792,20,female,21,right,comp,Mutter,Mother,Close,492,0.492,1,Germany
2793,20,female,21,right,comp,Mutter,Mother,Close,457,0.457,1,Germany
2794,20,female,21,right,comp,Mutter,Mother,Close,397,0.397,1,Germany
2795,20,female,21,right,comp,Mutter,Mother,Close,415,0.415,1,Germany
2796,20,female,21,right,comp,Mutter,Mother,Close,472,0.472,1,Germany
2797,20,female,21,right,comp,Mutter,Mother,Close,422,0.422,1,Germany
2798,20,female,21,right,comp,Mutter,Mother,Close,754,0.754,1,Germany
2799,20,female,21,right,comp,Mutter,Mother,Close,1303,1.303,1,Germany
2800,20,female,21,right,comp,Mutter,Mother,Close,598,0.598,1,Germany
2801,20,female,21,right,comp,Mutter,Mother,Close,621,0.621,1,Germany
2802,20,female,21,right,comp,Mutter,Mother,Close,394,0.394,1,Germany
2803,20,female,21,right,comp,Mutter,Mother,Close,612,0.612,1,Germany
2804,20,female,21,right,comp,Mutter,Mother,Close,719,0.719,1,Germany
2805,20,female,21,right,comp,Mutter,Mother,Close,457,0.457,1,Germany
2806,20,female,21,right,comp,Mutter,Mother,Close,566,0.566,1,Germany
2807,20,female,21,right,comp,Mutter,Mother,Close,427,0.427,1,Germany
2808,20,female,21,right,comp,Mutter,Mother,Close,436,0.436,1,Germany
2809,20,female,21,right,incomp,Bekannter,Acquaintance,Close,3961,3.961,1,Germany
2810,20,female,21,right,incomp,Bekannter,Acquaintance,Close,1243,1.243,1,Germany
2811,20,female,21,right,incomp,Bekannter,Acquaintance,Close,880,0.88,1,Germany
2812,20,female,21,right,incomp,Bekannter,Acquaintance,Close,845,0.845,1,Germany
2813,20,female,21,right,incomp,Bekannter,Acquaintance,Close,671,0.671,1,Germany
2814,20,female,21,right,incomp,Bekannter,Acquaintance,Close,762,0.762,1,Germany
2815,20,female,21,right,incomp,Bekannter,Acquaintance,Close,678,0.678,1,Germany
2816,20,female,21,right,incomp,Bekannter,Acquaintance,Close,537,0.537,1,Germany
2817,20,female,21,right,incomp,Bekannter,Acquaintance,Close,566,0.566,1,Germany
2818,20,female,21,right,incomp,Bekannter,Acquaintance,Close,848,0.848,1,Germany
2819,20,female,21,right,incomp,Bekannter,Acquaintance,Close,527,0.527,1,Germany
2820,20,female,21,right,incomp,Bekannter,Acquaintance,Close,1005,1.005,1,Germany
2821,20,female,21,right,incomp,Bekannter,Acquaintance,Close,746,0.746,1,Germany
2822,20,female,21,right,incomp,Bekannter,Acquaintance,Close,642,0.642,1,Germany
2823,20,female,21,right,incomp,Bekannter,Acquaintance,Close,1285,1.285,1,Germany
2824,20,female,21,right,incomp,Bekannter,Acquaintance,Close,751,0.751,1,Germany
2825,20,female,21,right,incomp,Bekannter,Acquaintance,Close,472,0.472,1,Germany
2826,20,female,21,right,incomp,Bekannter,Acquaintance,Close,618,0.618,1,Germany
2827,20,female,21,right,incomp,Bekannter,Acquaintance,Close,505,0.505,0,Germany
2828,20,female,21,right,incomp,Bekannter,Acquaintance,Close,640,0.64,1,Germany
2829,20,female,21,right,incomp,Bekannter,Acquaintance,Close,1186,1.186,1,Germany
2830,20,female,21,right,incomp,Bekannter,Acquaintance,Close,678,0.678,1,Germany
2831,20,female,21,right,incomp,Bekannter,Acquaintance,Close,714,0.714,1,Germany
2832,20,female,21,right,incomp,Bekannter,Acquaintance,Close,584,0.584,1,Germany
2833,20,female,21,right,incomp,Ich,Self,Self,1333,1.333,1,Germany
2834,20,female,21,right,incomp,Ich,Self,Self,1013,1.013,1,Germany
2835,20,female,21,right,incomp,Ich,Self,Self,767,0.767,1,Germany
2836,20,female,21,right,incomp,Ich,Self,Self,453,0.453,1,Germany
2837,20,female,21,right,incomp,Ich,Self,Self,870,0.87,1,Germany
2838,20,female,21,right,incomp,Ich,Self,Self,657,0.657,1,Germany
2839,20,female,21,right,incomp,Ich,Self,Self,584,0.584,1,Germany
2840,20,female,21,right,incomp,Ich,Self,Self,587,0.587,1,Germany
2841,20,female,21,right,incomp,Ich,Self,Self,451,0.451,1,Germany
2842,20,female,21,right,incomp,Ich,Self,Self,635,0.635,1,Germany
2843,20,female,21,right,incomp,Ich,Self,Self,625,0.625,1,Germany
2844,20,female,21,right,incomp,Ich,Self,Self,794,0.794,1,Germany
2845,20,female,21,right,incomp,Ich,Self,Self,717,0.717,1,Germany
2846,20,female,21,right,incomp,Ich,Self,Self,542,0.542,1,Germany
2847,20,female,21,right,incomp,Ich,Self,Self,516,0.516,1,Germany
2848,20,female,21,right,incomp,Ich,Self,Self,927,0.927,1,Germany
2849,20,female,21,right,incomp,Ich,Self,Self,536,0.536,1,Germany
2850,20,female,21,right,incomp,Ich,Self,Self,593,0.593,1,Germany
2851,20,female,21,right,incomp,Ich,Self,Self,686,0.686,1,Germany
2852,20,female,21,right,incomp,Ich,Self,Self,592,0.592,1,Germany
2853,20,female,21,right,incomp,Ich,Self,Self,801,0.801,1,Germany
2854,20,female,21,right,incomp,Ich,Self,Self,663,0.663,1,Germany
2855,20,female,21,right,incomp,Ich,Self,Self,579,0.579,1,Germany
2856,20,female,21,right,incomp,Ich,Self,Self,1289,1.289,1,Germany
2857,20,female,21,right,incomp,Mutter,Mother,Close,1068,1.068,1,Germany
2858,20,female,21,right,incomp,Mutter,Mother,Close,1364,1.364,1,Germany
2859,20,female,21,right,incomp,Mutter,Mother,Close,713,0.713,1,Germany
2860,20,female,21,right,incomp,Mutter,Mother,Close,547,0.547,1,Germany
2861,20,female,21,right,incomp,Mutter,Mother,Close,613,0.613,1,Germany
2862,20,female,21,right,incomp,Mutter,Mother,Close,578,0.578,1,Germany
2863,20,female,21,right,incomp,Mutter,Mother,Close,520,0.52,1,Germany
2864,20,female,21,right,incomp,Mutter,Mother,Close,530,0.53,1,Germany
2865,20,female,21,right,incomp,Mutter,Mother,Close,602,0.602,1,Germany
2866,20,female,21,right,incomp,Mutter,Mother,Close,657,0.657,1,Germany
2867,20,female,21,right,incomp,Mutter,Mother,Close,651,0.651,1,Germany
2868,20,female,21,right,incomp,Mutter,Mother,Close,567,0.567,1,Germany
2869,20,female,21,right,incomp,Mutter,Mother,Close,432,0.432,1,Germany
2870,20,female,21,right,incomp,Mutter,Mother,Close,619,0.619,0,Germany
2871,20,female,21,right,incomp,Mutter,Mother,Close,494,0.494,1,Germany
2872,20,female,21,right,incomp,Mutter,Mother,Close,825,0.825,1,Germany
2873,20,female,21,right,incomp,Mutter,Mother,Close,878,0.878,1,Germany
2874,20,female,21,right,incomp,Mutter,Mother,Close,769,0.769,1,Germany
2875,20,female,21,right,incomp,Mutter,Mother,Close,673,0.673,1,Germany
2876,20,female,21,right,incomp,Mutter,Mother,Close,652,0.652,1,Germany
2877,20,female,21,right,incomp,Mutter,Mother,Close,639,0.639,1,Germany
2878,20,female,21,right,incomp,Mutter,Mother,Close,737,0.737,1,Germany
2879,20,female,21,right,incomp,Mutter,Mother,Close,634,0.634,1,Germany
2880,20,female,21,right,incomp,Mutter,Mother,Close,619,0.619,1,Germany
2881,21,female,20,right,comp,Bekannter,Acquaintance,Close,628,0.628,1,Germany
2882,21,female,20,right,comp,Bekannter,Acquaintance,Close,482,0.482,1,Germany
2883,21,female,20,right,comp,Bekannter,Acquaintance,Close,760,0.76,1,Germany
2884,21,female,20,right,comp,Bekannter,Acquaintance,Close,432,0.432,1,Germany
2885,21,female,20,right,comp,Bekannter,Acquaintance,Close,429,0.429,1,Germany
2886,21,female,20,right,comp,Bekannter,Acquaintance,Close,370,0.37,1,Germany
2887,21,female,20,right,comp,Bekannter,Acquaintance,Close,281,0.281,1,Germany
2888,21,female,20,right,comp,Bekannter,Acquaintance,Close,278,0.278,1,Germany
2889,21,female,20,right,comp,Bekannter,Acquaintance,Close,404,0.404,1,Germany
2890,21,female,20,right,comp,Bekannter,Acquaintance,Close,404,0.404,1,Germany
2891,21,female,20,right,comp,Bekannter,Acquaintance,Close,370,0.37,1,Germany
2892,21,female,20,right,comp,Bekannter,Acquaintance,Close,440,0.44,1,Germany
2893,21,female,20,right,comp,Bekannter,Acquaintance,Close,426,0.426,1,Germany
2894,21,female,20,right,comp,Bekannter,Acquaintance,Close,388,0.388,1,Germany
2895,21,female,20,right,comp,Bekannter,Acquaintance,Close,471,0.471,1,Germany
2896,21,female,20,right,comp,Bekannter,Acquaintance,Close,437,0.437,1,Germany
2897,21,female,20,right,comp,Bekannter,Acquaintance,Close,341,0.341,1,Germany
2898,21,female,20,right,comp,Bekannter,Acquaintance,Close,340,0.34,1,Germany
2899,21,female,20,right,comp,Bekannter,Acquaintance,Close,328,0.328,1,Germany
2900,21,female,20,right,comp,Bekannter,Acquaintance,Close,352,0.352,1,Germany
2901,21,female,20,right,comp,Bekannter,Acquaintance,Close,554,0.554,1,Germany
2902,21,female,20,right,comp,Bekannter,Acquaintance,Close,251,0.251,1,Germany
2903,21,female,20,right,comp,Bekannter,Acquaintance,Close,335,0.335,1,Germany
2904,21,female,20,right,comp,Bekannter,Acquaintance,Close,297,0.297,1,Germany
2905,21,female,20,right,comp,Ich,Self,Self,615,0.615,1,Germany
2906,21,female,20,right,comp,Ich,Self,Self,439,0.439,1,Germany
2907,21,female,20,right,comp,Ich,Self,Self,400,0.4,1,Germany
2908,21,female,20,right,comp,Ich,Self,Self,317,0.317,1,Germany
2909,21,female,20,right,comp,Ich,Self,Self,367,0.367,1,Germany
2910,21,female,20,right,comp,Ich,Self,Self,338,0.338,1,Germany
2911,21,female,20,right,comp,Ich,Self,Self,371,0.371,1,Germany
2912,21,female,20,right,comp,Ich,Self,Self,636,0.636,0,Germany
2913,21,female,20,right,comp,Ich,Self,Self,386,0.386,1,Germany
2914,21,female,20,right,comp,Ich,Self,Self,355,0.355,1,Germany
2915,21,female,20,right,comp,Ich,Self,Self,330,0.33,1,Germany
2916,21,female,20,right,comp,Ich,Self,Self,331,0.331,1,Germany
2917,21,female,20,right,comp,Ich,Self,Self,308,0.308,1,Germany
2918,21,female,20,right,comp,Ich,Self,Self,363,0.363,1,Germany
2919,21,female,20,right,comp,Ich,Self,Self,371,0.371,1,Germany
2920,21,female,20,right,comp,Ich,Self,Self,237,0.237,1,Germany
2921,21,female,20,right,comp,Ich,Self,Self,359,0.359,1,Germany
2922,21,female,20,right,comp,Ich,Self,Self,314,0.314,1,Germany
2923,21,female,20,right,comp,Ich,Self,Self,251,0.251,1,Germany
2924,21,female,20,right,comp,Ich,Self,Self,1740,1.74,0,Germany
2925,21,female,20,right,comp,Ich,Self,Self,298,0.298,1,Germany
2926,21,female,20,right,comp,Ich,Self,Self,333,0.333,1,Germany
2927,21,female,20,right,comp,Ich,Self,Self,315,0.315,1,Germany
2928,21,female,20,right,comp,Ich,Self,Self,326,0.326,1,Germany
2929,21,female,20,right,comp,Mutter,Mother,Close,1380,1.38,1,Germany
2930,21,female,20,right,comp,Mutter,Mother,Close,374,0.374,0,Germany
2931,21,female,20,right,comp,Mutter,Mother,Close,325,0.325,1,Germany
2932,21,female,20,right,comp,Mutter,Mother,Close,515,0.515,1,Germany
2933,21,female,20,right,comp,Mutter,Mother,Close,204,0.204,1,Germany
2934,21,female,20,right,comp,Mutter,Mother,Close,267,0.267,0,Germany
2935,21,female,20,right,comp,Mutter,Mother,Close,294,0.294,1,Germany
2936,21,female,20,right,comp,Mutter,Mother,Close,345,0.345,1,Germany
2937,21,female,20,right,comp,Mutter,Mother,Close,722,0.722,1,Germany
2938,21,female,20,right,comp,Mutter,Mother,Close,279,0.279,1,Germany
2939,21,female,20,right,comp,Mutter,Mother,Close,597,0.597,1,Germany
2940,21,female,20,right,comp,Mutter,Mother,Close,1006,1.006,0,Germany
2941,21,female,20,right,comp,Mutter,Mother,Close,321,0.321,1,Germany
2942,21,female,20,right,comp,Mutter,Mother,Close,214,0.214,1,Germany
2943,21,female,20,right,comp,Mutter,Mother,Close,332,0.332,1,Germany
2944,21,female,20,right,comp,Mutter,Mother,Close,515,0.515,1,Germany
2945,21,female,20,right,comp,Mutter,Mother,Close,225,0.225,1,Germany
2946,21,female,20,right,comp,Mutter,Mother,Close,295,0.295,1,Germany
2947,21,female,20,right,comp,Mutter,Mother,Close,442,0.442,1,Germany
2948,21,female,20,right,comp,Mutter,Mother,Close,259,0.259,1,Germany
2949,21,female,20,right,comp,Mutter,Mother,Close,274,0.274,1,Germany
2950,21,female,20,right,comp,Mutter,Mother,Close,471,0.471,1,Germany
2951,21,female,20,right,comp,Mutter,Mother,Close,302,0.302,1,Germany
2952,21,female,20,right,comp,Mutter,Mother,Close,306,0.306,1,Germany
2953,21,female,20,right,incomp,Bekannter,Acquaintance,Close,891,0.891,1,Germany
2954,21,female,20,right,incomp,Bekannter,Acquaintance,Close,357,0.357,1,Germany
