,Subject,Age,Gender,Handedness,Shape,Label,Matching,Identity,Morality,Response,Bin,RT_ms,RT_sec,ACC,Country
10372,7320,19,male,L,immoralOther,immoralOther,Matching,Other,Bad,n,1,742,0.742,1,China
10373,7320,19,male,L,immoralOther,immoralOther,Matching,Other,Bad,n,1,554,0.554,1,China
10374,7320,19,male,L,immoralOther,immoralOther,Matching,Other,Bad,n,1,726,0.726,1,China
10375,7320,19,male,L,immoralOther,immoralOther,Matching,Other,Bad,n,2,540,0.54,1,China
10376,7320,19,male,L,immoralOther,immoralOther,Matching,Other,Bad,m,2,464,0.464,0,China
10377,7320,19,male,L,immoralOther,immoralOther,Matching,Other,Bad,n,2,778,0.777,1,China
10378,7320,19,male,L,immoralOther,immoralOther,Matching,Other,Bad,n,1,703,0.703,1,China
10379,7320,19,male,L,immoralOther,immoralOther,Matching,Other,Bad,n,1,491,0.491,1,China
10380,7320,19,male,L,immoralOther,immoralOther,Matching,Other,Bad,n,1,707,0.707,1,China
10381,7320,19,male,L,immoralOther,immoralOther,Matching,Other,Bad,n,2,702,0.702,1,China
10382,7320,19,male,L,immoralOther,immoralOther,Matching,Other,Bad,n,2,815,0.815,1,China
10383,7320,19,male,L,immoralOther,immoralOther,Matching,Other,Bad,n,2,494,0.494,1,China
10384,7320,19,male,L,immoralOther,immoralOther,Matching,Other,Bad,m,1,614,0.614,0,China
10385,7320,19,male,L,immoralOther,immoralOther,Matching,Other,Bad,n,1,595,0.595,1,China
10386,7320,19,male,L,immoralOther,immoralOther,Matching,Other,Bad,n,1,654,0.654,1,China
10387,7320,19,male,L,immoralOther,immoralOther,Matching,Other,Bad,n,2,608,0.608,1,China
10388,7320,19,male,L,immoralOther,immoralOther,Matching,Other,Bad,n,2,565,0.565,1,China
10389,7320,19,male,L,immoralOther,immoralOther,Matching,Other,Bad,m,2,627,0.627,0,China
10390,7320,19,male,L,immoralOther,immoralOther,Matching,Other,Bad,n,1,629,0.629,1,China
10391,7320,19,male,L,immoralOther,immoralOther,Matching,Other,Bad,n,1,606,0.606,1,China
10392,7320,19,male,L,immoralOther,immoralOther,Matching,Other,Bad,n,1,701,0.701,1,China
10393,7320,19,male,L,immoralOther,immoralOther,Matching,Other,Bad,n,2,528,0.527,1,China
10394,7320,19,male,L,immoralOther,immoralOther,Matching,Other,Bad,n,2,624,0.624,1,China
10395,7320,19,male,L,immoralOther,immoralOther,Matching,Other,Bad,n,2,615,0.615,1,China
10396,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,1,644,0.644,1,China
10397,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,m,1,687,0.687,0,China
10398,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,1,634,0.633,1,China
10399,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,2,721,0.721,1,China
10400,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,2,657,0.657,1,China
10401,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,2,680,0.68,1,China
10402,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,3,735,0.735,1,China
10403,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,m,3,719,0.719,0,China
10404,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,3,627,0.627,1,China
10405,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,4,704,0.704,1,China
10406,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,4,818,0.818,1,China
10407,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,4,887,0.887,1,China
10408,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,5,652,0.652,1,China
10409,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,5,665,0.665,1,China
10410,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,5,741,0.741,1,China
10411,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,1,856,0.856,1,China
10412,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,1,550,0.55,1,China
10413,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,1,566,0.567,1,China
10414,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,2,910,0.91,1,China
10415,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,2,742,0.743,1,China
10416,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,2,727,0.727,1,China
10417,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,3,686,0.686,1,China
10418,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,3,650,0.649,1,China
10419,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,m,3,710,0.71,0,China
10420,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,4,599,0.599,1,China
10421,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,4,732,0.732,1,China
10422,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,4,659,0.659,1,China
10423,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,5,669,0.669,1,China
10424,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,5,657,0.657,1,China
10425,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,5,646,0.646,1,China
10426,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,1,633,0.633,1,China
10427,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,1,663,0.663,1,China
10428,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,1,639,0.639,1,China
10429,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,m,2,855,0.855,0,China
10430,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,2,558,0.557,1,China
10431,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,2,870,0.87,1,China
10432,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,3,665,0.665,1,China
10433,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,3,614,0.614,1,China
10434,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,m,3,764,0.764,0,China
10435,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,4,497,0.497,1,China
10436,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,m,4,715,0.715,0,China
10437,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,m,4,637,0.637,0,China
10438,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,5,607,0.607,1,China
10439,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,5,628,0.628,1,China
10440,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,5,670,0.67,1,China
10441,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,1,846,0.847,1,China
10442,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,1,713,0.713,1,China
10443,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,1,617,0.617,1,China
10444,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,2,548,0.548,1,China
10445,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,2,569,0.569,1,China
10446,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,2,478,0.478,1,China
10447,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,m,1,678,0.678,0,China
10448,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,1,733,0.733,1,China
10449,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,1,645,0.645,1,China
10450,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,2,280,0.28,1,China
10451,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,m,2,790,0.79,0,China
10452,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,2,612,0.612,1,China
10453,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,1,633,0.633,1,China
10454,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,1,674,0.674,1,China
10455,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,1,797,0.797,1,China
10456,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,2,647,0.647,1,China
10457,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,2,588,0.588,1,China
10458,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,2,524,0.524,1,China
10459,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,1,495,0.495,1,China
10460,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,1,594,0.594,1,China
10461,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,1,707,0.707,1,China
10462,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,2,740,0.74,1,China
10463,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,m,2,630,0.63,0,China
10464,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,2,564,0.564,1,China
10465,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,m,1,678,0.678,0,China
10466,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,1,815,0.815,1,China
10467,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,1,549,0.549,1,China
10468,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,2,430,0.43,1,China
10469,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,2,581,0.581,1,China
10470,7320,19,male,L,moralOther,moralOther,Matching,Other,Good,n,2,790,0.79,1,China
10471,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,1,625,0.625,1,China
10472,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,1,615,0.615,1,China
10473,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,1,503,0.503,1,China
10474,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,2,519,0.519,1,China
10475,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,m,2,488,0.488,0,China
10476,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,2,762,0.762,1,China
10477,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,m,3,958,0.959,0,China
10478,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,3,607,0.607,1,China
10479,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,3,734,0.734,1,China
10480,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,4,731,0.731,1,China
10481,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,4,607,0.607,1,China
10482,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,4,612,0.612,1,China
10483,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,m,5,523,0.523,0,China
10484,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,5,640,0.64,1,China
10485,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,m,5,534,0.534,0,China
10486,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,m,1,793,0.793,0,China
10487,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,1,675,0.675,1,China
10488,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,1,538,0.538,1,China
10489,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,2,751,0.751,1,China
10490,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,m,2,559,0.559,0,China
10491,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,2,431,0.431,1,China
10492,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,m,3,606,0.606,0,China
10493,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,3,671,0.671,1,China
10494,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,3,744,0.744,1,China
10495,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,4,764,0.764,1,China
10496,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,4,791,0.791,1,China
10497,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,4,813,0.813,1,China
10498,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,5,964,0.965,1,China
10499,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,5,682,0.682,1,China
10500,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,m,5,678,0.678,0,China
10501,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,1,762,0.761,1,China
10502,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,1,507,0.507,1,China
10503,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,1,569,0.569,1,China
10504,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,2,582,0.582,1,China
10505,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,2,872,0.872,1,China
10506,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,2,740,0.74,1,China
10507,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,3,817,0.817,1,China
10508,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,3,724,0.724,1,China
10509,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,3,703,0.703,1,China
10510,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,4,698,0.698,1,China
10511,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,4,616,0.616,1,China
10512,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,4,629,0.629,1,China
10513,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,5,732,0.732,1,China
10514,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,5,706,0.706,1,China
10515,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,5,620,0.62,1,China
10516,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,1,759,0.759,1,China
10517,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,m,1,455,0.455,0,China
10518,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,1,590,0.59,1,China
10519,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,2,584,0.584,1,China
10520,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,2,691,0.691,1,China
10521,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,2,642,0.641,1,China
10522,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,1,528,0.528,1,China
10523,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,1,595,0.595,1,China
10524,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,1,763,0.763,1,China
10525,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,2,457,0.457,1,China
10526,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,2,772,0.772,1,China
10527,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,2,690,0.691,1,China
10528,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,1,633,0.633,1,China
10529,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,m,1,612,0.613,0,China
10530,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,m,1,630,0.629,0,China
10531,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,2,638,0.638,1,China
10532,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,m,2,519,0.519,0,China
10533,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,2,608,0.608,1,China
10534,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,m,1,671,0.671,0,China
10535,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,1,594,0.594,1,China
10536,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,m,1,839,0.839,0,China
10537,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,m,2,855,0.855,0,China
10538,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,2,1014,1.014,1,China
10539,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,2,705,0.705,1,China
10540,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,1,570,0.57,1,China
10541,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,1,675,0.675,1,China
10542,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,1,710,0.71,1,China
10543,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,2,694,0.694,1,China
10544,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,2,644,0.644,1,China
10545,7320,19,male,L,immoralSelf,immoralSelf,Matching,Self,Bad,n,2,619,0.619,1,China
10546,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,m,1,524,0.524,0,China
10547,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,1,571,0.571,1,China
10548,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,1,621,0.621,1,China
10549,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,2,618,0.618,1,China
10550,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,2,520,0.52,1,China
10551,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,2,576,0.576,1,China
10552,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,3,743,0.743,1,China
10553,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,3,637,0.637,1,China
10554,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,3,950,0.95,1,China
10555,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,4,473,0.473,1,China
10556,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,4,758,0.758,1,China
10557,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,4,553,0.553,1,China
10558,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,5,441,0.441,1,China
10559,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,5,672,0.671,1,China
10560,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,5,454,0.454,1,China
10561,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,1,366,0.366,1,China
10562,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,1,596,0.596,1,China
10563,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,1,550,0.55,1,China
10564,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,2,735,0.735,1,China
10565,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,2,653,0.653,1,China
10566,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,2,674,0.674,1,China
10567,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,3,718,0.718,1,China
10568,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,m,3,700,0.7,0,China
10569,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,3,838,0.838,1,China
10570,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,4,679,0.679,1,China
10571,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,4,738,0.738,1,China
10572,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,4,682,0.682,1,China
10573,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,5,702,0.702,1,China
10574,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,5,807,0.807,1,China
10575,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,5,798,0.797,1,China
10576,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,1,619,0.619,1,China
10577,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,1,605,0.605,1,China
10578,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,1,530,0.53,1,China
10579,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,m,2,548,0.548,0,China
10580,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,2,696,0.696,1,China
10581,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,2,678,0.678,1,China
10582,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,3,661,0.661,1,China
10583,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,3,704,0.704,1,China
10584,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,3,639,0.639,1,China
10585,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,4,543,0.543,1,China
10586,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,4,558,0.558,1,China
10587,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,4,773,0.773,1,China
10588,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,5,654,0.654,1,China
10589,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,5,678,0.678,1,China
10590,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,5,749,0.749,1,China
10591,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,m,1,710,0.71,0,China
10592,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,1,592,0.592,1,China
10593,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,1,706,0.706,1,China
10594,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,2,591,0.591,1,China
10595,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,2,550,0.55,1,China
10596,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,2,856,0.856,1,China
10597,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,1,398,0.398,1,China
10598,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,1,622,0.622,1,China
10599,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,1,620,0.62,1,China
10600,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,2,603,0.603,1,China
10601,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,m,2,675,0.675,0,China
10602,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,2,634,0.634,1,China
10603,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,1,558,0.557,1,China
10604,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,1,628,0.628,1,China
10605,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,1,662,0.662,1,China
10606,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,m,2,508,0.508,0,China
10607,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,2,617,0.617,1,China
10608,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,2,621,0.621,1,China
10609,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,1,509,0.509,1,China
10610,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,1,588,0.588,1,China
10611,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,1,663,0.663,1,China
10612,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,2,712,0.712,1,China
10613,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,2,576,0.577,1,China
10614,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,2,653,0.653,1,China
10615,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,1,734,0.735,1,China
10616,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,1,609,0.609,1,China
10617,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,1,607,0.607,1,China
10618,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,2,511,0.511,1,China
10619,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,m,2,606,0.606,0,China
10620,7320,19,male,L,moralSelf,moralSelf,Matching,Self,Good,n,2,508,0.508,1,China
10621,7320,19,male,L,immoralOther,immoralSelf,Nonmatching,Other,Bad,n,1,811,0.811,0,China
10622,7320,19,male,L,immoralOther,moralSelf,Nonmatching,Other,Bad,m,1,704,0.704,1,China
10623,7320,19,male,L,immoralOther,immoralSelf,Nonmatching,Other,Bad,m,1,715,0.715,1,China
10624,7320,19,male,L,immoralOther,moralSelf,Nonmatching,Other,Bad,m,2,516,0.516,1,China
10625,7320,19,male,L,immoralOther,moralSelf,Nonmatching,Other,Bad,m,2,454,0.454,1,China
10626,7320,19,male,L,immoralOther,moralOther,Nonmatching,Other,Bad,m,2,604,0.604,1,China
10627,7320,19,male,L,immoralOther,immoralSelf,Nonmatching,Other,Bad,m,3,733,0.733,1,China
10628,7320,19,male,L,immoralOther,immoralSelf,Nonmatching,Other,Bad,m,3,791,0.791,1,China
10629,7320,19,male,L,immoralOther,immoralSelf,Nonmatching,Other,Bad,m,3,933,0.933,1,China
10630,7320,19,male,L,immoralOther,moralSelf,Nonmatching,Other,Bad,m,4,708,0.709,1,China
10631,7320,19,male,L,immoralOther,moralSelf,Nonmatching,Other,Bad,m,4,638,0.638,1,China
10632,7320,19,male,L,immoralOther,moralOther,Nonmatching,Other,Bad,m,4,726,0.726,1,China
10633,7320,19,male,L,immoralOther,moralSelf,Nonmatching,Other,Bad,m,5,714,0.714,1,China
10634,7320,19,male,L,immoralOther,moralOther,Nonmatching,Other,Bad,m,5,913,0.913,1,China
10635,7320,19,male,L,immoralOther,immoralSelf,Nonmatching,Other,Bad,m,5,835,0.835,1,China
10636,7320,19,male,L,immoralOther,moralOther,Nonmatching,Other,Bad,m,1,742,0.742,1,China
10637,7320,19,male,L,immoralOther,immoralSelf,Nonmatching,Other,Bad,m,1,581,0.581,1,China
10638,7320,19,male,L,immoralOther,moralOther,Nonmatching,Other,Bad,n,1,814,0.815,0,China
10639,7320,19,male,L,immoralOther,moralSelf,Nonmatching,Other,Bad,m,2,659,0.659,1,China
10640,7320,19,male,L,immoralOther,moralOther,Nonmatching,Other,Bad,n,2,622,0.622,0,China
10641,7320,19,male,L,immoralOther,moralOther,Nonmatching,Other,Bad,m,2,698,0.698,1,China
10642,7320,19,male,L,immoralOther,moralSelf,Nonmatching,Other,Bad,m,3,782,0.782,1,China
10643,7320,19,male,L,immoralOther,immoralSelf,Nonmatching,Other,Bad,m,3,930,0.93,1,China
10644,7320,19,male,L,immoralOther,immoralSelf,Nonmatching,Other,Bad,m,3,840,0.84,1,China
10645,7320,19,male,L,immoralOther,moralSelf,Nonmatching,Other,Bad,m,4,695,0.695,1,China
10646,7320,19,male,L,immoralOther,immoralSelf,Nonmatching,Other,Bad,m,4,781,0.781,1,China
10647,7320,19,male,L,immoralOther,moralSelf,Nonmatching,Other,Bad,m,4,692,0.692,1,China
10648,7320,19,male,L,immoralOther,moralOther,Nonmatching,Other,Bad,n,5,682,0.682,0,China
10649,7320,19,male,L,immoralOther,moralSelf,Nonmatching,Other,Bad,m,5,618,0.618,1,China
10650,7320,19,male,L,immoralOther,moralOther,Nonmatching,Other,Bad,n,5,702,0.702,0,China
10651,7320,19,male,L,immoralOther,moralOther,Nonmatching,Other,Bad,n,1,778,0.778,0,China
10652,7320,19,male,L,immoralOther,immoralSelf,Nonmatching,Other,Bad,m,1,662,0.662,1,China
10653,7320,19,male,L,immoralOther,immoralSelf,Nonmatching,Other,Bad,m,1,708,0.709,1,China
10654,7320,19,male,L,immoralOther,moralOther,Nonmatching,Other,Bad,n,2,679,0.679,0,China
10655,7320,19,male,L,immoralOther,moralSelf,Nonmatching,Other,Bad,m,2,629,0.629,1,China
10656,7320,19,male,L,immoralOther,immoralSelf,Nonmatching,Other,Bad,m,2,604,0.604,1,China
