,Subject,Gender,Age,Matching,Origin_Identity,English_Identity,Identity,Mood,Arouse,Valence,Session,RT_ms,RT_sec,ACC,Country
7206,29,female,21,Nonmatching,Self,Self,Self,serenity,3,5,S1,518,0.518,1,China
7207,29,female,21,Nonmatching,Self,Self,Self,depression,1,3,S2,790,0.79,1,China
7208,29,female,21,Nonmatching,Self,Self,Self,depression,1,3,S2,643,0.643,1,China
7209,29,female,21,Nonmatching,Self,Self,Self,depression,1,3,S2,560,0.56,1,China
7210,29,female,21,Nonmatching,Self,Self,Self,depression,1,3,S2,456,0.456,1,China
7211,29,female,21,Nonmatching,Self,Self,Self,depression,1,3,S2,576,0.576,1,China
7212,29,female,21,Nonmatching,Self,Self,Self,depression,1,3,S2,554,0.554,0,China
7213,29,female,21,Nonmatching,Self,Self,Self,depression,1,3,S2,606,0.606,0,China
7214,29,female,21,Nonmatching,Self,Self,Self,depression,1,3,S2,406,0.406,0,China
7215,29,female,21,Nonmatching,Self,Self,Self,depression,1,3,S2,601,0.601,1,China
7216,29,female,21,Nonmatching,Self,Self,Self,depression,1,3,S2,592,0.592,0,China
7217,29,female,21,Nonmatching,Self,Self,Self,depression,1,3,S2,581,0.581,1,China
7218,29,female,21,Nonmatching,Self,Self,Self,depression,1,3,S2,700,0.7,1,China
7219,29,female,21,Nonmatching,Self,Self,Self,depression,1,3,S2,685,0.685,1,China
7220,29,female,21,Nonmatching,Self,Self,Self,depression,1,3,S2,750,0.75,1,China
7221,29,female,21,Nonmatching,Self,Self,Self,depression,1,3,S2,608,0.608,1,China
7222,29,female,21,Nonmatching,Self,Self,Self,depression,1,3,S2,714,0.714,1,China
7223,29,female,21,Nonmatching,Self,Self,Self,depression,1,3,S2,508,0.508,1,China
7224,29,female,21,Nonmatching,Self,Self,Self,depression,1,3,S2,754,0.754,0,China
7225,29,female,21,Nonmatching,Self,Self,Self,depression,1,3,S2,570,0.57,1,China
7226,29,female,21,Nonmatching,Self,Self,Self,depression,1,3,S2,967,0.967,1,China
7227,29,female,21,Nonmatching,Self,Self,Self,depression,1,3,S2,559,0.559,1,China
7228,29,female,21,Nonmatching,Self,Self,Self,depression,1,3,S2,582,0.582,1,China
7229,29,female,21,Nonmatching,Self,Self,Self,depression,1,3,S2,592,0.592,1,China
7230,29,female,21,Nonmatching,Self,Self,Self,depression,1,3,S2,558,0.558,1,China
7231,29,female,21,Nonmatching,Self,Self,Self,happy,7,8,S3,523,0.523,1,China
7232,29,female,21,Nonmatching,Self,Self,Self,happy,7,8,S3,609,0.609,1,China
7233,29,female,21,Nonmatching,Self,Self,Self,happy,7,8,S3,547,0.547,1,China
7234,29,female,21,Nonmatching,Self,Self,Self,happy,7,8,S3,408,0.408,1,China
7235,29,female,21,Nonmatching,Self,Self,Self,happy,7,8,S3,626,0.626,0,China
7236,29,female,21,Nonmatching,Self,Self,Self,happy,7,8,S3,706,0.706,1,China
7237,29,female,21,Nonmatching,Self,Self,Self,happy,7,8,S3,490,0.49,1,China
7238,29,female,21,Nonmatching,Self,Self,Self,happy,7,8,S3,535,0.535,1,China
7239,29,female,21,Nonmatching,Self,Self,Self,happy,7,8,S3,486,0.486,0,China
7240,29,female,21,Nonmatching,Self,Self,Self,happy,7,8,S3,621,0.621,1,China
7241,29,female,21,Nonmatching,Self,Self,Self,happy,7,8,S3,615,0.615,1,China
7242,29,female,21,Nonmatching,Self,Self,Self,happy,7,8,S3,563,0.563,1,China
7243,29,female,21,Nonmatching,Self,Self,Self,happy,7,8,S3,460,0.46,1,China
7244,29,female,21,Nonmatching,Self,Self,Self,happy,7,8,S3,487,0.487,1,China
7245,29,female,21,Nonmatching,Self,Self,Self,happy,7,8,S3,733,0.733,1,China
7246,29,female,21,Nonmatching,Self,Self,Self,happy,7,8,S3,476,0.476,1,China
7247,29,female,21,Nonmatching,Self,Self,Self,happy,7,8,S3,555,0.555,1,China
7248,29,female,21,Nonmatching,Self,Self,Self,happy,7,8,S3,510,0.51,1,China
7249,29,female,21,Nonmatching,Self,Self,Self,happy,7,8,S3,454,0.454,1,China
7250,29,female,21,Nonmatching,Self,Self,Self,happy,7,8,S3,516,0.516,1,China
7251,29,female,21,Nonmatching,Self,Self,Self,happy,7,8,S3,401,0.401,0,China
7252,29,female,21,Nonmatching,Self,Self,Self,happy,7,8,S3,458,0.458,1,China
7253,29,female,21,Nonmatching,Self,Self,Self,happy,7,8,S3,565,0.565,0,China
7254,29,female,21,Nonmatching,Self,Self,Self,happy,7,8,S3,466,0.466,1,China
7255,29,female,21,Nonmatching,Self,Self,Self,anxious,5,4,S4,473,0.473,1,China
7256,29,female,21,Nonmatching,Self,Self,Self,anxious,5,4,S4,933,0.933,1,China
7257,29,female,21,Nonmatching,Self,Self,Self,anxious,5,4,S4,478,0.478,1,China
7258,29,female,21,Nonmatching,Self,Self,Self,anxious,5,4,S4,481,0.481,0,China
7259,29,female,21,Nonmatching,Self,Self,Self,anxious,5,4,S4,545,0.545,1,China
7260,29,female,21,Nonmatching,Self,Self,Self,anxious,5,4,S4,488,0.488,0,China
7261,29,female,21,Nonmatching,Self,Self,Self,anxious,5,4,S4,673,0.673,1,China
7262,29,female,21,Nonmatching,Self,Self,Self,anxious,5,4,S4,738,0.738,1,China
7263,29,female,21,Nonmatching,Self,Self,Self,anxious,5,4,S4,678,0.678,1,China
7264,29,female,21,Nonmatching,Self,Self,Self,anxious,5,4,S4,719,0.719,1,China
7265,29,female,21,Nonmatching,Self,Self,Self,anxious,5,4,S4,494,0.494,1,China
7266,29,female,21,Nonmatching,Self,Self,Self,anxious,5,4,S4,484,0.484,0,China
7267,29,female,21,Nonmatching,Self,Self,Self,anxious,5,4,S4,553,0.553,1,China
7268,29,female,21,Nonmatching,Self,Self,Self,anxious,5,4,S4,671,0.671,1,China
7269,29,female,21,Nonmatching,Self,Self,Self,anxious,5,4,S4,479,0.479,1,China
7270,29,female,21,Nonmatching,Self,Self,Self,anxious,5,4,S4,514,0.514,1,China
7271,29,female,21,Nonmatching,Self,Self,Self,anxious,5,4,S4,460,0.46,1,China
7272,29,female,21,Nonmatching,Self,Self,Self,anxious,5,4,S4,614,0.614,1,China
7273,29,female,21,Nonmatching,Self,Self,Self,anxious,5,4,S4,484,0.484,1,China
7274,29,female,21,Nonmatching,Self,Self,Self,anxious,5,4,S4,597,0.597,1,China
7275,29,female,21,Nonmatching,Self,Self,Self,anxious,5,4,S4,592,0.592,1,China
7276,29,female,21,Nonmatching,Self,Self,Self,anxious,5,4,S4,531,0.531,1,China
7277,29,female,21,Nonmatching,Self,Self,Self,anxious,5,4,S4,554,0.554,1,China
7278,29,female,21,Nonmatching,Self,Self,Self,anxious,5,4,S4,645,0.645,1,China
7279,29,female,21,Nonmatching,Stranger,Stranger,Stranger,serenity,3,5,S1,678,0.678,0,China
7280,29,female,21,Nonmatching,Stranger,Stranger,Stranger,serenity,3,5,S1,718,0.718,1,China
7281,29,female,21,Nonmatching,Stranger,Stranger,Stranger,serenity,3,5,S1,556,0.556,0,China
7282,29,female,21,Nonmatching,Stranger,Stranger,Stranger,serenity,3,5,S1,654,0.654,0,China
7283,29,female,21,Nonmatching,Stranger,Stranger,Stranger,serenity,3,5,S1,695,0.695,1,China
7284,29,female,21,Nonmatching,Stranger,Stranger,Stranger,serenity,3,5,S1,482,0.482,0,China
7285,29,female,21,Nonmatching,Stranger,Stranger,Stranger,serenity,3,5,S1,516,0.516,0,China
