,Subject,Matching,Identity,English_Identity,Standardized_Idnetity,RT_ms,RT_sec,ACC,blocktype,Country
5446,567926866,Nonmatching,Stranger,Stranger,Stranger,762,0.762,1,mixed,United Kingdom
5447,567926866,Nonmatching,Stranger,Stranger,Stranger,539,0.539,1,mixed,United Kingdom
5448,567926866,Nonmatching,Stranger,Stranger,Stranger,464,0.464,1,mixed,United Kingdom
5449,567926866,Nonmatching,Stranger,Stranger,Stranger,510,0.51,1,mixed,United Kingdom
5450,567926866,Nonmatching,Stranger,Stranger,Stranger,638,0.638,1,blocked,United Kingdom
5451,567926866,Nonmatching,Stranger,Stranger,Stranger,637,0.637,1,blocked,United Kingdom
5452,567926866,Nonmatching,Stranger,Stranger,Stranger,576,0.576,1,blocked,United Kingdom
5453,567926866,Nonmatching,Stranger,Stranger,Stranger,501,0.501,1,blocked,United Kingdom
5454,567926866,Nonmatching,Stranger,Stranger,Stranger,737,0.737,1,blocked,United Kingdom
5455,567926866,Nonmatching,Stranger,Stranger,Stranger,546,0.546,1,blocked,United Kingdom
5456,567926866,Nonmatching,Stranger,Stranger,Stranger,928,0.928,1,blocked,United Kingdom
5457,567926866,Nonmatching,Stranger,Stranger,Stranger,464,0.464,1,blocked,United Kingdom
5458,567926866,Nonmatching,Stranger,Stranger,Stranger,602,0.602,1,blocked,United Kingdom
5459,567926866,Nonmatching,Stranger,Stranger,Stranger,629,0.629,1,blocked,United Kingdom
5460,567926866,Nonmatching,Stranger,Stranger,Stranger,584,0.584,1,blocked,United Kingdom
5461,567926866,Nonmatching,Stranger,Stranger,Stranger,589,0.589,1,blocked,United Kingdom
5462,567926866,Nonmatching,Stranger,Stranger,Stranger,469,0.469,1,blocked,United Kingdom
5463,567926866,Nonmatching,Stranger,Stranger,Stranger,456,0.456,1,blocked,United Kingdom
5464,567926866,Nonmatching,Stranger,Stranger,Stranger,754,0.754,1,blocked,United Kingdom
5465,585981308,Matching,Friend,Friend,Close,462,0.462,1,blocked,United Kingdom
5466,585981308,Matching,Friend,Friend,Close,533,0.533,1,blocked,United Kingdom
5467,585981308,Matching,Friend,Friend,Close,428,0.428,1,blocked,United Kingdom
5468,585981308,Matching,Friend,Friend,Close,532,0.532,1,blocked,United Kingdom
5469,585981308,Matching,Friend,Friend,Close,346,0.346,1,blocked,United Kingdom
5470,585981308,Matching,Friend,Friend,Close,465,0.465,1,blocked,United Kingdom
5471,585981308,Matching,Friend,Friend,Close,441,0.441,1,blocked,United Kingdom
5472,585981308,Matching,Friend,Friend,Close,408,0.408,1,blocked,United Kingdom
5473,585981308,Matching,Friend,Friend,Close,375,0.375,1,blocked,United Kingdom
5474,585981308,Matching,Friend,Friend,Close,454,0.454,1,blocked,United Kingdom
5475,585981308,Matching,Friend,Friend,Close,382,0.382,1,blocked,United Kingdom
5476,585981308,Matching,Friend,Friend,Close,427,0.427,1,blocked,United Kingdom
5477,585981308,Matching,Friend,Friend,Close,355,0.355,0,blocked,United Kingdom
5478,585981308,Matching,Friend,Friend,Close,642,0.642,1,blocked,United Kingdom
5479,585981308,Matching,Friend,Friend,Close,535,0.535,1,blocked,United Kingdom
5480,585981308,Matching,Friend,Friend,Close,429,0.429,1,blocked,United Kingdom
5481,585981308,Matching,Friend,Friend,Close,332,0.332,1,blocked,United Kingdom
5482,585981308,Matching,Friend,Friend,Close,428,0.428,1,blocked,United Kingdom
5483,585981308,Matching,Friend,Friend,Close,475,0.475,1,blocked,United Kingdom
5484,585981308,Matching,Friend,Friend,Close,451,0.451,1,blocked,United Kingdom
5485,585981308,Matching,Friend,Friend,Close,607,0.607,1,blocked,United Kingdom
5486,585981308,Matching,Friend,Friend,Close,479,0.479,1,blocked,United Kingdom
5487,585981308,Matching,Friend,Friend,Close,486,0.486,1,blocked,United Kingdom
5488,585981308,Matching,Friend,Friend,Close,493,0.493,1,blocked,United Kingdom
5489,585981308,Matching,Friend,Friend,Close,531,0.531,1,blocked,United Kingdom
5490,585981308,Matching,Friend,Friend,Close,323,0.323,1,blocked,United Kingdom
5491,585981308,Matching,Friend,Friend,Close,625,0.625,1,blocked,United Kingdom
5492,585981308,Matching,Friend,Friend,Close,455,0.455,1,blocked,United Kingdom
5493,585981308,Matching,Friend,Friend,Close,460,0.46,1,blocked,United Kingdom
5494,585981308,Matching,Friend,Friend,Close,418,0.418,1,blocked,United Kingdom
5495,585981308,Matching,Friend,Friend,Close,475,0.475,1,mixed,United Kingdom
5496,585981308,Matching,Friend,Friend,Close,652,0.652,1,mixed,United Kingdom
5497,585981308,Matching,Friend,Friend,Close,447,0.447,1,mixed,United Kingdom
5498,585981308,Matching,Friend,Friend,Close,702,0.702,0,mixed,United Kingdom
5499,585981308,Matching,Friend,Friend,Close,530,0.53,0,mixed,United Kingdom
5500,585981308,Matching,Friend,Friend,Close,791,0.791,1,mixed,United Kingdom
5501,585981308,Matching,Friend,Friend,Close,694,0.694,1,mixed,United Kingdom
5502,585981308,Matching,Friend,Friend,Close,473,0.473,0,mixed,United Kingdom
5503,585981308,Matching,Friend,Friend,Close,416,0.416,1,mixed,United Kingdom
5504,585981308,Matching,Friend,Friend,Close,685,0.685,1,mixed,United Kingdom
5505,585981308,Matching,Friend,Friend,Close,675,0.675,1,mixed,United Kingdom
5506,585981308,Matching,Friend,Friend,Close,874,0.874,0,mixed,United Kingdom
5507,585981308,Matching,Friend,Friend,Close,725,0.725,1,mixed,United Kingdom
5508,585981308,Matching,Friend,Friend,Close,767,0.767,1,mixed,United Kingdom
5509,585981308,Matching,Friend,Friend,Close,563,0.563,1,mixed,United Kingdom
5510,585981308,Matching,Friend,Friend,Close,767,0.767,1,mixed,United Kingdom
5511,585981308,Matching,Friend,Friend,Close,555,0.555,1,mixed,United Kingdom
5512,585981308,Matching,Friend,Friend,Close,452,0.452,0,mixed,United Kingdom
5513,585981308,Matching,Friend,Friend,Close,635,0.635,1,mixed,United Kingdom
5514,585981308,Matching,Friend,Friend,Close,696,0.696,1,mixed,United Kingdom
5515,585981308,Matching,Friend,Friend,Close,952,0.952,1,mixed,United Kingdom
5516,585981308,Matching,Friend,Friend,Close,486,0.486,0,mixed,United Kingdom
5517,585981308,Matching,Friend,Friend,Close,619,0.619,1,mixed,United Kingdom
5518,585981308,Matching,Friend,Friend,Close,618,0.618,1,mixed,United Kingdom
5519,585981308,Matching,Friend,Friend,Close,785,0.785,1,mixed,United Kingdom
5520,585981308,Matching,Friend,Friend,Close,541,0.541,1,mixed,United Kingdom
5521,585981308,Matching,Friend,Friend,Close,598,0.598,1,mixed,United Kingdom
5522,585981308,Matching,Friend,Friend,Close,666,0.666,1,mixed,United Kingdom
5523,585981308,Matching,Friend,Friend,Close,584,0.584,0,mixed,United Kingdom
5524,585981308,Matching,Friend,Friend,Close,741,0.741,1,mixed,United Kingdom
5525,585981308,Matching,Self,Self,Self,452,0.452,1,blocked,United Kingdom
5526,585981308,Matching,Self,Self,Self,371,0.371,1,blocked,United Kingdom
5527,585981308,Matching,Self,Self,Self,426,0.426,1,blocked,United Kingdom
5528,585981308,Matching,Self,Self,Self,378,0.378,1,blocked,United Kingdom
5529,585981308,Matching,Self,Self,Self,448,0.448,1,blocked,United Kingdom
5530,585981308,Matching,Self,Self,Self,472,0.472,1,blocked,United Kingdom
5531,585981308,Matching,Self,Self,Self,398,0.398,1,blocked,United Kingdom
5532,585981308,Matching,Self,Self,Self,317,0.317,0,blocked,United Kingdom
5533,585981308,Matching,Self,Self,Self,396,0.396,1,blocked,United Kingdom
5534,585981308,Matching,Self,Self,Self,386,0.386,1,blocked,United Kingdom
5535,585981308,Matching,Self,Self,Self,401,0.401,1,blocked,United Kingdom
5536,585981308,Matching,Self,Self,Self,408,0.408,1,blocked,United Kingdom
5537,585981308,Matching,Self,Self,Self,366,0.366,1,blocked,United Kingdom
5538,585981308,Matching,Self,Self,Self,510,0.51,1,blocked,United Kingdom
5539,585981308,Matching,Self,Self,Self,397,0.397,1,blocked,United Kingdom
5540,585981308,Matching,Self,Self,Self,477,0.477,1,blocked,United Kingdom
5541,585981308,Matching,Self,Self,Self,356,0.356,1,blocked,United Kingdom
5542,585981308,Matching,Self,Self,Self,364,0.364,1,blocked,United Kingdom
5543,585981308,Matching,Self,Self,Self,363,0.363,1,blocked,United Kingdom
5544,585981308,Matching,Self,Self,Self,378,0.378,1,blocked,United Kingdom
5545,585981308,Matching,Self,Self,Self,408,0.408,1,blocked,United Kingdom
5546,585981308,Matching,Self,Self,Self,438,0.438,1,blocked,United Kingdom
5547,585981308,Matching,Self,Self,Self,422,0.422,1,blocked,United Kingdom
5548,585981308,Matching,Self,Self,Self,385,0.385,1,blocked,United Kingdom
5549,585981308,Matching,Self,Self,Self,360,0.36,1,blocked,United Kingdom
5550,585981308,Matching,Self,Self,Self,342,0.342,1,blocked,United Kingdom
5551,585981308,Matching,Self,Self,Self,372,0.372,0,blocked,United Kingdom
5552,585981308,Matching,Self,Self,Self,339,0.339,1,blocked,United Kingdom
5553,585981308,Matching,Self,Self,Self,473,0.473,1,blocked,United Kingdom
5554,585981308,Matching,Self,Self,Self,456,0.456,1,blocked,United Kingdom
5555,585981308,Matching,Self,Self,Self,913,0.913,0,mixed,United Kingdom
5556,585981308,Matching,Self,Self,Self,405,0.405,1,mixed,United Kingdom
5557,585981308,Matching,Self,Self,Self,476,0.476,1,mixed,United Kingdom
5558,585981308,Matching,Self,Self,Self,878,0.878,1,mixed,United Kingdom
5559,585981308,Matching,Self,Self,Self,1025,1.025,1,mixed,United Kingdom
5560,585981308,Matching,Self,Self,Self,805,0.805,1,mixed,United Kingdom
5561,585981308,Matching,Self,Self,Self,578,0.578,1,mixed,United Kingdom
5562,585981308,Matching,Self,Self,Self,537,0.537,1,mixed,United Kingdom
5563,585981308,Matching,Self,Self,Self,536,0.536,1,mixed,United Kingdom
5564,585981308,Matching,Self,Self,Self,348,0.348,1,mixed,United Kingdom
5565,585981308,Matching,Self,Self,Self,583,0.583,1,mixed,United Kingdom
5566,585981308,Matching,Self,Self,Self,559,0.559,1,mixed,United Kingdom
5567,585981308,Matching,Self,Self,Self,465,0.465,1,mixed,United Kingdom
5568,585981308,Matching,Self,Self,Self,674,0.674,1,mixed,United Kingdom
5569,585981308,Matching,Self,Self,Self,534,0.534,1,mixed,United Kingdom
5570,585981308,Matching,Self,Self,Self,731,0.731,1,mixed,United Kingdom
5571,585981308,Matching,Self,Self,Self,554,0.554,1,mixed,United Kingdom
5572,585981308,Matching,Self,Self,Self,490,0.49,1,mixed,United Kingdom
5573,585981308,Matching,Self,Self,Self,526,0.526,1,mixed,United Kingdom
5574,585981308,Matching,Self,Self,Self,548,0.548,1,mixed,United Kingdom
5575,585981308,Matching,Self,Self,Self,502,0.502,1,mixed,United Kingdom
5576,585981308,Matching,Self,Self,Self,680,0.68,1,mixed,United Kingdom
5577,585981308,Matching,Self,Self,Self,527,0.527,1,mixed,United Kingdom
5578,585981308,Matching,Self,Self,Self,548,0.548,1,mixed,United Kingdom
5579,585981308,Matching,Self,Self,Self,684,0.684,1,mixed,United Kingdom
5580,585981308,Matching,Self,Self,Self,553,0.553,1,mixed,United Kingdom
5581,585981308,Matching,Self,Self,Self,661,0.661,1,mixed,United Kingdom
5582,585981308,Matching,Self,Self,Self,757,0.757,1,mixed,United Kingdom
5583,585981308,Matching,Self,Self,Self,672,0.672,1,mixed,United Kingdom
5584,585981308,Matching,Self,Self,Self,486,0.486,1,mixed,United Kingdom
5585,585981308,Matching,Stranger,Stranger,Stranger,859,0.859,0,blocked,United Kingdom
5586,585981308,Matching,Stranger,Stranger,Stranger,594,0.594,0,blocked,United Kingdom
5587,585981308,Matching,Stranger,Stranger,Stranger,768,0.768,1,blocked,United Kingdom
5588,585981308,Matching,Stranger,Stranger,Stranger,552,0.552,1,blocked,United Kingdom
5589,585981308,Matching,Stranger,Stranger,Stranger,582,0.582,0,blocked,United Kingdom
5590,585981308,Matching,Stranger,Stranger,Stranger,653,0.653,1,blocked,United Kingdom
5591,585981308,Matching,Stranger,Stranger,Stranger,637,0.637,1,blocked,United Kingdom
5592,585981308,Matching,Stranger,Stranger,Stranger,1336,1.336,0,blocked,United Kingdom
5593,585981308,Matching,Stranger,Stranger,Stranger,688,0.688,0,blocked,United Kingdom
5594,585981308,Matching,Stranger,Stranger,Stranger,438,0.438,1,blocked,United Kingdom
5595,585981308,Matching,Stranger,Stranger,Stranger,469,0.469,1,blocked,United Kingdom
5596,585981308,Matching,Stranger,Stranger,Stranger,501,0.501,1,blocked,United Kingdom
5597,585981308,Matching,Stranger,Stranger,Stranger,404,0.404,1,blocked,United Kingdom
5598,585981308,Matching,Stranger,Stranger,Stranger,811,0.811,0,blocked,United Kingdom
5599,585981308,Matching,Stranger,Stranger,Stranger,610,0.61,0,blocked,United Kingdom
5600,585981308,Matching,Stranger,Stranger,Stranger,728,0.728,1,blocked,United Kingdom
5601,585981308,Matching,Stranger,Stranger,Stranger,488,0.488,1,blocked,United Kingdom
5602,585981308,Matching,Stranger,Stranger,Stranger,511,0.511,1,blocked,United Kingdom
5603,585981308,Matching,Stranger,Stranger,Stranger,558,0.558,1,blocked,United Kingdom
5604,585981308,Matching,Stranger,Stranger,Stranger,482,0.482,1,blocked,United Kingdom
5605,585981308,Matching,Stranger,Stranger,Stranger,473,0.473,1,blocked,United Kingdom
5606,585981308,Matching,Stranger,Stranger,Stranger,481,0.481,1,blocked,United Kingdom
5607,585981308,Matching,Stranger,Stranger,Stranger,416,0.416,1,blocked,United Kingdom
5608,585981308,Matching,Stranger,Stranger,Stranger,407,0.407,1,blocked,United Kingdom
5609,585981308,Matching,Stranger,Stranger,Stranger,710,0.71,0,blocked,United Kingdom
5610,585981308,Matching,Stranger,Stranger,Stranger,501,0.501,1,blocked,United Kingdom
5611,585981308,Matching,Stranger,Stranger,Stranger,404,0.404,1,blocked,United Kingdom
5612,585981308,Matching,Stranger,Stranger,Stranger,364,0.364,1,blocked,United Kingdom
5613,585981308,Matching,Stranger,Stranger,Stranger,393,0.393,1,blocked,United Kingdom
5614,585981308,Matching,Stranger,Stranger,Stranger,551,0.551,1,blocked,United Kingdom
5615,585981308,Matching,Stranger,Stranger,Stranger,682,0.682,1,mixed,United Kingdom
5616,585981308,Matching,Stranger,Stranger,Stranger,596,0.596,0,mixed,United Kingdom
5617,585981308,Matching,Stranger,Stranger,Stranger,717,0.717,1,mixed,United Kingdom
5618,585981308,Matching,Stranger,Stranger,Stranger,778,0.778,1,mixed,United Kingdom
5619,585981308,Matching,Stranger,Stranger,Stranger,572,0.572,0,mixed,United Kingdom
5620,585981308,Matching,Stranger,Stranger,Stranger,659,0.659,0,mixed,United Kingdom
5621,585981308,Matching,Stranger,Stranger,Stranger,602,0.602,1,mixed,United Kingdom
5622,585981308,Matching,Stranger,Stranger,Stranger,558,0.558,0,mixed,United Kingdom
5623,585981308,Matching,Stranger,Stranger,Stranger,582,0.582,1,mixed,United Kingdom
5624,585981308,Matching,Stranger,Stranger,Stranger,683,0.683,1,mixed,United Kingdom
5625,585981308,Matching,Stranger,Stranger,Stranger,622,0.622,1,mixed,United Kingdom
5626,585981308,Matching,Stranger,Stranger,Stranger,610,0.61,0,mixed,United Kingdom
5627,585981308,Matching,Stranger,Stranger,Stranger,591,0.591,0,mixed,United Kingdom
5628,585981308,Matching,Stranger,Stranger,Stranger,486,0.486,1,mixed,United Kingdom
5629,585981308,Matching,Stranger,Stranger,Stranger,756,0.756,1,mixed,United Kingdom
5630,585981308,Matching,Stranger,Stranger,Stranger,571,0.571,0,mixed,United Kingdom
5631,585981308,Matching,Stranger,Stranger,Stranger,765,0.765,0,mixed,United Kingdom
5632,585981308,Matching,Stranger,Stranger,Stranger,728,0.728,1,mixed,United Kingdom
5633,585981308,Matching,Stranger,Stranger,Stranger,583,0.583,0,mixed,United Kingdom
5634,585981308,Matching,Stranger,Stranger,Stranger,849,0.849,1,mixed,United Kingdom
5635,585981308,Matching,Stranger,Stranger,Stranger,429,0.429,1,mixed,United Kingdom
5636,585981308,Matching,Stranger,Stranger,Stranger,564,0.564,0,mixed,United Kingdom
5637,585981308,Matching,Stranger,Stranger,Stranger,526,0.526,0,mixed,United Kingdom
5638,585981308,Matching,Stranger,Stranger,Stranger,659,0.659,0,mixed,United Kingdom
5639,585981308,Matching,Stranger,Stranger,Stranger,567,0.567,1,mixed,United Kingdom
5640,585981308,Matching,Stranger,Stranger,Stranger,870,0.87,1,mixed,United Kingdom
5641,585981308,Matching,Stranger,Stranger,Stranger,642,0.642,1,mixed,United Kingdom
5642,585981308,Matching,Stranger,Stranger,Stranger,654,0.654,0,mixed,United Kingdom
5643,585981308,Matching,Stranger,Stranger,Stranger,716,0.716,0,mixed,United Kingdom
5644,585981308,Matching,Stranger,Stranger,Stranger,600,0.6,1,mixed,United Kingdom
5645,585981308,Nonmatching,Friend,Friend,Close,729,0.729,1,blocked,United Kingdom
5646,585981308,Nonmatching,Friend,Friend,Close,599,0.599,1,blocked,United Kingdom
5647,585981308,Nonmatching,Friend,Friend,Close,564,0.564,0,blocked,United Kingdom
5648,585981308,Nonmatching,Friend,Friend,Close,707,0.707,1,blocked,United Kingdom
5649,585981308,Nonmatching,Friend,Friend,Close,674,0.674,1,blocked,United Kingdom
5650,585981308,Nonmatching,Friend,Friend,Close,872,0.872,1,blocked,United Kingdom
5651,585981308,Nonmatching,Friend,Friend,Close,564,0.564,1,blocked,United Kingdom
5652,585981308,Nonmatching,Friend,Friend,Close,585,0.585,1,blocked,United Kingdom
5653,585981308,Nonmatching,Friend,Friend,Close,597,0.597,1,blocked,United Kingdom
5654,585981308,Nonmatching,Friend,Friend,Close,444,0.444,1,blocked,United Kingdom
5655,585981308,Nonmatching,Friend,Friend,Close,495,0.495,1,blocked,United Kingdom
5656,585981308,Nonmatching,Friend,Friend,Close,387,0.387,1,blocked,United Kingdom
5657,585981308,Nonmatching,Friend,Friend,Close,418,0.418,1,blocked,United Kingdom
5658,585981308,Nonmatching,Friend,Friend,Close,656,0.656,1,blocked,United Kingdom
5659,585981308,Nonmatching,Friend,Friend,Close,685,0.685,1,blocked,United Kingdom
5660,585981308,Nonmatching,Friend,Friend,Close,477,0.477,1,blocked,United Kingdom
5661,585981308,Nonmatching,Friend,Friend,Close,425,0.425,1,blocked,United Kingdom
5662,585981308,Nonmatching,Friend,Friend,Close,380,0.38,1,blocked,United Kingdom
5663,585981308,Nonmatching,Friend,Friend,Close,379,0.379,1,blocked,United Kingdom
5664,585981308,Nonmatching,Friend,Friend,Close,355,0.355,1,blocked,United Kingdom
5665,585981308,Nonmatching,Friend,Friend,Close,488,0.488,1,blocked,United Kingdom
5666,585981308,Nonmatching,Friend,Friend,Close,511,0.511,1,blocked,United Kingdom
5667,585981308,Nonmatching,Friend,Friend,Close,332,0.332,1,blocked,United Kingdom
5668,585981308,Nonmatching,Friend,Friend,Close,363,0.363,1,blocked,United Kingdom
5669,585981308,Nonmatching,Friend,Friend,Close,353,0.353,1,blocked,United Kingdom
5670,585981308,Nonmatching,Friend,Friend,Close,454,0.454,1,blocked,United Kingdom
5671,585981308,Nonmatching,Friend,Friend,Close,390,0.39,1,blocked,United Kingdom
5672,585981308,Nonmatching,Friend,Friend,Close,397,0.397,0,blocked,United Kingdom
5673,585981308,Nonmatching,Friend,Friend,Close,402,0.402,1,blocked,United Kingdom
5674,585981308,Nonmatching,Friend,Friend,Close,449,0.449,1,blocked,United Kingdom
5675,585981308,Nonmatching,Friend,Friend,Close,771,0.771,1,mixed,United Kingdom
5676,585981308,Nonmatching,Friend,Friend,Close,728,0.728,1,mixed,United Kingdom
5677,585981308,Nonmatching,Friend,Friend,Close,719,0.719,1,mixed,United Kingdom
5678,585981308,Nonmatching,Friend,Friend,Close,598,0.598,1,mixed,United Kingdom
5679,585981308,Nonmatching,Friend,Friend,Close,515,0.515,0,mixed,United Kingdom
5680,585981308,Nonmatching,Friend,Friend,Close,1052,1.052,1,mixed,United Kingdom
5681,585981308,Nonmatching,Friend,Friend,Close,564,0.564,1,mixed,United Kingdom
5682,585981308,Nonmatching,Friend,Friend,Close,562,0.562,1,mixed,United Kingdom
5683,585981308,Nonmatching,Friend,Friend,Close,732,0.732,0,mixed,United Kingdom
5684,585981308,Nonmatching,Friend,Friend,Close,503,0.503,0,mixed,United Kingdom
5685,585981308,Nonmatching,Friend,Friend,Close,839,0.839,1,mixed,United Kingdom
5686,585981308,Nonmatching,Friend,Friend,Close,1046,1.046,1,mixed,United Kingdom
5687,585981308,Nonmatching,Friend,Friend,Close,607,0.607,1,mixed,United Kingdom
5688,585981308,Nonmatching,Friend,Friend,Close,598,0.598,1,mixed,United Kingdom
5689,585981308,Nonmatching,Friend,Friend,Close,612,0.612,1,mixed,United Kingdom
5690,585981308,Nonmatching,Friend,Friend,Close,491,0.491,0,mixed,United Kingdom
5691,585981308,Nonmatching,Friend,Friend,Close,943,0.943,1,mixed,United Kingdom
5692,585981308,Nonmatching,Friend,Friend,Close,554,0.554,0,mixed,United Kingdom
5693,585981308,Nonmatching,Friend,Friend,Close,561,0.561,1,mixed,United Kingdom
5694,585981308,Nonmatching,Friend,Friend,Close,423,0.423,0,mixed,United Kingdom
5695,585981308,Nonmatching,Friend,Friend,Close,545,0.545,1,mixed,United Kingdom
5696,585981308,Nonmatching,Friend,Friend,Close,736,0.736,1,mixed,United Kingdom
5697,585981308,Nonmatching,Friend,Friend,Close,413,0.413,0,mixed,United Kingdom
5698,585981308,Nonmatching,Friend,Friend,Close,728,0.728,0,mixed,United Kingdom
5699,585981308,Nonmatching,Friend,Friend,Close,702,0.702,1,mixed,United Kingdom
5700,585981308,Nonmatching,Friend,Friend,Close,613,0.613,1,mixed,United Kingdom
5701,585981308,Nonmatching,Friend,Friend,Close,736,0.736,1,mixed,United Kingdom
5702,585981308,Nonmatching,Friend,Friend,Close,637,0.637,1,mixed,United Kingdom
5703,585981308,Nonmatching,Friend,Friend,Close,738,0.738,1,mixed,United Kingdom
5704,585981308,Nonmatching,Friend,Friend,Close,713,0.713,1,mixed,United Kingdom
5705,585981308,Nonmatching,Self,Self,Self,857,0.857,1,blocked,United Kingdom
5706,585981308,Nonmatching,Self,Self,Self,748,0.748,1,blocked,United Kingdom
5707,585981308,Nonmatching,Self,Self,Self,562,0.562,0,blocked,United Kingdom
5708,585981308,Nonmatching,Self,Self,Self,785,0.785,0,blocked,United Kingdom
5709,585981308,Nonmatching,Self,Self,Self,554,0.554,1,blocked,United Kingdom
5710,585981308,Nonmatching,Self,Self,Self,462,0.462,1,blocked,United Kingdom
5711,585981308,Nonmatching,Self,Self,Self,612,0.612,1,blocked,United Kingdom
5712,585981308,Nonmatching,Self,Self,Self,531,0.531,1,blocked,United Kingdom
5713,585981308,Nonmatching,Self,Self,Self,578,0.578,1,blocked,United Kingdom
5714,585981308,Nonmatching,Self,Self,Self,405,0.405,1,blocked,United Kingdom
5715,585981308,Nonmatching,Self,Self,Self,569,0.569,1,blocked,United Kingdom
5716,585981308,Nonmatching,Self,Self,Self,425,0.425,1,blocked,United Kingdom
5717,585981308,Nonmatching,Self,Self,Self,462,0.462,1,blocked,United Kingdom
5718,585981308,Nonmatching,Self,Self,Self,429,0.429,1,blocked,United Kingdom
5719,585981308,Nonmatching,Self,Self,Self,388,0.388,1,blocked,United Kingdom
5720,585981308,Nonmatching,Self,Self,Self,475,0.475,1,blocked,United Kingdom
5721,585981308,Nonmatching,Self,Self,Self,451,0.451,1,blocked,United Kingdom
5722,585981308,Nonmatching,Self,Self,Self,414,0.414,1,blocked,United Kingdom
5723,585981308,Nonmatching,Self,Self,Self,423,0.423,1,blocked,United Kingdom
5724,585981308,Nonmatching,Self,Self,Self,429,0.429,1,blocked,United Kingdom
5725,585981308,Nonmatching,Self,Self,Self,511,0.511,0,blocked,United Kingdom
5726,585981308,Nonmatching,Self,Self,Self,522,0.522,1,blocked,United Kingdom
5727,585981308,Nonmatching,Self,Self,Self,451,0.451,1,blocked,United Kingdom
5728,585981308,Nonmatching,Self,Self,Self,465,0.465,1,blocked,United Kingdom
5729,585981308,Nonmatching,Self,Self,Self,455,0.455,1,blocked,United Kingdom
5730,585981308,Nonmatching,Self,Self,Self,422,0.422,1,blocked,United Kingdom
5731,585981308,Nonmatching,Self,Self,Self,357,0.357,1,blocked,United Kingdom
5732,585981308,Nonmatching,Self,Self,Self,309,0.309,1,blocked,United Kingdom
5733,585981308,Nonmatching,Self,Self,Self,332,0.332,1,blocked,United Kingdom
5734,585981308,Nonmatching,Self,Self,Self,315,0.315,1,blocked,United Kingdom
5735,585981308,Nonmatching,Self,Self,Self,1337,1.337,1,mixed,United Kingdom
5736,585981308,Nonmatching,Self,Self,Self,482,0.482,0,mixed,United Kingdom
5737,585981308,Nonmatching,Self,Self,Self,862,0.862,1,mixed,United Kingdom
5738,585981308,Nonmatching,Self,Self,Self,626,0.626,1,mixed,United Kingdom
5739,585981308,Nonmatching,Self,Self,Self,585,0.585,1,mixed,United Kingdom
5740,585981308,Nonmatching,Self,Self,Self,626,0.626,1,mixed,United Kingdom
5741,585981308,Nonmatching,Self,Self,Self,636,0.636,1,mixed,United Kingdom
5742,585981308,Nonmatching,Self,Self,Self,441,0.441,0,mixed,United Kingdom
5743,585981308,Nonmatching,Self,Self,Self,672,0.672,1,mixed,United Kingdom
5744,585981308,Nonmatching,Self,Self,Self,460,0.46,0,mixed,United Kingdom
5745,585981308,Nonmatching,Self,Self,Self,1129,1.129,1,mixed,United Kingdom
5746,585981308,Nonmatching,Self,Self,Self,608,0.608,1,mixed,United Kingdom
5747,585981308,Nonmatching,Self,Self,Self,646,0.646,1,mixed,United Kingdom
5748,585981308,Nonmatching,Self,Self,Self,710,0.71,1,mixed,United Kingdom
5749,585981308,Nonmatching,Self,Self,Self,746,0.746,1,mixed,United Kingdom
5750,585981308,Nonmatching,Self,Self,Self,925,0.925,1,mixed,United Kingdom
5751,585981308,Nonmatching,Self,Self,Self,409,0.409,0,mixed,United Kingdom
5752,585981308,Nonmatching,Self,Self,Self,942,0.942,0,mixed,United Kingdom
5753,585981308,Nonmatching,Self,Self,Self,1027,1.027,1,mixed,United Kingdom
5754,585981308,Nonmatching,Self,Self,Self,732,0.732,1,mixed,United Kingdom
5755,585981308,Nonmatching,Self,Self,Self,482,0.482,1,mixed,United Kingdom
5756,585981308,Nonmatching,Self,Self,Self,598,0.598,1,mixed,United Kingdom
5757,585981308,Nonmatching,Self,Self,Self,762,0.762,1,mixed,United Kingdom
5758,585981308,Nonmatching,Self,Self,Self,817,0.817,1,mixed,United Kingdom
5759,585981308,Nonmatching,Self,Self,Self,664,0.664,1,mixed,United Kingdom
5760,585981308,Nonmatching,Self,Self,Self,507,0.507,0,mixed,United Kingdom
5761,585981308,Nonmatching,Self,Self,Self,684,0.684,1,mixed,United Kingdom
5762,585981308,Nonmatching,Self,Self,Self,686,0.686,1,mixed,United Kingdom
5763,585981308,Nonmatching,Self,Self,Self,627,0.627,1,mixed,United Kingdom
5764,585981308,Nonmatching,Self,Self,Self,697,0.697,1,mixed,United Kingdom
5765,585981308,Nonmatching,Stranger,Stranger,Stranger,854,0.854,1,blocked,United Kingdom
5766,585981308,Nonmatching,Stranger,Stranger,Stranger,388,0.388,1,blocked,United Kingdom
5767,585981308,Nonmatching,Stranger,Stranger,Stranger,508,0.508,1,blocked,United Kingdom
5768,585981308,Nonmatching,Stranger,Stranger,Stranger,466,0.466,1,blocked,United Kingdom
5769,585981308,Nonmatching,Stranger,Stranger,Stranger,432,0.432,0,blocked,United Kingdom
5770,585981308,Nonmatching,Stranger,Stranger,Stranger,369,0.369,1,blocked,United Kingdom
5771,585981308,Nonmatching,Stranger,Stranger,Stranger,454,0.454,1,blocked,United Kingdom
