,Subject,Label,Shape,Matching,Origin_Identity,English_Identity,Identity,RT_ms,RT_sec,ACC,Country
335,2,Self,Friend,Matching,Friend,Friend,Close,602,0.602,1,United Kingdom
336,2,Self,Friend,Matching,Friend,Friend,Close,830,0.83,1,United Kingdom
337,2,Self,Friend,Matching,Friend,Friend,Close,1022,1.022,1,United Kingdom
338,2,Self,Friend,Matching,Friend,Friend,Close,1070,1.07,1,United Kingdom
339,2,Self,Friend,Matching,Friend,Friend,Close,368,0.368,1,United Kingdom
340,2,Self,Friend,Matching,Friend,Friend,Close,373,0.373,1,United Kingdom
341,2,Self,Friend,Matching,Friend,Friend,Close,560,0.56,1,United Kingdom
342,2,Self,Friend,Matching,Friend,Friend,Close,362,0.362,1,United Kingdom
343,2,Self,Friend,Matching,Friend,Friend,Close,945,0.945,1,United Kingdom
344,2,Self,Friend,Matching,Friend,Friend,Close,637,0.637,1,United Kingdom
345,2,Self,Friend,Matching,Friend,Friend,Close,632,0.632,1,United Kingdom
346,2,Self,Friend,Matching,Friend,Friend,Close,722,0.722,1,United Kingdom
347,2,Self,Friend,Matching,Friend,Friend,Close,882,0.882,1,United Kingdom
348,2,Self,Friend,Matching,Friend,Friend,Close,674,0.674,1,United Kingdom
349,2,Self,Friend,Matching,Friend,Friend,Close,775,0.775,1,United Kingdom
350,2,Self,Friend,Matching,Friend,Friend,Close,476,0.476,1,United Kingdom
351,2,Self,Friend,Matching,Friend,Friend,Close,543,0.543,1,United Kingdom
352,2,Self,Friend,Matching,Friend,Friend,Close,601,0.601,1,United Kingdom
353,2,Self,Friend,Matching,Friend,Friend,Close,401,0.401,1,United Kingdom
354,2,Self,Friend,Matching,Friend,Friend,Close,678,0.678,1,United Kingdom
355,2,Self,Friend,Matching,Friend,Friend,Close,686,0.686,1,United Kingdom
356,2,Self,Friend,Matching,Friend,Friend,Close,365,0.365,1,United Kingdom
357,2,Self,Friend,Matching,Friend,Friend,Close,431,0.431,1,United Kingdom
358,2,Self,Friend,Matching,Friend,Friend,Close,686,0.686,1,United Kingdom
359,2,Self,Friend,Matching,Friend,Friend,Close,350,0.35,1,United Kingdom
360,2,Self,Friend,Matching,Friend,Friend,Close,529,0.529,1,United Kingdom
361,2,Self,Friend,Matching,Friend,Friend,Close,559,0.559,1,United Kingdom
362,2,Self,Friend,Matching,Friend,Friend,Close,498,0.498,1,United Kingdom
363,2,Self,Friend,Matching,Friend,Friend,Close,616,0.616,1,United Kingdom
364,2,Self,Friend,Matching,Friend,Friend,Close,418,0.418,1,United Kingdom
365,2,Self,Friend,Matching,Friend,Friend,Close,422,0.422,1,United Kingdom
366,2,Self,Friend,Matching,Friend,Friend,Close,367,0.367,1,United Kingdom
367,2,Self,Friend,Matching,Friend,Friend,Close,467,0.467,1,United Kingdom
368,2,Self,Friend,Matching,Friend,Friend,Close,406,0.406,1,United Kingdom
369,2,Self,Friend,Matching,Friend,Friend,Close,363,0.363,1,United Kingdom
370,2,Self,Friend,Matching,Friend,Friend,Close,512,0.512,1,United Kingdom
371,2,Self,Friend,Matching,Friend,Friend,Close,515,0.515,1,United Kingdom
372,2,Friend,Friend,Matching,Friend,Friend,Close,517,0.517,1,United Kingdom
373,2,Friend,Friend,Matching,Friend,Friend,Close,689,0.689,1,United Kingdom
374,2,Friend,Friend,Matching,Friend,Friend,Close,493,0.493,1,United Kingdom
375,2,Friend,Friend,Matching,Friend,Friend,Close,685,0.685,1,United Kingdom
376,2,Friend,Friend,Matching,Friend,Friend,Close,841,0.841,1,United Kingdom
377,2,Friend,Friend,Matching,Friend,Friend,Close,968,0.968,1,United Kingdom
378,2,Friend,Friend,Matching,Friend,Friend,Close,583,0.583,1,United Kingdom
379,2,Friend,Friend,Matching,Friend,Friend,Close,643,0.643,1,United Kingdom
380,2,Friend,Friend,Matching,Friend,Friend,Close,821,0.821,1,United Kingdom
381,2,Friend,Friend,Matching,Friend,Friend,Close,648,0.648,1,United Kingdom
382,2,Self,Self,Matching,Self,Self,Self,329,0.329,0,United Kingdom
383,2,Self,Self,Matching,Self,Self,Self,460,0.46,0,United Kingdom
384,2,Self,Self,Matching,Self,Self,Self,348,0.348,0,United Kingdom
385,2,Friend,Self,Matching,Self,Self,Self,301,0.301,0,United Kingdom
386,2,Friend,Self,Matching,Self,Self,Self,389,0.389,0,United Kingdom
387,2,Friend,Self,Matching,Self,Self,Self,372,0.372,0,United Kingdom
388,2,Friend,Self,Matching,Self,Self,Self,342,0.342,0,United Kingdom
389,2,Friend,Self,Matching,Self,Self,Self,364,0.364,0,United Kingdom
390,2,Friend,Self,Matching,Self,Self,Self,382,0.382,0,United Kingdom
391,2,Friend,Self,Matching,Self,Self,Self,639,0.639,0,United Kingdom
392,2,Friend,Self,Matching,Self,Self,Self,442,0.442,0,United Kingdom
393,2,Friend,Self,Matching,Self,Self,Self,930,0.93,0,United Kingdom
394,2,Self,Self,Matching,Self,Self,Self,542,0.542,1,United Kingdom
395,2,Self,Self,Matching,Self,Self,Self,530,0.53,1,United Kingdom
396,2,Self,Self,Matching,Self,Self,Self,338,0.338,1,United Kingdom
397,2,Self,Self,Matching,Self,Self,Self,369,0.369,1,United Kingdom
398,2,Self,Self,Matching,Self,Self,Self,646,0.646,1,United Kingdom
399,2,Self,Self,Matching,Self,Self,Self,583,0.583,1,United Kingdom
400,2,Self,Self,Matching,Self,Self,Self,571,0.571,1,United Kingdom
401,2,Self,Self,Matching,Self,Self,Self,577,0.577,1,United Kingdom
402,2,Self,Self,Matching,Self,Self,Self,456,0.456,1,United Kingdom
403,2,Self,Self,Matching,Self,Self,Self,667,0.667,1,United Kingdom
404,2,Self,Self,Matching,Self,Self,Self,378,0.378,1,United Kingdom
405,2,Self,Self,Matching,Self,Self,Self,601,0.601,1,United Kingdom
406,2,Self,Self,Matching,Self,Self,Self,574,0.574,1,United Kingdom
407,2,Self,Self,Matching,Self,Self,Self,637,0.637,1,United Kingdom
408,2,Self,Self,Matching,Self,Self,Self,736,0.736,1,United Kingdom
409,2,Self,Self,Matching,Self,Self,Self,426,0.426,1,United Kingdom
410,2,Self,Self,Matching,Self,Self,Self,531,0.531,1,United Kingdom
411,2,Self,Self,Matching,Self,Self,Self,566,0.566,1,United Kingdom
412,2,Self,Self,Matching,Self,Self,Self,609,0.609,1,United Kingdom
413,2,Friend,Self,Matching,Self,Self,Self,483,0.483,1,United Kingdom
414,2,Friend,Self,Matching,Self,Self,Self,352,0.352,1,United Kingdom
415,2,Friend,Self,Matching,Self,Self,Self,294,0.294,1,United Kingdom
416,2,Friend,Self,Matching,Self,Self,Self,470,0.47,1,United Kingdom
417,2,Friend,Self,Matching,Self,Self,Self,498,0.498,1,United Kingdom
418,2,Friend,Self,Matching,Self,Self,Self,364,0.364,1,United Kingdom
419,2,Friend,Self,Matching,Self,Self,Self,1060,1.06,1,United Kingdom
420,2,Friend,Self,Matching,Self,Self,Self,461,0.461,1,United Kingdom
421,2,Friend,Self,Matching,Self,Self,Self,508,0.508,1,United Kingdom
422,2,Friend,Self,Matching,Self,Self,Self,309,0.309,1,United Kingdom
423,2,Friend,Self,Matching,Self,Self,Self,428,0.428,1,United Kingdom
424,2,Friend,Self,Matching,Self,Self,Self,485,0.485,1,United Kingdom
425,2,Friend,Self,Matching,Self,Self,Self,355,0.355,1,United Kingdom
426,2,Friend,Self,Matching,Self,Self,Self,610,0.61,1,United Kingdom
427,2,Friend,Self,Matching,Self,Self,Self,630,0.63,1,United Kingdom
428,2,Friend,Self,Matching,Self,Self,Self,597,0.597,1,United Kingdom
429,2,Friend,Self,Matching,Self,Self,Self,852,0.852,1,United Kingdom
430,2,Friend,Self,Matching,Self,Self,Self,922,0.922,1,United Kingdom
431,2,Friend,Self,Matching,Self,Self,Self,766,0.766,1,United Kingdom
432,2,Friend,Self,Matching,Self,Self,Self,304,0.304,1,United Kingdom
433,2,Friend,Self,Matching,Self,Self,Self,355,0.355,1,United Kingdom
434,2,Friend,Self,Matching,Self,Self,Self,639,0.639,1,United Kingdom
435,2,Friend,Self,Matching,Self,Self,Self,495,0.495,1,United Kingdom
436,2,Friend,Self,Matching,Self,Self,Self,607,0.607,1,United Kingdom
437,2,Friend,Self,Matching,Self,Self,Self,384,0.384,1,United Kingdom
438,2,Friend,Self,Matching,Self,Self,Self,494,0.494,1,United Kingdom
439,2,Friend,Self,Matching,Self,Self,Self,710,0.71,1,United Kingdom
440,2,Friend,Self,Matching,Self,Self,Self,349,0.349,1,United Kingdom
441,2,Friend,Self,Matching,Self,Self,Self,516,0.516,1,United Kingdom
442,2,Friend,Self,Matching,Self,Self,Self,742,0.742,1,United Kingdom
443,2,Friend,Self,Matching,Self,Self,Self,629,0.629,1,United Kingdom
444,2,Friend,Self,Matching,Self,Self,Self,654,0.654,1,United Kingdom
445,2,Friend,Self,Matching,Self,Self,Self,598,0.598,1,United Kingdom
446,2,Friend,Self,Matching,Self,Self,Self,566,0.566,1,United Kingdom
447,2,Friend,Self,Matching,Self,Self,Self,405,0.405,1,United Kingdom
448,2,Friend,Self,Matching,Self,Self,Self,498,0.498,1,United Kingdom
449,2,Friend,Self,Matching,Self,Self,Self,529,0.529,1,United Kingdom
450,2,Friend,Self,Matching,Self,Self,Self,408,0.408,1,United Kingdom
451,2,Friend,Self,Matching,Self,Self,Self,543,0.543,1,United Kingdom
452,2,Friend,Self,Matching,Self,Self,Self,543,0.543,1,United Kingdom
453,2,Friend,Self,Matching,Self,Self,Self,438,0.438,1,United Kingdom
454,2,Friend,Self,Matching,Self,Self,Self,425,0.425,1,United Kingdom
455,2,Friend,Self,Matching,Self,Self,Self,393,0.393,1,United Kingdom
456,2,Friend,Self,Matching,Self,Self,Self,530,0.53,1,United Kingdom
457,2,Friend,Self,Matching,Self,Self,Self,560,0.56,1,United Kingdom
458,2,Friend,Self,Matching,Self,Self,Self,549,0.549,1,United Kingdom
459,2,Friend,Self,Matching,Self,Self,Self,391,0.391,1,United Kingdom
460,2,Friend,Self,Matching,Self,Self,Self,399,0.399,1,United Kingdom
461,2,Friend,Self,Matching,Self,Self,Self,394,0.394,1,United Kingdom
462,2,Friend,Self,Matching,Self,Self,Self,425,0.425,1,United Kingdom
463,2,Friend,Self,Matching,Self,Self,Self,444,0.444,1,United Kingdom
464,2,Friend,Self,Matching,Self,Self,Self,626,0.626,1,United Kingdom
465,2,Friend,Self,Matching,Self,Self,Self,433,0.433,1,United Kingdom
466,2,Friend,Self,Matching,Self,Self,Self,464,0.464,1,United Kingdom
467,2,Friend,Self,Matching,Self,Self,Self,539,0.539,1,United Kingdom
468,2,Friend,Self,Matching,Self,Self,Self,498,0.498,1,United Kingdom
469,2,Friend,Self,Matching,Self,Self,Self,890,0.89,1,United Kingdom
470,2,Friend,Self,Matching,Self,Self,Self,524,0.524,1,United Kingdom
471,2,Friend,Self,Matching,Self,Self,Self,500,0.5,1,United Kingdom
472,2,Self,Friend,Nonmatching,Friend,Friend,Close,660,0.66,0,United Kingdom
473,2,Self,Friend,Nonmatching,Friend,Friend,Close,445,0.445,0,United Kingdom
474,2,Self,Friend,Nonmatching,Friend,Friend,Close,569,0.569,0,United Kingdom
475,2,Self,Friend,Nonmatching,Friend,Friend,Close,737,0.737,0,United Kingdom
476,2,Self,Friend,Nonmatching,Friend,Friend,Close,378,0.378,0,United Kingdom
477,2,Self,Friend,Nonmatching,Friend,Friend,Close,407,0.407,0,United Kingdom
478,2,Self,Friend,Nonmatching,Friend,Friend,Close,477,0.477,0,United Kingdom
479,2,Self,Friend,Nonmatching,Friend,Friend,Close,445,0.445,0,United Kingdom
480,2,Self,Friend,Nonmatching,Friend,Friend,Close,673,0.673,0,United Kingdom
481,2,Self,Friend,Nonmatching,Friend,Friend,Close,997,0.997,0,United Kingdom
482,2,Self,Friend,Nonmatching,Friend,Friend,Close,607,0.607,0,United Kingdom
483,2,Self,Friend,Nonmatching,Friend,Friend,Close,399,0.399,0,United Kingdom
484,2,Self,Friend,Nonmatching,Friend,Friend,Close,562,0.562,0,United Kingdom
485,2,Self,Friend,Nonmatching,Friend,Friend,Close,398,0.398,0,United Kingdom
486,2,Self,Friend,Nonmatching,Friend,Friend,Close,543,0.543,0,United Kingdom
487,2,Friend,Friend,Nonmatching,Friend,Friend,Close,449,0.449,0,United Kingdom
488,2,Friend,Friend,Nonmatching,Friend,Friend,Close,295,0.295,0,United Kingdom
489,2,Friend,Friend,Nonmatching,Friend,Friend,Close,753,0.753,0,United Kingdom
490,2,Friend,Friend,Nonmatching,Friend,Friend,Close,465,0.465,0,United Kingdom
491,2,Friend,Friend,Nonmatching,Friend,Friend,Close,522,0.522,0,United Kingdom
492,2,Self,Friend,Nonmatching,Friend,Friend,Close,595,0.595,1,United Kingdom
493,2,Self,Friend,Nonmatching,Friend,Friend,Close,848,0.848,1,United Kingdom
494,2,Self,Friend,Nonmatching,Friend,Friend,Close,693,0.693,1,United Kingdom
495,2,Self,Friend,Nonmatching,Friend,Friend,Close,591,0.591,1,United Kingdom
496,2,Self,Friend,Nonmatching,Friend,Friend,Close,254,0.254,1,United Kingdom
497,2,Self,Friend,Nonmatching,Friend,Friend,Close,764,0.764,1,United Kingdom
498,2,Self,Friend,Nonmatching,Friend,Friend,Close,653,0.653,1,United Kingdom
499,2,Self,Friend,Nonmatching,Friend,Friend,Close,799,0.799,1,United Kingdom
500,2,Self,Friend,Nonmatching,Friend,Friend,Close,521,0.521,1,United Kingdom
501,2,Self,Friend,Nonmatching,Friend,Friend,Close,244,0.244,1,United Kingdom
502,2,Self,Friend,Nonmatching,Friend,Friend,Close,354,0.354,1,United Kingdom
503,2,Self,Friend,Nonmatching,Friend,Friend,Close,696,0.696,1,United Kingdom
504,2,Self,Friend,Nonmatching,Friend,Friend,Close,656,0.656,1,United Kingdom
505,2,Self,Friend,Nonmatching,Friend,Friend,Close,602,0.602,1,United Kingdom
506,2,Self,Friend,Nonmatching,Friend,Friend,Close,678,0.678,1,United Kingdom
507,2,Self,Friend,Nonmatching,Friend,Friend,Close,850,0.85,1,United Kingdom
508,2,Self,Friend,Nonmatching,Friend,Friend,Close,532,0.532,1,United Kingdom
509,2,Self,Friend,Nonmatching,Friend,Friend,Close,531,0.531,1,United Kingdom
510,2,Self,Friend,Nonmatching,Friend,Friend,Close,666,0.666,1,United Kingdom
511,2,Self,Friend,Nonmatching,Friend,Friend,Close,546,0.546,1,United Kingdom
512,2,Self,Friend,Nonmatching,Friend,Friend,Close,1074,1.074,1,United Kingdom
513,2,Self,Friend,Nonmatching,Friend,Friend,Close,575,0.575,1,United Kingdom
514,2,Self,Friend,Nonmatching,Friend,Friend,Close,484,0.484,1,United Kingdom
515,2,Self,Friend,Nonmatching,Friend,Friend,Close,551,0.551,1,United Kingdom
516,2,Self,Friend,Nonmatching,Friend,Friend,Close,885,0.885,1,United Kingdom
517,2,Self,Friend,Nonmatching,Friend,Friend,Close,659,0.659,1,United Kingdom
518,2,Self,Friend,Nonmatching,Friend,Friend,Close,703,0.703,1,United Kingdom
519,2,Self,Friend,Nonmatching,Friend,Friend,Close,549,0.549,1,United Kingdom
520,2,Self,Friend,Nonmatching,Friend,Friend,Close,699,0.699,1,United Kingdom
521,2,Self,Friend,Nonmatching,Friend,Friend,Close,1051,1.051,1,United Kingdom
522,2,Self,Friend,Nonmatching,Friend,Friend,Close,357,0.357,1,United Kingdom
523,2,Self,Friend,Nonmatching,Friend,Friend,Close,801,0.801,1,United Kingdom
524,2,Self,Friend,Nonmatching,Friend,Friend,Close,205,0.205,1,United Kingdom
525,2,Self,Friend,Nonmatching,Friend,Friend,Close,445,0.445,1,United Kingdom
526,2,Self,Friend,Nonmatching,Friend,Friend,Close,772,0.772,1,United Kingdom
527,2,Self,Friend,Nonmatching,Friend,Friend,Close,355,0.355,1,United Kingdom
528,2,Self,Friend,Nonmatching,Friend,Friend,Close,512,0.512,1,United Kingdom
529,2,Self,Friend,Nonmatching,Friend,Friend,Close,451,0.451,1,United Kingdom
530,2,Self,Friend,Nonmatching,Friend,Friend,Close,557,0.557,1,United Kingdom
531,2,Self,Friend,Nonmatching,Friend,Friend,Close,633,0.633,1,United Kingdom
532,2,Self,Friend,Nonmatching,Friend,Friend,Close,676,0.676,1,United Kingdom
533,2,Self,Friend,Nonmatching,Friend,Friend,Close,606,0.606,1,United Kingdom
534,2,Self,Friend,Nonmatching,Friend,Friend,Close,1054,1.054,1,United Kingdom
535,2,Self,Friend,Nonmatching,Friend,Friend,Close,582,0.582,1,United Kingdom
536,2,Self,Friend,Nonmatching,Friend,Friend,Close,269,0.269,1,United Kingdom
537,2,Self,Friend,Nonmatching,Friend,Friend,Close,374,0.374,1,United Kingdom
538,2,Self,Friend,Nonmatching,Friend,Friend,Close,674,0.674,1,United Kingdom
539,2,Friend,Friend,Nonmatching,Friend,Friend,Close,678,0.678,1,United Kingdom
540,2,Friend,Friend,Nonmatching,Friend,Friend,Close,549,0.549,1,United Kingdom
541,2,Friend,Friend,Nonmatching,Friend,Friend,Close,784,0.784,1,United Kingdom
542,2,Friend,Friend,Nonmatching,Friend,Friend,Close,608,0.608,1,United Kingdom
543,2,Friend,Friend,Nonmatching,Friend,Friend,Close,492,0.492,1,United Kingdom
544,2,Friend,Friend,Nonmatching,Friend,Friend,Close,896,0.896,1,United Kingdom
545,2,Friend,Friend,Nonmatching,Friend,Friend,Close,559,0.559,1,United Kingdom
546,2,Friend,Friend,Nonmatching,Friend,Friend,Close,456,0.456,1,United Kingdom
547,2,Friend,Friend,Nonmatching,Friend,Friend,Close,534,0.534,1,United Kingdom
548,2,Friend,Friend,Nonmatching,Friend,Friend,Close,587,0.587,1,United Kingdom
549,2,Friend,Friend,Nonmatching,Friend,Friend,Close,762,0.762,1,United Kingdom
550,2,Friend,Friend,Nonmatching,Friend,Friend,Close,852,0.852,1,United Kingdom
551,2,Friend,Friend,Nonmatching,Friend,Friend,Close,744,0.744,1,United Kingdom
552,2,Friend,Friend,Nonmatching,Friend,Friend,Close,978,0.978,1,United Kingdom
553,2,Friend,Friend,Nonmatching,Friend,Friend,Close,629,0.629,1,United Kingdom
554,2,Friend,Friend,Nonmatching,Friend,Friend,Close,468,0.468,1,United Kingdom
555,2,Friend,Friend,Nonmatching,Friend,Friend,Close,872,0.872,1,United Kingdom
556,2,Self,Self,Nonmatching,Self,Self,Self,432,0.432,0,United Kingdom
557,2,Self,Self,Nonmatching,Self,Self,Self,385,0.385,0,United Kingdom
558,2,Self,Self,Nonmatching,Self,Self,Self,402,0.402,0,United Kingdom
559,2,Self,Self,Nonmatching,Self,Self,Self,377,0.377,0,United Kingdom
560,2,Self,Self,Nonmatching,Self,Self,Self,374,0.374,0,United Kingdom
561,2,Self,Self,Nonmatching,Self,Self,Self,627,0.627,0,United Kingdom
562,2,Self,Self,Nonmatching,Self,Self,Self,551,0.551,0,United Kingdom
563,2,Friend,Self,Nonmatching,Self,Self,Self,450,0.45,0,United Kingdom
564,2,Friend,Self,Nonmatching,Self,Self,Self,557,0.557,0,United Kingdom
565,2,Friend,Self,Nonmatching,Self,Self,Self,493,0.493,0,United Kingdom
566,2,Friend,Self,Nonmatching,Self,Self,Self,291,0.291,0,United Kingdom
567,2,Friend,Self,Nonmatching,Self,Self,Self,591,0.591,0,United Kingdom
568,2,Friend,Self,Nonmatching,Self,Self,Self,555,0.555,0,United Kingdom
569,2,Friend,Self,Nonmatching,Self,Self,Self,540,0.54,0,United Kingdom
570,2,Self,Self,Nonmatching,Self,Self,Self,647,0.647,1,United Kingdom
571,2,Self,Self,Nonmatching,Self,Self,Self,735,0.735,1,United Kingdom
572,2,Self,Self,Nonmatching,Self,Self,Self,507,0.507,1,United Kingdom
573,2,Self,Self,Nonmatching,Self,Self,Self,286,0.286,1,United Kingdom
574,2,Self,Self,Nonmatching,Self,Self,Self,386,0.386,1,United Kingdom
575,2,Self,Self,Nonmatching,Self,Self,Self,871,0.871,1,United Kingdom
576,2,Self,Self,Nonmatching,Self,Self,Self,772,0.772,1,United Kingdom
577,2,Self,Self,Nonmatching,Self,Self,Self,921,0.921,1,United Kingdom
578,2,Self,Self,Nonmatching,Self,Self,Self,598,0.598,1,United Kingdom
579,2,Self,Self,Nonmatching,Self,Self,Self,458,0.458,1,United Kingdom
580,2,Self,Self,Nonmatching,Self,Self,Self,754,0.754,1,United Kingdom
581,2,Self,Self,Nonmatching,Self,Self,Self,845,0.845,1,United Kingdom
582,2,Self,Self,Nonmatching,Self,Self,Self,536,0.536,1,United Kingdom
583,2,Self,Self,Nonmatching,Self,Self,Self,601,0.601,1,United Kingdom
584,2,Self,Self,Nonmatching,Self,Self,Self,738,0.738,1,United Kingdom
585,2,Self,Self,Nonmatching,Self,Self,Self,593,0.593,1,United Kingdom
586,2,Friend,Self,Nonmatching,Self,Self,Self,600,0.6,1,United Kingdom
587,2,Friend,Self,Nonmatching,Self,Self,Self,476,0.476,1,United Kingdom
588,2,Friend,Self,Nonmatching,Self,Self,Self,663,0.663,1,United Kingdom
589,2,Friend,Self,Nonmatching,Self,Self,Self,460,0.46,1,United Kingdom
590,2,Friend,Self,Nonmatching,Self,Self,Self,425,0.425,1,United Kingdom
591,2,Friend,Self,Nonmatching,Self,Self,Self,393,0.393,1,United Kingdom
592,2,Friend,Self,Nonmatching,Self,Self,Self,648,0.648,1,United Kingdom
593,2,Friend,Self,Nonmatching,Self,Self,Self,469,0.469,1,United Kingdom
594,2,Friend,Self,Nonmatching,Self,Self,Self,600,0.6,1,United Kingdom
595,2,Friend,Self,Nonmatching,Self,Self,Self,492,0.492,1,United Kingdom
596,2,Friend,Self,Nonmatching,Self,Self,Self,530,0.53,1,United Kingdom
597,2,Friend,Self,Nonmatching,Self,Self,Self,709,0.709,1,United Kingdom
598,2,Friend,Self,Nonmatching,Self,Self,Self,402,0.402,1,United Kingdom
599,2,Friend,Self,Nonmatching,Self,Self,Self,388,0.388,1,United Kingdom
600,2,Friend,Self,Nonmatching,Self,Self,Self,673,0.673,1,United Kingdom
601,2,Friend,Self,Nonmatching,Self,Self,Self,493,0.493,1,United Kingdom
602,2,Friend,Self,Nonmatching,Self,Self,Self,419,0.419,1,United Kingdom
603,2,Friend,Self,Nonmatching,Self,Self,Self,683,0.683,1,United Kingdom
604,2,Friend,Self,Nonmatching,Self,Self,Self,334,0.334,1,United Kingdom
605,2,Friend,Self,Nonmatching,Self,Self,Self,366,0.366,1,United Kingdom
606,2,Friend,Self,Nonmatching,Self,Self,Self,295,0.295,1,United Kingdom
607,2,Friend,Self,Nonmatching,Self,Self,Self,992,0.992,1,United Kingdom
608,2,Friend,Self,Nonmatching,Self,Self,Self,707,0.707,1,United Kingdom
609,2,Friend,Self,Nonmatching,Self,Self,Self,538,0.538,1,United Kingdom
610,2,Friend,Self,Nonmatching,Self,Self,Self,438,0.438,1,United Kingdom
611,2,Friend,Self,Nonmatching,Self,Self,Self,738,0.738,1,United Kingdom
612,2,Friend,Self,Nonmatching,Self,Self,Self,548,0.548,1,United Kingdom
613,2,Friend,Self,Nonmatching,Self,Self,Self,439,0.439,1,United Kingdom
614,2,Friend,Self,Nonmatching,Self,Self,Self,437,0.437,1,United Kingdom
615,2,Friend,Self,Nonmatching,Self,Self,Self,444,0.444,1,United Kingdom
616,2,Friend,Self,Nonmatching,Self,Self,Self,784,0.784,1,United Kingdom
617,2,Friend,Self,Nonmatching,Self,Self,Self,721,0.721,1,United Kingdom
