,Subject,Label,Matching,Origin_Identity,English_Identity,Identity,RT_ms,RT_sec,ACC,Country
4965,15,Friend,Matching,Self,Self,Self,899,0.899,1,United Kingdom
4966,15,Friend,Matching,Self,Self,Self,771,0.771,0,United Kingdom
4967,15,Friend,Matching,Self,Self,Self,286,0.286,1,United Kingdom
4968,15,Friend,Matching,Self,Self,Self,375,0.375,0,United Kingdom
4969,15,Self,Nonmatching,Friend,Friend,Close,824,0.824,1,United Kingdom
4970,15,Self,Nonmatching,Friend,Friend,Close,592,0.592,0,United Kingdom
4971,15,Self,Nonmatching,Friend,Friend,Close,400,0.4,0,United Kingdom
4972,15,Self,Nonmatching,Friend,Friend,Close,503,0.503,1,United Kingdom
4973,15,Self,Nonmatching,Friend,Friend,Close,454,0.454,0,United Kingdom
4974,15,Self,Nonmatching,Friend,Friend,Close,342,0.342,1,United Kingdom
4975,15,Self,Nonmatching,Friend,Friend,Close,631,0.631,0,United Kingdom
4976,15,Self,Nonmatching,Friend,Friend,Close,454,0.454,0,United Kingdom
4977,15,Self,Nonmatching,Friend,Friend,Close,561,0.561,0,United Kingdom
4978,15,Self,Nonmatching,Friend,Friend,Close,543,0.543,1,United Kingdom
4979,15,Self,Nonmatching,Friend,Friend,Close,692,0.692,1,United Kingdom
4980,15,Self,Nonmatching,Friend,Friend,Close,623,0.623,1,United Kingdom
4981,15,Self,Nonmatching,Friend,Friend,Close,1041,1.041,1,United Kingdom
4982,15,Self,Nonmatching,Friend,Friend,Close,566,0.566,0,United Kingdom
4983,15,Self,Nonmatching,Friend,Friend,Close,843,0.843,1,United Kingdom
4984,15,Self,Nonmatching,Friend,Friend,Close,653,0.653,1,United Kingdom
4985,15,Self,Nonmatching,Friend,Friend,Close,628,0.628,1,United Kingdom
4986,15,Self,Nonmatching,Friend,Friend,Close,569,0.569,0,United Kingdom
4987,15,Self,Nonmatching,Friend,Friend,Close,748,0.748,1,United Kingdom
4988,15,Self,Nonmatching,Friend,Friend,Close,663,0.663,1,United Kingdom
4989,15,Self,Nonmatching,Friend,Friend,Close,317,0.317,0,United Kingdom
4990,15,Friend,Nonmatching,Friend,Friend,Close,990,0.99,1,United Kingdom
4991,15,Friend,Nonmatching,Friend,Friend,Close,819,0.819,1,United Kingdom
4992,15,Friend,Nonmatching,Friend,Friend,Close,584,0.584,1,United Kingdom
4993,15,Friend,Nonmatching,Friend,Friend,Close,1000,1,1,United Kingdom
4994,15,Friend,Nonmatching,Friend,Friend,Close,634,0.634,0,United Kingdom
4995,15,Friend,Nonmatching,Friend,Friend,Close,554,0.554,0,United Kingdom
4996,15,Friend,Nonmatching,Friend,Friend,Close,436,0.436,0,United Kingdom
4997,15,Friend,Nonmatching,Friend,Friend,Close,414,0.414,1,United Kingdom
4998,15,Friend,Nonmatching,Friend,Friend,Close,1007,1.007,0,United Kingdom
4999,15,Friend,Nonmatching,Friend,Friend,Close,257,0.257,1,United Kingdom
5000,15,Friend,Nonmatching,Friend,Friend,Close,364,0.364,0,United Kingdom
5001,15,Friend,Nonmatching,Friend,Friend,Close,403,0.403,0,United Kingdom
5002,15,Friend,Nonmatching,Friend,Friend,Close,770,0.77,1,United Kingdom
5003,15,Friend,Nonmatching,Friend,Friend,Close,573,0.573,1,United Kingdom
5004,15,Friend,Nonmatching,Friend,Friend,Close,362,0.362,1,United Kingdom
5005,15,Friend,Nonmatching,Friend,Friend,Close,387,0.387,0,United Kingdom
5006,15,Friend,Nonmatching,Friend,Friend,Close,809,0.809,1,United Kingdom
5007,15,Friend,Nonmatching,Friend,Friend,Close,770,0.77,1,United Kingdom
5008,15,Friend,Nonmatching,Friend,Friend,Close,354,0.354,0,United Kingdom
5009,15,Friend,Nonmatching,Friend,Friend,Close,836,0.836,1,United Kingdom
5010,15,Friend,Nonmatching,Friend,Friend,Close,694,0.694,1,United Kingdom
5011,15,Friend,Nonmatching,Friend,Friend,Close,781,0.781,1,United Kingdom
5012,15,Friend,Nonmatching,Friend,Friend,Close,658,0.658,1,United Kingdom
5013,15,Friend,Nonmatching,Friend,Friend,Close,343,0.343,0,United Kingdom
5014,15,Friend,Nonmatching,Friend,Friend,Close,650,0.65,1,United Kingdom
5015,15,Friend,Nonmatching,Friend,Friend,Close,665,0.665,1,United Kingdom
5016,15,Friend,Nonmatching,Friend,Friend,Close,855,0.855,1,United Kingdom
5017,15,Friend,Nonmatching,Friend,Friend,Close,499,0.499,1,United Kingdom
5018,15,Friend,Nonmatching,Friend,Friend,Close,507,0.507,1,United Kingdom
5019,15,Friend,Nonmatching,Friend,Friend,Close,602,0.602,1,United Kingdom
5020,15,Friend,Nonmatching,Friend,Friend,Close,920,0.92,1,United Kingdom
5021,15,Friend,Nonmatching,Friend,Friend,Close,490,0.49,1,United Kingdom
5022,15,Friend,Nonmatching,Friend,Friend,Close,595,0.595,1,United Kingdom
5023,15,Friend,Nonmatching,Friend,Friend,Close,549,0.549,1,United Kingdom
5024,15,Friend,Nonmatching,Friend,Friend,Close,617,0.617,1,United Kingdom
5025,15,Friend,Nonmatching,Friend,Friend,Close,661,0.661,1,United Kingdom
5026,15,Friend,Nonmatching,Friend,Friend,Close,428,0.428,1,United Kingdom
5027,15,Friend,Nonmatching,Friend,Friend,Close,719,0.719,1,United Kingdom
5028,15,Friend,Nonmatching,Friend,Friend,Close,1017,1.017,1,United Kingdom
5029,15,Friend,Nonmatching,Friend,Friend,Close,662,0.662,0,United Kingdom
5030,15,Friend,Nonmatching,Friend,Friend,Close,969,0.969,1,United Kingdom
5031,15,Friend,Nonmatching,Friend,Friend,Close,547,0.547,0,United Kingdom
5032,15,Friend,Nonmatching,Friend,Friend,Close,814,0.814,0,United Kingdom
5033,15,Friend,Nonmatching,Friend,Friend,Close,723,0.723,0,United Kingdom
5034,15,Friend,Nonmatching,Friend,Friend,Close,693,0.693,1,United Kingdom
5035,15,Friend,Nonmatching,Friend,Friend,Close,418,0.418,0,United Kingdom
5036,15,Friend,Nonmatching,Friend,Friend,Close,819,0.819,0,United Kingdom
5037,15,Friend,Nonmatching,Friend,Friend,Close,940,0.94,1,United Kingdom
5038,15,Friend,Nonmatching,Friend,Friend,Close,346,0.346,1,United Kingdom
5039,15,Friend,Nonmatching,Friend,Friend,Close,439,0.439,1,United Kingdom
5040,15,Self,Nonmatching,Self,Self,Self,971,0.971,1,United Kingdom
5041,15,Self,Nonmatching,Self,Self,Self,654,0.654,1,United Kingdom
5042,15,Self,Nonmatching,Self,Self,Self,641,0.641,1,United Kingdom
5043,15,Self,Nonmatching,Self,Self,Self,686,0.686,1,United Kingdom
5044,15,Self,Nonmatching,Self,Self,Self,579,0.579,1,United Kingdom
5045,15,Self,Nonmatching,Self,Self,Self,819,0.819,1,United Kingdom
5046,15,Self,Nonmatching,Self,Self,Self,681,0.681,1,United Kingdom
5047,15,Self,Nonmatching,Self,Self,Self,698,0.698,0,United Kingdom
5048,15,Self,Nonmatching,Self,Self,Self,671,0.671,0,United Kingdom
5049,15,Self,Nonmatching,Self,Self,Self,823,0.823,0,United Kingdom
5050,15,Self,Nonmatching,Self,Self,Self,760,0.76,1,United Kingdom
5051,15,Self,Nonmatching,Self,Self,Self,637,0.637,1,United Kingdom
5052,15,Self,Nonmatching,Self,Self,Self,461,0.461,1,United Kingdom
5053,15,Self,Nonmatching,Self,Self,Self,234,0.234,0,United Kingdom
5054,15,Self,Nonmatching,Self,Self,Self,506,0.506,1,United Kingdom
5055,15,Self,Nonmatching,Self,Self,Self,761,0.761,1,United Kingdom
5056,15,Self,Nonmatching,Self,Self,Self,573,0.573,0,United Kingdom
5057,15,Self,Nonmatching,Self,Self,Self,939,0.939,1,United Kingdom
5058,15,Self,Nonmatching,Self,Self,Self,625,0.625,1,United Kingdom
5059,15,Self,Nonmatching,Self,Self,Self,557,0.557,1,United Kingdom
5060,15,Self,Nonmatching,Self,Self,Self,675,0.675,1,United Kingdom
5061,15,Self,Nonmatching,Self,Self,Self,903,0.903,1,United Kingdom
5062,15,Self,Nonmatching,Self,Self,Self,619,0.619,1,United Kingdom
5063,15,Self,Nonmatching,Self,Self,Self,413,0.413,1,United Kingdom
5064,15,Self,Nonmatching,Self,Self,Self,608,0.608,1,United Kingdom
5065,15,Self,Nonmatching,Self,Self,Self,638,0.638,1,United Kingdom
5066,15,Self,Nonmatching,Self,Self,Self,260,0.26,0,United Kingdom
5067,15,Self,Nonmatching,Self,Self,Self,535,0.535,1,United Kingdom
5068,15,Self,Nonmatching,Self,Self,Self,306,0.306,1,United Kingdom
5069,15,Self,Nonmatching,Self,Self,Self,635,0.635,1,United Kingdom
5070,15,Self,Nonmatching,Self,Self,Self,629,0.629,0,United Kingdom
5071,15,Self,Nonmatching,Self,Self,Self,332,0.332,1,United Kingdom
5072,15,Self,Nonmatching,Self,Self,Self,434,0.434,0,United Kingdom
5073,15,Self,Nonmatching,Self,Self,Self,294,0.294,1,United Kingdom
5074,15,Self,Nonmatching,Self,Self,Self,690,0.69,1,United Kingdom
5075,15,Self,Nonmatching,Self,Self,Self,354,0.354,0,United Kingdom
5076,15,Self,Nonmatching,Self,Self,Self,553,0.553,1,United Kingdom
5077,15,Self,Nonmatching,Self,Self,Self,651,0.651,0,United Kingdom
5078,15,Self,Nonmatching,Self,Self,Self,734,0.734,1,United Kingdom
5079,15,Self,Nonmatching,Self,Self,Self,663,0.663,1,United Kingdom
5080,15,Self,Nonmatching,Self,Self,Self,631,0.631,1,United Kingdom
5081,15,Self,Nonmatching,Self,Self,Self,557,0.557,1,United Kingdom
5082,15,Self,Nonmatching,Self,Self,Self,545,0.545,1,United Kingdom
5083,15,Self,Nonmatching,Self,Self,Self,554,0.554,1,United Kingdom
5084,15,Self,Nonmatching,Self,Self,Self,580,0.58,1,United Kingdom
5085,15,Self,Nonmatching,Self,Self,Self,671,0.671,1,United Kingdom
5086,15,Self,Nonmatching,Self,Self,Self,416,0.416,0,United Kingdom
5087,15,Self,Nonmatching,Self,Self,Self,696,0.696,0,United Kingdom
5088,15,Self,Nonmatching,Self,Self,Self,438,0.438,0,United Kingdom
5089,15,Self,Nonmatching,Self,Self,Self,574,0.574,0,United Kingdom
5090,15,Self,Nonmatching,Self,Self,Self,446,0.446,0,United Kingdom
5091,15,Self,Nonmatching,Self,Self,Self,965,0.965,1,United Kingdom
5092,15,Self,Nonmatching,Self,Self,Self,277,0.277,1,United Kingdom
5093,15,Self,Nonmatching,Self,Self,Self,885,0.885,1,United Kingdom
5094,15,Friend,Nonmatching,Self,Self,Self,758,0.758,1,United Kingdom
5095,15,Friend,Nonmatching,Self,Self,Self,849,0.849,1,United Kingdom
5096,15,Friend,Nonmatching,Self,Self,Self,206,0.206,0,United Kingdom
5097,15,Friend,Nonmatching,Self,Self,Self,797,0.797,1,United Kingdom
5098,15,Friend,Nonmatching,Self,Self,Self,466,0.466,0,United Kingdom
5099,15,Friend,Nonmatching,Self,Self,Self,568,0.568,0,United Kingdom
5100,15,Friend,Nonmatching,Self,Self,Self,407,0.407,0,United Kingdom
5101,15,Friend,Nonmatching,Self,Self,Self,774,0.774,1,United Kingdom
5102,15,Friend,Nonmatching,Self,Self,Self,816,0.816,1,United Kingdom
5103,15,Friend,Nonmatching,Self,Self,Self,895,0.895,1,United Kingdom
5104,15,Friend,Nonmatching,Self,Self,Self,740,0.74,1,United Kingdom
5105,15,Friend,Nonmatching,Self,Self,Self,908,0.908,1,United Kingdom
5106,15,Friend,Nonmatching,Self,Self,Self,478,0.478,1,United Kingdom
5107,15,Friend,Nonmatching,Self,Self,Self,261,0.261,0,United Kingdom
5108,15,Friend,Nonmatching,Self,Self,Self,639,0.639,0,United Kingdom
5109,16,Self,Matching,Friend,Friend,Close,454,0.454,0,United Kingdom
5110,16,Self,Matching,Friend,Friend,Close,583,0.583,1,United Kingdom
5111,16,Self,Matching,Friend,Friend,Close,595,0.595,1,United Kingdom
5112,16,Self,Matching,Friend,Friend,Close,561,0.561,1,United Kingdom
5113,16,Self,Matching,Friend,Friend,Close,550,0.55,1,United Kingdom
5114,16,Self,Matching,Friend,Friend,Close,626,0.626,1,United Kingdom
5115,16,Self,Matching,Friend,Friend,Close,842,0.842,1,United Kingdom
5116,16,Self,Matching,Friend,Friend,Close,549,0.549,1,United Kingdom
5117,16,Self,Matching,Friend,Friend,Close,511,0.511,1,United Kingdom
5118,16,Self,Matching,Friend,Friend,Close,612,0.612,1,United Kingdom
5119,16,Self,Matching,Friend,Friend,Close,468,0.468,0,United Kingdom
5120,16,Self,Matching,Friend,Friend,Close,788,0.788,1,United Kingdom
5121,16,Self,Matching,Friend,Friend,Close,892,0.892,1,United Kingdom
5122,16,Self,Matching,Friend,Friend,Close,863,0.863,1,United Kingdom
5123,16,Self,Matching,Friend,Friend,Close,527,0.527,0,United Kingdom
5124,16,Self,Matching,Friend,Friend,Close,622,0.622,1,United Kingdom
5125,16,Self,Matching,Friend,Friend,Close,622,0.622,1,United Kingdom
5126,16,Self,Matching,Friend,Friend,Close,489,0.489,1,United Kingdom
5127,16,Self,Matching,Friend,Friend,Close,600,0.6,1,United Kingdom
5128,16,Self,Matching,Friend,Friend,Close,461,0.461,1,United Kingdom
5129,16,Self,Matching,Friend,Friend,Close,372,0.372,1,United Kingdom
5130,16,Self,Matching,Friend,Friend,Close,415,0.415,0,United Kingdom
5131,16,Self,Matching,Friend,Friend,Close,677,0.677,1,United Kingdom
5132,16,Friend,Matching,Friend,Friend,Close,572,0.572,1,United Kingdom
5133,16,Friend,Matching,Friend,Friend,Close,460,0.46,1,United Kingdom
5134,16,Friend,Matching,Friend,Friend,Close,404,0.404,1,United Kingdom
5135,16,Friend,Matching,Friend,Friend,Close,371,0.371,1,United Kingdom
5136,16,Friend,Matching,Friend,Friend,Close,339,0.339,1,United Kingdom
5137,16,Friend,Matching,Friend,Friend,Close,473,0.473,1,United Kingdom
5138,16,Friend,Matching,Friend,Friend,Close,606,0.606,1,United Kingdom
5139,16,Friend,Matching,Friend,Friend,Close,611,0.611,0,United Kingdom
5140,16,Friend,Matching,Friend,Friend,Close,661,0.661,1,United Kingdom
5141,16,Friend,Matching,Friend,Friend,Close,722,0.722,1,United Kingdom
5142,16,Friend,Matching,Friend,Friend,Close,353,0.353,1,United Kingdom
5143,16,Friend,Matching,Friend,Friend,Close,583,0.583,1,United Kingdom
5144,16,Friend,Matching,Friend,Friend,Close,376,0.376,1,United Kingdom
5145,16,Friend,Matching,Friend,Friend,Close,644,0.644,1,United Kingdom
5146,16,Friend,Matching,Friend,Friend,Close,509,0.509,1,United Kingdom
5147,16,Friend,Matching,Friend,Friend,Close,393,0.393,1,United Kingdom
5148,16,Friend,Matching,Friend,Friend,Close,345,0.345,1,United Kingdom
5149,16,Friend,Matching,Friend,Friend,Close,622,0.622,1,United Kingdom
5150,16,Friend,Matching,Friend,Friend,Close,794,0.794,1,United Kingdom
5151,16,Friend,Matching,Friend,Friend,Close,480,0.48,1,United Kingdom
5152,16,Friend,Matching,Friend,Friend,Close,496,0.496,1,United Kingdom
5153,16,Friend,Matching,Friend,Friend,Close,390,0.39,0,United Kingdom
5154,16,Friend,Matching,Friend,Friend,Close,411,0.411,0,United Kingdom
5155,16,Friend,Matching,Friend,Friend,Close,537,0.537,1,United Kingdom
5156,16,Friend,Matching,Friend,Friend,Close,467,0.467,1,United Kingdom
5157,16,Friend,Matching,Friend,Friend,Close,871,0.871,1,United Kingdom
5158,16,Friend,Matching,Friend,Friend,Close,572,0.572,1,United Kingdom
5159,16,Friend,Matching,Friend,Friend,Close,548,0.548,1,United Kingdom
5160,16,Friend,Matching,Friend,Friend,Close,376,0.376,1,United Kingdom
5161,16,Friend,Matching,Friend,Friend,Close,302,0.302,1,United Kingdom
5162,16,Friend,Matching,Friend,Friend,Close,517,0.517,1,United Kingdom
5163,16,Friend,Matching,Friend,Friend,Close,668,0.668,1,United Kingdom
5164,16,Friend,Matching,Friend,Friend,Close,435,0.435,1,United Kingdom
5165,16,Friend,Matching,Friend,Friend,Close,473,0.473,1,United Kingdom
5166,16,Friend,Matching,Friend,Friend,Close,452,0.452,1,United Kingdom
5167,16,Friend,Matching,Friend,Friend,Close,447,0.447,1,United Kingdom
5168,16,Friend,Matching,Friend,Friend,Close,379,0.379,1,United Kingdom
5169,16,Friend,Matching,Friend,Friend,Close,378,0.378,1,United Kingdom
5170,16,Friend,Matching,Friend,Friend,Close,514,0.514,1,United Kingdom
5171,16,Friend,Matching,Friend,Friend,Close,377,0.377,1,United Kingdom
5172,16,Friend,Matching,Friend,Friend,Close,619,0.619,1,United Kingdom
5173,16,Friend,Matching,Friend,Friend,Close,402,0.402,1,United Kingdom
5174,16,Friend,Matching,Friend,Friend,Close,486,0.486,1,United Kingdom
5175,16,Friend,Matching,Friend,Friend,Close,384,0.384,1,United Kingdom
5176,16,Friend,Matching,Friend,Friend,Close,524,0.524,1,United Kingdom
5177,16,Friend,Matching,Friend,Friend,Close,318,0.318,1,United Kingdom
5178,16,Friend,Matching,Friend,Friend,Close,781,0.781,1,United Kingdom
5179,16,Friend,Matching,Friend,Friend,Close,439,0.439,0,United Kingdom
5180,16,Friend,Matching,Friend,Friend,Close,489,0.489,1,United Kingdom
5181,16,Friend,Matching,Friend,Friend,Close,480,0.48,1,United Kingdom
5182,16,Friend,Matching,Friend,Friend,Close,570,0.57,1,United Kingdom
5183,16,Friend,Matching,Friend,Friend,Close,726,0.726,1,United Kingdom
5184,16,Friend,Matching,Friend,Friend,Close,518,0.518,1,United Kingdom
5185,16,Friend,Matching,Friend,Friend,Close,444,0.444,1,United Kingdom
5186,16,Friend,Matching,Friend,Friend,Close,374,0.374,1,United Kingdom
5187,16,Friend,Matching,Friend,Friend,Close,397,0.397,1,United Kingdom
5188,16,Friend,Matching,Friend,Friend,Close,432,0.432,1,United Kingdom
5189,16,Friend,Matching,Friend,Friend,Close,396,0.396,1,United Kingdom
5190,16,Friend,Matching,Friend,Friend,Close,531,0.531,1,United Kingdom
5191,16,Friend,Matching,Friend,Friend,Close,568,0.568,1,United Kingdom
5192,16,Friend,Matching,Friend,Friend,Close,460,0.46,1,United Kingdom
5193,16,Friend,Matching,Friend,Friend,Close,448,0.448,1,United Kingdom
5194,16,Friend,Matching,Friend,Friend,Close,431,0.431,1,United Kingdom
5195,16,Friend,Matching,Friend,Friend,Close,377,0.377,1,United Kingdom
5196,16,Friend,Matching,Friend,Friend,Close,321,0.321,1,United Kingdom
5197,16,Friend,Matching,Friend,Friend,Close,385,0.385,1,United Kingdom
5198,16,Friend,Matching,Friend,Friend,Close,381,0.381,1,United Kingdom
5199,16,Friend,Matching,Friend,Friend,Close,519,0.519,1,United Kingdom
5200,16,Friend,Matching,Friend,Friend,Close,588,0.588,1,United Kingdom
5201,16,Friend,Matching,Friend,Friend,Close,452,0.452,1,United Kingdom
5202,16,Friend,Matching,Friend,Friend,Close,487,0.487,1,United Kingdom
5203,16,Friend,Matching,Friend,Friend,Close,479,0.479,1,United Kingdom
5204,16,Self,Matching,Self,Self,Self,523,0.523,1,United Kingdom
5205,16,Self,Matching,Self,Self,Self,362,0.362,1,United Kingdom
5206,16,Self,Matching,Self,Self,Self,525,0.525,1,United Kingdom
5207,16,Self,Matching,Self,Self,Self,506,0.506,1,United Kingdom
5208,16,Self,Matching,Self,Self,Self,523,0.523,1,United Kingdom
5209,16,Self,Matching,Self,Self,Self,494,0.494,1,United Kingdom
5210,16,Self,Matching,Self,Self,Self,613,0.613,1,United Kingdom
5211,16,Self,Matching,Self,Self,Self,409,0.409,1,United Kingdom
5212,16,Self,Matching,Self,Self,Self,593,0.593,1,United Kingdom
5213,16,Self,Matching,Self,Self,Self,593,0.593,1,United Kingdom
5214,16,Self,Matching,Self,Self,Self,528,0.528,1,United Kingdom
5215,16,Self,Matching,Self,Self,Self,563,0.563,1,United Kingdom
5216,16,Self,Matching,Self,Self,Self,357,0.357,1,United Kingdom
5217,16,Self,Matching,Self,Self,Self,555,0.555,1,United Kingdom
5218,16,Self,Matching,Self,Self,Self,517,0.517,1,United Kingdom
5219,16,Self,Matching,Self,Self,Self,604,0.604,1,United Kingdom
5220,16,Self,Matching,Self,Self,Self,632,0.632,1,United Kingdom
5221,16,Self,Matching,Self,Self,Self,384,0.384,1,United Kingdom
5222,16,Self,Matching,Self,Self,Self,518,0.518,1,United Kingdom
5223,16,Self,Matching,Self,Self,Self,604,0.604,1,United Kingdom
5224,16,Self,Matching,Self,Self,Self,545,0.545,1,United Kingdom
5225,16,Self,Matching,Self,Self,Self,400,0.4,1,United Kingdom
5226,16,Self,Matching,Self,Self,Self,439,0.439,1,United Kingdom
5227,16,Self,Matching,Self,Self,Self,614,0.614,1,United Kingdom
5228,16,Self,Matching,Self,Self,Self,473,0.473,1,United Kingdom
5229,16,Self,Matching,Self,Self,Self,363,0.363,1,United Kingdom
5230,16,Self,Matching,Self,Self,Self,472,0.472,1,United Kingdom
5231,16,Self,Matching,Self,Self,Self,314,0.314,1,United Kingdom
5232,16,Self,Matching,Self,Self,Self,328,0.328,1,United Kingdom
5233,16,Self,Matching,Self,Self,Self,325,0.325,1,United Kingdom
5234,16,Self,Matching,Self,Self,Self,320,0.32,1,United Kingdom
5235,16,Self,Matching,Self,Self,Self,592,0.592,1,United Kingdom
5236,16,Self,Matching,Self,Self,Self,523,0.523,1,United Kingdom
5237,16,Self,Matching,Self,Self,Self,451,0.451,1,United Kingdom
5238,16,Self,Matching,Self,Self,Self,500,0.5,1,United Kingdom
5239,16,Self,Matching,Self,Self,Self,371,0.371,1,United Kingdom
5240,16,Self,Matching,Self,Self,Self,591,0.591,1,United Kingdom
5241,16,Self,Matching,Self,Self,Self,506,0.506,1,United Kingdom
5242,16,Self,Matching,Self,Self,Self,428,0.428,1,United Kingdom
5243,16,Self,Matching,Self,Self,Self,531,0.531,1,United Kingdom
5244,16,Self,Matching,Self,Self,Self,361,0.361,1,United Kingdom
5245,16,Self,Matching,Self,Self,Self,622,0.622,1,United Kingdom
5246,16,Self,Matching,Self,Self,Self,329,0.329,1,United Kingdom
5247,16,Self,Matching,Self,Self,Self,287,0.287,1,United Kingdom
5248,16,Self,Matching,Self,Self,Self,303,0.303,1,United Kingdom
5249,16,Self,Matching,Self,Self,Self,512,0.512,1,United Kingdom
5250,16,Self,Matching,Self,Self,Self,780,0.78,1,United Kingdom
5251,16,Self,Matching,Self,Self,Self,334,0.334,1,United Kingdom
5252,16,Self,Matching,Self,Self,Self,461,0.461,1,United Kingdom
5253,16,Self,Matching,Self,Self,Self,533,0.533,1,United Kingdom
5254,16,Self,Matching,Self,Self,Self,434,0.434,1,United Kingdom
5255,16,Self,Matching,Self,Self,Self,405,0.405,1,United Kingdom
5256,16,Self,Matching,Self,Self,Self,597,0.597,1,United Kingdom
5257,16,Self,Matching,Self,Self,Self,526,0.526,1,United Kingdom
5258,16,Self,Matching,Self,Self,Self,468,0.468,1,United Kingdom
5259,16,Self,Matching,Self,Self,Self,578,0.578,1,United Kingdom
5260,16,Self,Matching,Self,Self,Self,936,0.936,1,United Kingdom
5261,16,Self,Matching,Self,Self,Self,389,0.389,1,United Kingdom
5262,16,Self,Matching,Self,Self,Self,448,0.448,1,United Kingdom
5263,16,Self,Matching,Self,Self,Self,475,0.475,1,United Kingdom
5264,16,Self,Matching,Self,Self,Self,596,0.596,1,United Kingdom
5265,16,Self,Matching,Self,Self,Self,691,0.691,1,United Kingdom
5266,16,Self,Matching,Self,Self,Self,495,0.495,1,United Kingdom
5267,16,Self,Matching,Self,Self,Self,432,0.432,0,United Kingdom
5268,16,Self,Matching,Self,Self,Self,529,0.529,1,United Kingdom
5269,16,Self,Matching,Self,Self,Self,285,0.285,0,United Kingdom
5270,16,Self,Matching,Self,Self,Self,388,0.388,0,United Kingdom
5271,16,Self,Matching,Self,Self,Self,450,0.45,1,United Kingdom
5272,16,Self,Matching,Self,Self,Self,885,0.885,1,United Kingdom
5273,16,Self,Matching,Self,Self,Self,507,0.507,0,United Kingdom
5274,16,Self,Matching,Self,Self,Self,321,0.321,0,United Kingdom
5275,16,Self,Matching,Self,Self,Self,832,0.832,1,United Kingdom
5276,16,Self,Matching,Self,Self,Self,523,0.523,1,United Kingdom
5277,16,Friend,Matching,Self,Self,Self,420,0.42,0,United Kingdom
5278,16,Friend,Matching,Self,Self,Self,551,0.551,1,United Kingdom
5279,16,Friend,Matching,Self,Self,Self,584,0.584,1,United Kingdom
5280,16,Friend,Matching,Self,Self,Self,419,0.419,0,United Kingdom
5281,16,Friend,Matching,Self,Self,Self,877,0.877,1,United Kingdom
5282,16,Friend,Matching,Self,Self,Self,584,0.584,1,United Kingdom
5283,16,Friend,Matching,Self,Self,Self,699,0.699,1,United Kingdom
5284,16,Friend,Matching,Self,Self,Self,666,0.666,1,United Kingdom
5285,16,Friend,Matching,Self,Self,Self,635,0.635,1,United Kingdom
5286,16,Friend,Matching,Self,Self,Self,470,0.47,0,United Kingdom
5287,16,Friend,Matching,Self,Self,Self,577,0.577,0,United Kingdom
5288,16,Friend,Matching,Self,Self,Self,629,0.629,1,United Kingdom
5289,16,Friend,Matching,Self,Self,Self,437,0.437,1,United Kingdom
5290,16,Friend,Matching,Self,Self,Self,797,0.797,1,United Kingdom
5291,16,Friend,Matching,Self,Self,Self,423,0.423,0,United Kingdom
5292,16,Friend,Matching,Self,Self,Self,655,0.655,1,United Kingdom
5293,16,Friend,Matching,Self,Self,Self,417,0.417,0,United Kingdom
5294,16,Friend,Matching,Self,Self,Self,447,0.447,0,United Kingdom
5295,16,Friend,Matching,Self,Self,Self,1116,1.116,1,United Kingdom
5296,16,Friend,Matching,Self,Self,Self,556,0.556,1,United Kingdom
5297,16,Friend,Matching,Self,Self,Self,488,0.488,0,United Kingdom
5298,16,Friend,Matching,Self,Self,Self,519,0.519,1,United Kingdom
5299,16,Friend,Matching,Self,Self,Self,484,0.484,1,United Kingdom
5300,16,Friend,Matching,Self,Self,Self,566,0.566,0,United Kingdom
5301,16,Friend,Matching,Self,Self,Self,476,0.476,0,United Kingdom
5302,16,Self,Nonmatching,Friend,Friend,Close,411,0.411,1,United Kingdom
5303,16,Self,Nonmatching,Friend,Friend,Close,546,0.546,1,United Kingdom
5304,16,Self,Nonmatching,Friend,Friend,Close,636,0.636,0,United Kingdom
5305,16,Self,Nonmatching,Friend,Friend,Close,303,0.303,0,United Kingdom
5306,16,Self,Nonmatching,Friend,Friend,Close,604,0.604,1,United Kingdom
5307,16,Self,Nonmatching,Friend,Friend,Close,830,0.83,1,United Kingdom
5308,16,Self,Nonmatching,Friend,Friend,Close,807,0.807,1,United Kingdom
5309,16,Self,Nonmatching,Friend,Friend,Close,543,0.543,0,United Kingdom
5310,16,Self,Nonmatching,Friend,Friend,Close,950,0.95,1,United Kingdom
5311,16,Self,Nonmatching,Friend,Friend,Close,657,0.657,1,United Kingdom
5312,16,Self,Nonmatching,Friend,Friend,Close,1045,1.045,1,United Kingdom
5313,16,Self,Nonmatching,Friend,Friend,Close,264,0.264,0,United Kingdom
5314,16,Self,Nonmatching,Friend,Friend,Close,567,0.567,0,United Kingdom
5315,16,Self,Nonmatching,Friend,Friend,Close,960,0.96,1,United Kingdom
5316,16,Self,Nonmatching,Friend,Friend,Close,1050,1.05,1,United Kingdom
5317,16,Self,Nonmatching,Friend,Friend,Close,601,0.601,0,United Kingdom
5318,16,Self,Nonmatching,Friend,Friend,Close,443,0.443,0,United Kingdom
5319,16,Self,Nonmatching,Friend,Friend,Close,880,0.88,1,United Kingdom
5320,16,Self,Nonmatching,Friend,Friend,Close,749,0.749,1,United Kingdom
5321,16,Self,Nonmatching,Friend,Friend,Close,467,0.467,0,United Kingdom
5322,16,Self,Nonmatching,Friend,Friend,Close,641,0.641,1,United Kingdom
