,Subject,Age,Gender,Handedness,Shape,Label,Identity,Matching,Response,RT_ms,RT_sec,ACC,Country
768,6,19,female,left,Dreieck.png,Ich,Self,Nonmatching,k,1198,1.198,1,Germany
769,7,20,male,right,Kreis.png,Fremder,Stranger,Matching,d,3672,3.672,1,Germany
770,7,20,male,right,Dreieck.png,Ich,Self,Matching,d,1807,1.807,1,Germany
771,7,20,male,right,Dreieck.png,Ich,Self,Matching,d,1207,1.207,1,Germany
772,7,20,male,right,Kreis.png,Fremder,Stranger,Matching,d,1628,1.628,1,Germany
773,7,20,male,right,Dreieck.png,Ich,Self,Matching,d,949,0.949,1,Germany
774,7,20,male,right,Kreis.png,Fremder,Stranger,Matching,d,2185,2.185,1,Germany
775,7,20,male,right,Dreieck.png,Ich,Self,Matching,d,996,0.996,1,Germany
776,7,20,male,right,Kreis.png,Fremder,Stranger,Matching,d,1752,1.752,1,Germany
777,7,20,male,right,Dreieck.png,Ich,Self,Matching,d,550,0.55,1,Germany
778,7,20,male,right,Kreis.png,Fremder,Stranger,Matching,d,1401,1.401,1,Germany
779,7,20,male,right,Dreieck.png,Ich,Self,Matching,d,836,0.836,1,Germany
780,7,20,male,right,Kreis.png,Fremder,Stranger,Matching,d,886,0.886,1,Germany
781,7,20,male,right,Kreis.png,Fremder,Stranger,Matching,k,1521,1.521,0,Germany
782,7,20,male,right,Dreieck.png,Ich,Self,Matching,d,710,0.71,1,Germany
783,7,20,male,right,Dreieck.png,Ich,Self,Matching,d,722,0.722,1,Germany
784,7,20,male,right,Kreis.png,Fremder,Stranger,Matching,k,793,0.793,0,Germany
785,7,20,male,right,Kreis.png,Fremder,Stranger,Matching,d,1255,1.255,1,Germany
786,7,20,male,right,Dreieck.png,Ich,Self,Matching,d,945,0.945,1,Germany
787,7,20,male,right,Dreieck.png,Ich,Self,Matching,d,1488,1.488,1,Germany
788,7,20,male,right,Kreis.png,Fremder,Stranger,Matching,d,1545,1.545,1,Germany
789,7,20,male,right,Dreieck.png,Ich,Self,Matching,d,657,0.657,1,Germany
790,7,20,male,right,Kreis.png,Fremder,Stranger,Matching,k,1198,1.198,0,Germany
791,7,20,male,right,Dreieck.png,Ich,Self,Matching,d,1896,1.896,1,Germany
792,7,20,male,right,Kreis.png,Fremder,Stranger,Matching,d,1522,1.522,1,Germany
793,7,20,male,right,Kreis.png,Fremder,Stranger,Matching,d,1537,1.537,1,Germany
794,7,20,male,right,Dreieck.png,Ich,Self,Matching,d,766,0.766,1,Germany
795,7,20,male,right,Dreieck.png,Ich,Self,Matching,d,997,0.997,1,Germany
796,7,20,male,right,Kreis.png,Fremder,Stranger,Matching,d,1727,1.727,1,Germany
797,7,20,male,right,Kreis.png,Fremder,Stranger,Matching,d,1548,1.548,1,Germany
798,7,20,male,right,Dreieck.png,Ich,Self,Matching,d,1250,1.25,1,Germany
799,7,20,male,right,Dreieck.png,Ich,Self,Matching,d,662,0.662,1,Germany
800,7,20,male,right,Kreis.png,Fremder,Stranger,Matching,d,1378,1.378,1,Germany
801,7,20,male,right,Kreis.png,Fremder,Stranger,Matching,d,1156,1.156,1,Germany
802,7,20,male,right,Dreieck.png,Ich,Self,Matching,d,618,0.618,1,Germany
803,7,20,male,right,Dreieck.png,Ich,Self,Matching,d,660,0.66,1,Germany
804,7,20,male,right,Kreis.png,Fremder,Stranger,Matching,d,1530,1.53,1,Germany
805,7,20,male,right,Dreieck.png,Ich,Self,Matching,d,770,0.77,1,Germany
806,7,20,male,right,Kreis.png,Fremder,Stranger,Matching,d,1300,1.3,1,Germany
807,7,20,male,right,Kreis.png,Fremder,Stranger,Matching,d,1197,1.197,1,Germany
808,7,20,male,right,Dreieck.png,Ich,Self,Matching,d,527,0.527,1,Germany
809,7,20,male,right,Kreis.png,Fremder,Stranger,Matching,k,787,0.787,0,Germany
810,7,20,male,right,Dreieck.png,Ich,Self,Matching,d,642,0.642,1,Germany
811,7,20,male,right,Kreis.png,Fremder,Stranger,Matching,d,1419,1.419,1,Germany
812,7,20,male,right,Dreieck.png,Ich,Self,Matching,d,590,0.59,1,Germany
813,7,20,male,right,Kreis.png,Fremder,Stranger,Matching,d,1185,1.185,1,Germany
814,7,20,male,right,Dreieck.png,Ich,Self,Matching,d,892,0.892,1,Germany
815,7,20,male,right,Dreieck.png,Ich,Self,Matching,d,679,0.679,1,Germany
816,7,20,male,right,Kreis.png,Fremder,Stranger,Matching,d,1414,1.414,1,Germany
817,7,20,male,right,Kreis.png,Fremder,Stranger,Matching,d,1091,1.091,1,Germany
818,7,20,male,right,Dreieck.png,Ich,Self,Matching,d,633,0.633,1,Germany
819,7,20,male,right,Kreis.png,Fremder,Stranger,Matching,d,992,0.992,1,Germany
820,7,20,male,right,Dreieck.png,Ich,Self,Matching,d,643,0.643,1,Germany
821,7,20,male,right,Kreis.png,Fremder,Stranger,Matching,d,971,0.971,1,Germany
822,7,20,male,right,Dreieck.png,Ich,Self,Matching,d,689,0.689,1,Germany
823,7,20,male,right,Dreieck.png,Ich,Self,Matching,d,530,0.53,1,Germany
824,7,20,male,right,Kreis.png,Fremder,Stranger,Matching,d,1185,1.185,1,Germany
825,7,20,male,right,Kreis.png,Fremder,Stranger,Matching,d,1575,1.575,1,Germany
826,7,20,male,right,Dreieck.png,Ich,Self,Matching,d,554,0.554,1,Germany
827,7,20,male,right,Dreieck.png,Ich,Self,Matching,d,797,0.797,1,Germany
828,7,20,male,right,Kreis.png,Fremder,Stranger,Matching,d,1048,1.048,1,Germany
829,7,20,male,right,Kreis.png,Fremder,Stranger,Matching,d,947,0.947,1,Germany
830,7,20,male,right,Dreieck.png,Ich,Self,Matching,d,585,0.585,1,Germany
831,7,20,male,right,Dreieck.png,Ich,Self,Matching,d,680,0.68,1,Germany
832,7,20,male,right,Kreis.png,Fremder,Stranger,Matching,k,712,0.712,0,Germany
833,7,20,male,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,1585,1.585,1,Germany
834,7,20,male,right,Kreis.png,Ich,Self,Nonmatching,k,1754,1.754,1,Germany
835,7,20,male,right,Kreis.png,Ich,Self,Nonmatching,k,800,0.8,1,Germany
836,7,20,male,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,1853,1.853,1,Germany
837,7,20,male,right,Kreis.png,Ich,Self,Nonmatching,k,1089,1.089,1,Germany
838,7,20,male,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,769,0.769,1,Germany
839,7,20,male,right,Kreis.png,Ich,Self,Nonmatching,k,940,0.94,1,Germany
840,7,20,male,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,1769,1.769,1,Germany
841,7,20,male,right,Kreis.png,Ich,Self,Nonmatching,k,951,0.951,1,Germany
842,7,20,male,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,1318,1.318,1,Germany
843,7,20,male,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,810,0.81,1,Germany
844,7,20,male,right,Kreis.png,Ich,Self,Nonmatching,k,911,0.911,1,Germany
845,7,20,male,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,930,0.93,1,Germany
846,7,20,male,right,Kreis.png,Ich,Self,Nonmatching,k,938,0.938,1,Germany
847,7,20,male,right,Kreis.png,Ich,Self,Nonmatching,k,938,0.938,1,Germany
848,7,20,male,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,1047,1.047,1,Germany
849,7,20,male,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,1842,1.842,1,Germany
850,7,20,male,right,Kreis.png,Ich,Self,Nonmatching,k,1043,1.043,1,Germany
851,7,20,male,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,1815,1.815,1,Germany
852,7,20,male,right,Kreis.png,Ich,Self,Nonmatching,k,1146,1.146,1,Germany
853,7,20,male,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,1644,1.644,1,Germany
854,7,20,male,right,Kreis.png,Ich,Self,Nonmatching,k,1145,1.145,1,Germany
855,7,20,male,right,Kreis.png,Ich,Self,Nonmatching,k,1130,1.13,1,Germany
856,7,20,male,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,1382,1.382,1,Germany
857,7,20,male,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,1548,1.548,1,Germany
858,7,20,male,right,Kreis.png,Ich,Self,Nonmatching,k,936,0.936,1,Germany
859,7,20,male,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,1276,1.276,1,Germany
860,7,20,male,right,Kreis.png,Ich,Self,Nonmatching,k,950,0.95,1,Germany
861,7,20,male,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,1206,1.206,1,Germany
862,7,20,male,right,Kreis.png,Ich,Self,Nonmatching,k,1020,1.02,1,Germany
863,7,20,male,right,Kreis.png,Ich,Self,Nonmatching,d,646,0.646,0,Germany
864,7,20,male,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,1892,1.892,1,Germany
865,7,20,male,right,Kreis.png,Ich,Self,Nonmatching,k,902,0.902,1,Germany
866,7,20,male,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,1903,1.903,1,Germany
867,7,20,male,right,Kreis.png,Ich,Self,Nonmatching,k,993,0.993,1,Germany
868,7,20,male,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,1397,1.397,1,Germany
869,7,20,male,right,Kreis.png,Ich,Self,Nonmatching,k,1038,1.038,1,Germany
870,7,20,male,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,1574,1.574,1,Germany
871,7,20,male,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,1969,1.969,1,Germany
872,7,20,male,right,Kreis.png,Ich,Self,Nonmatching,k,906,0.906,1,Germany
873,7,20,male,right,Kreis.png,Ich,Self,Nonmatching,k,901,0.901,1,Germany
874,7,20,male,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,1234,1.234,1,Germany
875,7,20,male,right,Kreis.png,Ich,Self,Nonmatching,k,738,0.738,1,Germany
876,7,20,male,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,1334,1.334,1,Germany
877,7,20,male,right,Kreis.png,Ich,Self,Nonmatching,k,955,0.955,1,Germany
878,7,20,male,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,1166,1.166,1,Germany
879,7,20,male,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,1512,1.512,1,Germany
880,7,20,male,right,Kreis.png,Ich,Self,Nonmatching,k,1847,1.847,1,Germany
881,7,20,male,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,1066,1.066,1,Germany
882,7,20,male,right,Kreis.png,Ich,Self,Nonmatching,k,967,0.967,1,Germany
883,7,20,male,right,Kreis.png,Ich,Self,Nonmatching,k,1227,1.227,1,Germany
884,7,20,male,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,1117,1.117,1,Germany
885,7,20,male,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,1393,1.393,1,Germany
886,7,20,male,right,Kreis.png,Ich,Self,Nonmatching,k,915,0.915,1,Germany
887,7,20,male,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,721,0.721,1,Germany
888,7,20,male,right,Kreis.png,Ich,Self,Nonmatching,k,1307,1.307,1,Germany
889,7,20,male,right,Kreis.png,Ich,Self,Nonmatching,k,809,0.809,1,Germany
890,7,20,male,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,1244,1.244,1,Germany
891,7,20,male,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,1504,1.504,1,Germany
892,7,20,male,right,Kreis.png,Ich,Self,Nonmatching,k,1057,1.057,1,Germany
893,7,20,male,right,Kreis.png,Ich,Self,Nonmatching,k,866,0.866,1,Germany
894,7,20,male,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,1262,1.262,1,Germany
895,7,20,male,right,Kreis.png,Ich,Self,Nonmatching,k,859,0.859,1,Germany
896,7,20,male,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,1759,1.759,1,Germany
897,8,21,female,right,Dreieck.png,Ich,Self,Matching,d,2521,2.521,1,Germany
898,8,21,female,right,Kreis.png,Fremder,Stranger,Matching,k,1666,1.666,0,Germany
899,8,21,female,right,Kreis.png,Fremder,Stranger,Matching,k,1180,1.18,0,Germany
900,8,21,female,right,Dreieck.png,Ich,Self,Matching,d,739,0.739,1,Germany
901,8,21,female,right,Kreis.png,Fremder,Stranger,Matching,k,1078,1.078,0,Germany
902,8,21,female,right,Dreieck.png,Ich,Self,Matching,d,361,0.361,1,Germany
903,8,21,female,right,Dreieck.png,Ich,Self,Matching,k,446,0.446,0,Germany
904,8,21,female,right,Kreis.png,Fremder,Stranger,Matching,k,310,0.31,0,Germany
905,8,21,female,right,Dreieck.png,Ich,Self,Matching,k,419,0.419,0,Germany
906,8,21,female,right,Kreis.png,Fremder,Stranger,Matching,k,375,0.375,0,Germany
907,8,21,female,right,Dreieck.png,Ich,Self,Matching,d,636,0.636,1,Germany
908,8,21,female,right,Kreis.png,Fremder,Stranger,Matching,k,664,0.664,0,Germany
909,8,21,female,right,Kreis.png,Fremder,Stranger,Matching,d,1918,1.918,1,Germany
910,8,21,female,right,Dreieck.png,Ich,Self,Matching,k,945,0.945,0,Germany
911,8,21,female,right,Kreis.png,Fremder,Stranger,Matching,d,833,0.833,1,Germany
912,8,21,female,right,Dreieck.png,Ich,Self,Matching,k,613,0.613,0,Germany
913,8,21,female,right,Kreis.png,Fremder,Stranger,Matching,d,598,0.598,1,Germany
914,8,21,female,right,Dreieck.png,Ich,Self,Matching,k,419,0.419,0,Germany
915,8,21,female,right,Kreis.png,Fremder,Stranger,Matching,d,368,0.368,1,Germany
916,8,21,female,right,Dreieck.png,Ich,Self,Matching,d,484,0.484,1,Germany
917,8,21,female,right,Kreis.png,Fremder,Stranger,Matching,d,389,0.389,1,Germany
918,8,21,female,right,Dreieck.png,Ich,Self,Matching,k,512,0.512,0,Germany
919,8,21,female,right,Kreis.png,Fremder,Stranger,Matching,d,250,0.25,1,Germany
920,8,21,female,right,Dreieck.png,Ich,Self,Matching,k,300,0.3,0,Germany
921,8,21,female,right,Kreis.png,Fremder,Stranger,Matching,k,350,0.35,0,Germany
922,8,21,female,right,Dreieck.png,Ich,Self,Matching,k,421,0.421,0,Germany
923,8,21,female,right,Kreis.png,Fremder,Stranger,Matching,k,516,0.516,0,Germany
924,8,21,female,right,Dreieck.png,Ich,Self,Matching,k,528,0.528,0,Germany
925,8,21,female,right,Kreis.png,Fremder,Stranger,Matching,k,450,0.45,0,Germany
926,8,21,female,right,Dreieck.png,Ich,Self,Matching,k,705,0.705,0,Germany
927,8,21,female,right,Dreieck.png,Ich,Self,Matching,d,684,0.684,1,Germany
928,8,21,female,right,Kreis.png,Fremder,Stranger,Matching,d,2100,2.1,1,Germany
929,8,21,female,right,Dreieck.png,Ich,Self,Matching,k,503,0.503,0,Germany
930,8,21,female,right,Kreis.png,Fremder,Stranger,Matching,d,1162,1.162,1,Germany
931,8,21,female,right,Kreis.png,Fremder,Stranger,Matching,d,685,0.685,1,Germany
932,8,21,female,right,Dreieck.png,Ich,Self,Matching,k,414,0.414,0,Germany
933,8,21,female,right,Dreieck.png,Ich,Self,Matching,d,1016,1.016,1,Germany
934,8,21,female,right,Kreis.png,Fremder,Stranger,Matching,d,1222,1.222,1,Germany
935,8,21,female,right,Kreis.png,Fremder,Stranger,Matching,d,741,0.741,1,Germany
936,8,21,female,right,Dreieck.png,Ich,Self,Matching,d,809,0.809,1,Germany
937,8,21,female,right,Kreis.png,Fremder,Stranger,Matching,d,1150,1.15,1,Germany
938,8,21,female,right,Dreieck.png,Ich,Self,Matching,d,1213,1.213,1,Germany
939,8,21,female,right,Dreieck.png,Ich,Self,Matching,d,1350,1.35,1,Germany
940,8,21,female,right,Kreis.png,Fremder,Stranger,Matching,d,915,0.915,1,Germany
941,8,21,female,right,Dreieck.png,Ich,Self,Matching,d,808,0.808,1,Germany
942,8,21,female,right,Kreis.png,Fremder,Stranger,Matching,d,914,0.914,1,Germany
943,8,21,female,right,Kreis.png,Fremder,Stranger,Matching,d,1304,1.304,1,Germany
944,8,21,female,right,Dreieck.png,Ich,Self,Matching,d,1255,1.255,1,Germany
945,8,21,female,right,Dreieck.png,Ich,Self,Matching,d,674,0.674,1,Germany
946,8,21,female,right,Kreis.png,Fremder,Stranger,Matching,d,585,0.585,1,Germany
947,8,21,female,right,Dreieck.png,Ich,Self,Matching,k,917,0.917,0,Germany
948,8,21,female,right,Kreis.png,Fremder,Stranger,Matching,d,1076,1.076,1,Germany
949,8,21,female,right,Kreis.png,Fremder,Stranger,Matching,d,1172,1.172,1,Germany
950,8,21,female,right,Dreieck.png,Ich,Self,Matching,d,853,0.853,1,Germany
951,8,21,female,right,Dreieck.png,Ich,Self,Matching,d,818,0.818,1,Germany
952,8,21,female,right,Kreis.png,Fremder,Stranger,Matching,d,724,0.724,1,Germany
953,8,21,female,right,Dreieck.png,Ich,Self,Matching,d,931,0.931,1,Germany
954,8,21,female,right,Kreis.png,Fremder,Stranger,Matching,d,616,0.616,1,Germany
955,8,21,female,right,Dreieck.png,Ich,Self,Matching,d,915,0.915,1,Germany
956,8,21,female,right,Kreis.png,Fremder,Stranger,Matching,d,939,0.939,1,Germany
957,8,21,female,right,Kreis.png,Fremder,Stranger,Matching,d,855,0.855,1,Germany
958,8,21,female,right,Dreieck.png,Ich,Self,Matching,d,1344,1.344,1,Germany
959,8,21,female,right,Dreieck.png,Ich,Self,Matching,d,1450,1.45,1,Germany
960,8,21,female,right,Kreis.png,Fremder,Stranger,Matching,d,818,0.818,1,Germany
961,8,21,female,right,Kreis.png,Ich,Self,Nonmatching,k,5478,5.478,1,Germany
962,8,21,female,right,Dreieck.png,Fremder,Stranger,Nonmatching,d,815,0.815,0,Germany
963,8,21,female,right,Kreis.png,Ich,Self,Nonmatching,k,834,0.834,1,Germany
964,8,21,female,right,Dreieck.png,Fremder,Stranger,Nonmatching,d,642,0.642,0,Germany
965,8,21,female,right,Kreis.png,Ich,Self,Nonmatching,d,315,0.315,0,Germany
966,8,21,female,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,486,0.486,1,Germany
967,8,21,female,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,399,0.399,1,Germany
968,8,21,female,right,Kreis.png,Ich,Self,Nonmatching,k,410,0.41,1,Germany
969,8,21,female,right,Dreieck.png,Fremder,Stranger,Nonmatching,d,406,0.406,0,Germany
970,8,21,female,right,Kreis.png,Ich,Self,Nonmatching,k,688,0.688,1,Germany
971,8,21,female,right,Kreis.png,Ich,Self,Nonmatching,k,360,0.36,1,Germany
972,8,21,female,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,505,0.505,1,Germany
973,8,21,female,right,Kreis.png,Ich,Self,Nonmatching,k,688,0.688,1,Germany
974,8,21,female,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,1254,1.254,1,Germany
975,8,21,female,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,685,0.685,1,Germany
976,8,21,female,right,Kreis.png,Ich,Self,Nonmatching,d,586,0.586,0,Germany
977,8,21,female,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,342,0.342,1,Germany
978,8,21,female,right,Kreis.png,Ich,Self,Nonmatching,k,359,0.359,1,Germany
979,8,21,female,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,464,0.464,1,Germany
980,8,21,female,right,Kreis.png,Ich,Self,Nonmatching,k,328,0.328,1,Germany
981,8,21,female,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,479,0.479,1,Germany
982,8,21,female,right,Kreis.png,Ich,Self,Nonmatching,k,551,0.551,1,Germany
983,8,21,female,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,473,0.473,1,Germany
984,8,21,female,right,Kreis.png,Ich,Self,Nonmatching,d,392,0.392,0,Germany
985,8,21,female,right,Kreis.png,Ich,Self,Nonmatching,d,398,0.398,0,Germany
986,8,21,female,right,Dreieck.png,Fremder,Stranger,Nonmatching,d,295,0.295,0,Germany
987,8,21,female,right,Kreis.png,Ich,Self,Nonmatching,k,707,0.707,1,Germany
988,8,21,female,right,Dreieck.png,Fremder,Stranger,Nonmatching,d,611,0.611,0,Germany
989,8,21,female,right,Dreieck.png,Fremder,Stranger,Nonmatching,d,328,0.328,0,Germany
990,8,21,female,right,Kreis.png,Ich,Self,Nonmatching,k,381,0.381,1,Germany
991,8,21,female,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,913,0.913,1,Germany
992,8,21,female,right,Kreis.png,Ich,Self,Nonmatching,k,679,0.679,1,Germany
993,8,21,female,right,Kreis.png,Ich,Self,Nonmatching,k,712,0.712,1,Germany
994,8,21,female,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,1510,1.51,1,Germany
995,8,21,female,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,832,0.832,1,Germany
996,8,21,female,right,Kreis.png,Ich,Self,Nonmatching,k,672,0.672,1,Germany
997,8,21,female,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,1113,1.113,1,Germany
998,8,21,female,right,Kreis.png,Ich,Self,Nonmatching,k,834,0.834,1,Germany
999,8,21,female,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,889,0.889,1,Germany
1000,8,21,female,right,Kreis.png,Ich,Self,Nonmatching,k,1451,1.451,1,Germany
1001,8,21,female,right,Kreis.png,Ich,Self,Nonmatching,k,851,0.851,1,Germany
1002,8,21,female,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,964,0.964,1,Germany
1003,8,21,female,right,Kreis.png,Ich,Self,Nonmatching,k,671,0.671,1,Germany
1004,8,21,female,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,758,0.758,1,Germany
1005,8,21,female,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,888,0.888,1,Germany
1006,8,21,female,right,Kreis.png,Ich,Self,Nonmatching,k,1079,1.079,1,Germany
1007,8,21,female,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,945,0.945,1,Germany
1008,8,21,female,right,Kreis.png,Ich,Self,Nonmatching,k,603,0.603,1,Germany
1009,8,21,female,right,Kreis.png,Ich,Self,Nonmatching,k,648,0.648,1,Germany
1010,8,21,female,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,571,0.571,1,Germany
1011,8,21,female,right,Kreis.png,Ich,Self,Nonmatching,k,901,0.901,1,Germany
1012,8,21,female,right,Dreieck.png,Fremder,Stranger,Nonmatching,d,712,0.712,0,Germany
1013,8,21,female,right,Kreis.png,Ich,Self,Nonmatching,k,454,0.454,1,Germany
1014,8,21,female,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,1171,1.171,1,Germany
1015,8,21,female,right,Kreis.png,Ich,Self,Nonmatching,k,733,0.733,1,Germany
1016,8,21,female,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,866,0.866,1,Germany
1017,8,21,female,right,Kreis.png,Ich,Self,Nonmatching,k,942,0.942,1,Germany
1018,8,21,female,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,2121,2.121,1,Germany
1019,8,21,female,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,861,0.861,1,Germany
1020,8,21,female,right,Kreis.png,Ich,Self,Nonmatching,k,804,0.804,1,Germany
1021,8,21,female,right,Kreis.png,Ich,Self,Nonmatching,k,835,0.835,1,Germany
1022,8,21,female,right,Dreieck.png,Fremder,Stranger,Nonmatching,d,1086,1.086,0,Germany
1023,8,21,female,right,Kreis.png,Ich,Self,Nonmatching,k,833,0.833,1,Germany
1024,8,21,female,right,Dreieck.png,Fremder,Stranger,Nonmatching,k,967,0.967,1,Germany
1025,9,23,female,right,Kreis.png,Fremder,Stranger,Matching,k,1325,1.325,0,Germany
1026,9,23,female,right,Dreieck.png,Ich,Self,Matching,d,1435,1.435,1,Germany
1027,9,23,female,right,Dreieck.png,Ich,Self,Matching,d,942,0.942,1,Germany
1028,9,23,female,right,Kreis.png,Fremder,Stranger,Matching,k,1050,1.05,0,Germany
1029,9,23,female,right,Kreis.png,Fremder,Stranger,Matching,d,1138,1.138,1,Germany
1030,9,23,female,right,Dreieck.png,Ich,Self,Matching,d,648,0.648,1,Germany
1031,9,23,female,right,Kreis.png,Fremder,Stranger,Matching,k,975,0.975,0,Germany
1032,9,23,female,right,Dreieck.png,Ich,Self,Matching,d,644,0.644,1,Germany
1033,9,23,female,right,Dreieck.png,Ich,Self,Matching,d,660,0.66,1,Germany
1034,9,23,female,right,Kreis.png,Fremder,Stranger,Matching,k,632,0.632,0,Germany
1035,9,23,female,right,Dreieck.png,Ich,Self,Matching,d,767,0.767,1,Germany
1036,9,23,female,right,Kreis.png,Fremder,Stranger,Matching,k,1530,1.53,0,Germany
1037,9,23,female,right,Dreieck.png,Ich,Self,Matching,d,478,0.478,1,Germany
1038,9,23,female,right,Kreis.png,Fremder,Stranger,Matching,d,1606,1.606,1,Germany
1039,9,23,female,right,Kreis.png,Fremder,Stranger,Matching,k,1266,1.266,0,Germany
1040,9,23,female,right,Dreieck.png,Ich,Self,Matching,d,866,0.866,1,Germany
1041,9,23,female,right,Kreis.png,Fremder,Stranger,Matching,d,1139,1.139,1,Germany
1042,9,23,female,right,Dreieck.png,Ich,Self,Matching,d,684,0.684,1,Germany
1043,9,23,female,right,Dreieck.png,Ich,Self,Matching,d,1025,1.025,1,Germany
1044,9,23,female,right,Kreis.png,Fremder,Stranger,Matching,k,655,0.655,0,Germany
1045,9,23,female,right,Kreis.png,Fremder,Stranger,Matching,k,2190,2.19,0,Germany
1046,9,23,female,right,Dreieck.png,Ich,Self,Matching,d,611,0.611,1,Germany
1047,9,23,female,right,Kreis.png,Fremder,Stranger,Matching,k,398,0.398,0,Germany
1048,9,23,female,right,Dreieck.png,Ich,Self,Matching,d,518,0.518,1,Germany
1049,9,23,female,right,Kreis.png,Fremder,Stranger,Matching,d,1308,1.308,1,Germany
1050,9,23,female,right,Dreieck.png,Ich,Self,Matching,d,533,0.533,1,Germany
1051,9,23,female,right,Kreis.png,Fremder,Stranger,Matching,d,1482,1.482,1,Germany
1052,9,23,female,right,Dreieck.png,Ich,Self,Matching,d,456,0.456,1,Germany
1053,9,23,female,right,Dreieck.png,Ich,Self,Matching,d,571,0.571,1,Germany
1054,9,23,female,right,Kreis.png,Fremder,Stranger,Matching,d,889,0.889,1,Germany
1055,9,23,female,right,Kreis.png,Fremder,Stranger,Matching,d,2109,2.109,1,Germany
1056,9,23,female,right,Dreieck.png,Ich,Self,Matching,d,886,0.886,1,Germany
1057,9,23,female,right,Kreis.png,Fremder,Stranger,Matching,k,483,0.483,0,Germany
1058,9,23,female,right,Dreieck.png,Ich,Self,Matching,d,699,0.699,1,Germany
1059,9,23,female,right,Dreieck.png,Ich,Self,Matching,d,835,0.835,1,Germany
1060,9,23,female,right,Kreis.png,Fremder,Stranger,Matching,d,1276,1.276,1,Germany
1061,9,23,female,right,Dreieck.png,Ich,Self,Matching,d,1037,1.037,1,Germany
1062,9,23,female,right,Kreis.png,Fremder,Stranger,Matching,d,1061,1.061,1,Germany
1063,9,23,female,right,Dreieck.png,Ich,Self,Matching,d,695,0.695,1,Germany
1064,9,23,female,right,Kreis.png,Fremder,Stranger,Matching,d,1289,1.289,1,Germany
1065,9,23,female,right,Kreis.png,Fremder,Stranger,Matching,d,1079,1.079,1,Germany
1066,9,23,female,right,Dreieck.png,Ich,Self,Matching,d,689,0.689,1,Germany
1067,9,23,female,right,Kreis.png,Fremder,Stranger,Matching,d,965,0.965,1,Germany
1068,9,23,female,right,Dreieck.png,Ich,Self,Matching,k,788,0.788,0,Germany
1069,9,23,female,right,Kreis.png,Fremder,Stranger,Matching,d,1048,1.048,1,Germany
1070,9,23,female,right,Dreieck.png,Ich,Self,Matching,d,613,0.613,1,Germany
