,Subject,Gender,Age,Handedness,Matching,Origin_Identity,English_Identity,Identity,RT_ms,RT_sec,ACC,Country
2389,17,female,26,right,Nonmatching,Bekannter,Acquaintance,Close,711,0.711,1,Germany
2390,17,female,26,right,Nonmatching,Bekannter,Acquaintance,Close,608,0.608,1,Germany
2391,17,female,26,right,Nonmatching,Bekannter,Acquaintance,Close,441,0.441,1,Germany
2392,17,female,26,right,Nonmatching,Bekannter,Acquaintance,Close,531,0.531,1,Germany
2393,17,female,26,right,Nonmatching,Bekannter,Acquaintance,Close,882,0.882,1,Germany
2394,17,female,26,right,Nonmatching,Bekannter,Acquaintance,Close,741,0.741,1,Germany
2395,17,female,26,right,Nonmatching,Ich,Self,Self,694,0.694,1,Germany
2396,17,female,26,right,Nonmatching,Ich,Self,Self,500,0.5,1,Germany
2397,17,female,26,right,Nonmatching,Ich,Self,Self,706,0.706,1,Germany
2398,17,female,26,right,Nonmatching,Ich,Self,Self,460,0.46,1,Germany
2399,17,female,26,right,Nonmatching,Ich,Self,Self,979,0.979,1,Germany
2400,17,female,26,right,Nonmatching,Ich,Self,Self,676,0.676,1,Germany
2401,17,female,26,right,Nonmatching,Ich,Self,Self,376,0.376,1,Germany
2402,17,female,26,right,Nonmatching,Ich,Self,Self,581,0.581,1,Germany
2403,17,female,26,right,Nonmatching,Ich,Self,Self,620,0.62,1,Germany
2404,17,female,26,right,Nonmatching,Ich,Self,Self,528,0.528,1,Germany
2405,17,female,26,right,Nonmatching,Ich,Self,Self,706,0.706,1,Germany
2406,17,female,26,right,Nonmatching,Ich,Self,Self,716,0.716,1,Germany
2407,17,female,26,right,Nonmatching,Ich,Self,Self,356,0.356,1,Germany
2408,17,female,26,right,Nonmatching,Ich,Self,Self,488,0.488,1,Germany
2409,17,female,26,right,Nonmatching,Ich,Self,Self,544,0.544,1,Germany
2410,17,female,26,right,Nonmatching,Ich,Self,Self,437,0.437,1,Germany
2411,17,female,26,right,Nonmatching,Ich,Self,Self,527,0.527,1,Germany
2412,17,female,26,right,Nonmatching,Ich,Self,Self,428,0.428,1,Germany
2413,17,female,26,right,Nonmatching,Mutter,Mother,Close,1449,1.449,1,Germany
2414,17,female,26,right,Nonmatching,Mutter,Mother,Close,411,0.411,1,Germany
2415,17,female,26,right,Nonmatching,Mutter,Mother,Close,1074,1.074,1,Germany
2416,17,female,26,right,Nonmatching,Mutter,Mother,Close,576,0.576,1,Germany
2417,17,female,26,right,Nonmatching,Mutter,Mother,Close,531,0.531,1,Germany
2418,17,female,26,right,Nonmatching,Mutter,Mother,Close,904,0.904,1,Germany
2419,17,female,26,right,Nonmatching,Mutter,Mother,Close,581,0.581,1,Germany
2420,17,female,26,right,Nonmatching,Mutter,Mother,Close,501,0.501,1,Germany
2421,17,female,26,right,Nonmatching,Mutter,Mother,Close,523,0.523,1,Germany
2422,17,female,26,right,Nonmatching,Mutter,Mother,Close,440,0.44,1,Germany
2423,17,female,26,right,Nonmatching,Mutter,Mother,Close,440,0.44,1,Germany
2424,17,female,26,right,Nonmatching,Mutter,Mother,Close,336,0.336,1,Germany
2425,17,female,26,right,Nonmatching,Mutter,Mother,Close,573,0.573,1,Germany
2426,17,female,26,right,Nonmatching,Mutter,Mother,Close,457,0.457,1,Germany
2427,17,female,26,right,Nonmatching,Mutter,Mother,Close,476,0.476,1,Germany
2428,17,female,26,right,Nonmatching,Mutter,Mother,Close,594,0.594,1,Germany
2429,17,female,26,right,Nonmatching,Mutter,Mother,Close,551,0.551,1,Germany
2430,17,female,26,right,Nonmatching,Mutter,Mother,Close,772,0.772,1,Germany
2431,17,female,26,right,Nonmatching,none,none,NonPerson,888,0.888,1,Germany
2432,17,female,26,right,Nonmatching,none,none,NonPerson,1853,1.853,1,Germany
2433,17,female,26,right,Nonmatching,none,none,NonPerson,671,0.671,1,Germany
2434,17,female,26,right,Nonmatching,none,none,NonPerson,2454,2.454,1,Germany
2435,17,female,26,right,Nonmatching,none,none,NonPerson,776,0.776,1,Germany
2436,17,female,26,right,Nonmatching,none,none,NonPerson,499,0.499,1,Germany
2437,17,female,26,right,Nonmatching,none,none,NonPerson,640,0.64,1,Germany
2438,17,female,26,right,Nonmatching,none,none,NonPerson,814,0.814,1,Germany
2439,17,female,26,right,Nonmatching,none,none,NonPerson,1293,1.293,1,Germany
2440,17,female,26,right,Nonmatching,none,none,NonPerson,641,0.641,1,Germany
2441,17,female,26,right,Nonmatching,none,none,NonPerson,567,0.567,1,Germany
2442,17,female,26,right,Nonmatching,none,none,NonPerson,467,0.467,1,Germany
2443,17,female,26,right,Nonmatching,none,none,NonPerson,622,0.622,1,Germany
2444,17,female,26,right,Nonmatching,none,none,NonPerson,720,0.72,1,Germany
2445,17,female,26,right,Nonmatching,none,none,NonPerson,1228,1.228,1,Germany
2446,17,female,26,right,Nonmatching,none,none,NonPerson,832,0.832,1,Germany
2447,17,female,26,right,Nonmatching,none,none,NonPerson,504,0.504,0,Germany
2448,17,female,26,right,Nonmatching,none,none,NonPerson,643,0.643,1,Germany
2449,18,female,25,right,Matching,Bekannter,Acquaintance,Close,940,0.94,0,Germany
2450,18,female,25,right,Matching,Bekannter,Acquaintance,Close,639,0.639,1,Germany
2451,18,female,25,right,Matching,Bekannter,Acquaintance,Close,627,0.627,1,Germany
2452,18,female,25,right,Matching,Bekannter,Acquaintance,Close,483,0.483,1,Germany
2453,18,female,25,right,Matching,Bekannter,Acquaintance,Close,456,0.456,1,Germany
2454,18,female,25,right,Matching,Bekannter,Acquaintance,Close,1201,1.201,1,Germany
2455,18,female,25,right,Matching,Bekannter,Acquaintance,Close,778,0.778,1,Germany
2456,18,female,25,right,Matching,Bekannter,Acquaintance,Close,414,0.414,1,Germany
2457,18,female,25,right,Matching,Bekannter,Acquaintance,Close,971,0.971,1,Germany
2458,18,female,25,right,Matching,Bekannter,Acquaintance,Close,848,0.848,1,Germany
2459,18,female,25,right,Matching,Bekannter,Acquaintance,Close,559,0.559,1,Germany
2460,18,female,25,right,Matching,Bekannter,Acquaintance,Close,508,0.508,1,Germany
2461,18,female,25,right,Matching,Bekannter,Acquaintance,Close,566,0.566,1,Germany
2462,18,female,25,right,Matching,Bekannter,Acquaintance,Close,620,0.62,1,Germany
2463,18,female,25,right,Matching,Bekannter,Acquaintance,Close,407,0.407,1,Germany
2464,18,female,25,right,Matching,Bekannter,Acquaintance,Close,549,0.549,1,Germany
2465,18,female,25,right,Matching,Bekannter,Acquaintance,Close,478,0.478,1,Germany
2466,18,female,25,right,Matching,Bekannter,Acquaintance,Close,583,0.583,1,Germany
2467,18,female,25,right,Matching,Ich,Self,Self,697,0.697,1,Germany
2468,18,female,25,right,Matching,Ich,Self,Self,525,0.525,1,Germany
2469,18,female,25,right,Matching,Ich,Self,Self,525,0.525,1,Germany
2470,18,female,25,right,Matching,Ich,Self,Self,443,0.443,1,Germany
2471,18,female,25,right,Matching,Ich,Self,Self,478,0.478,1,Germany
2472,18,female,25,right,Matching,Ich,Self,Self,574,0.574,1,Germany
2473,18,female,25,right,Matching,Ich,Self,Self,347,0.347,1,Germany
2474,18,female,25,right,Matching,Ich,Self,Self,526,0.526,1,Germany
2475,18,female,25,right,Matching,Ich,Self,Self,751,0.751,1,Germany
2476,18,female,25,right,Matching,Ich,Self,Self,618,0.618,0,Germany
2477,18,female,25,right,Matching,Ich,Self,Self,416,0.416,1,Germany
2478,18,female,25,right,Matching,Ich,Self,Self,1259,1.259,1,Germany
2479,18,female,25,right,Matching,Ich,Self,Self,587,0.587,1,Germany
2480,18,female,25,right,Matching,Ich,Self,Self,401,0.401,1,Germany
2481,18,female,25,right,Matching,Ich,Self,Self,442,0.442,1,Germany
2482,18,female,25,right,Matching,Ich,Self,Self,548,0.548,1,Germany
2483,18,female,25,right,Matching,Ich,Self,Self,468,0.468,1,Germany
2484,18,female,25,right,Matching,Ich,Self,Self,538,0.538,1,Germany
2485,18,female,25,right,Matching,Mutter,Mother,Close,1509,1.509,1,Germany
2486,18,female,25,right,Matching,Mutter,Mother,Close,931,0.931,1,Germany
2487,18,female,25,right,Matching,Mutter,Mother,Close,1694,1.694,1,Germany
2488,18,female,25,right,Matching,Mutter,Mother,Close,536,0.536,1,Germany
2489,18,female,25,right,Matching,Mutter,Mother,Close,477,0.477,1,Germany
2490,18,female,25,right,Matching,Mutter,Mother,Close,501,0.501,1,Germany
2491,18,female,25,right,Matching,Mutter,Mother,Close,508,0.508,1,Germany
2492,18,female,25,right,Matching,Mutter,Mother,Close,450,0.45,1,Germany
2493,18,female,25,right,Matching,Mutter,Mother,Close,930,0.93,1,Germany
2494,18,female,25,right,Matching,Mutter,Mother,Close,715,0.715,1,Germany
2495,18,female,25,right,Matching,Mutter,Mother,Close,506,0.506,1,Germany
2496,18,female,25,right,Matching,Mutter,Mother,Close,473,0.473,1,Germany
2497,18,female,25,right,Matching,Mutter,Mother,Close,981,0.981,1,Germany
2498,18,female,25,right,Matching,Mutter,Mother,Close,392,0.392,1,Germany
2499,18,female,25,right,Matching,Mutter,Mother,Close,529,0.529,1,Germany
2500,18,female,25,right,Matching,Mutter,Mother,Close,643,0.643,1,Germany
2501,18,female,25,right,Matching,Mutter,Mother,Close,1180,1.18,1,Germany
2502,18,female,25,right,Matching,Mutter,Mother,Close,592,0.592,1,Germany
2503,18,female,25,right,Matching,none,none,NonPerson,1422,1.422,0,Germany
2504,18,female,25,right,Matching,none,none,NonPerson,649,0.649,1,Germany
2505,18,female,25,right,Matching,none,none,NonPerson,425,0.425,1,Germany
2506,18,female,25,right,Matching,none,none,NonPerson,754,0.754,1,Germany
2507,18,female,25,right,Matching,none,none,NonPerson,554,0.554,1,Germany
2508,18,female,25,right,Matching,none,none,NonPerson,593,0.593,1,Germany
2509,18,female,25,right,Matching,none,none,NonPerson,725,0.725,1,Germany
2510,18,female,25,right,Matching,none,none,NonPerson,427,0.427,1,Germany
2511,18,female,25,right,Matching,none,none,NonPerson,524,0.524,1,Germany
2512,18,female,25,right,Matching,none,none,NonPerson,470,0.47,1,Germany
2513,18,female,25,right,Matching,none,none,NonPerson,715,0.715,1,Germany
2514,18,female,25,right,Matching,none,none,NonPerson,719,0.719,1,Germany
2515,18,female,25,right,Matching,none,none,NonPerson,555,0.555,1,Germany
2516,18,female,25,right,Matching,none,none,NonPerson,536,0.536,1,Germany
2517,18,female,25,right,Matching,none,none,NonPerson,439,0.439,1,Germany
2518,18,female,25,right,Matching,none,none,NonPerson,733,0.733,1,Germany
2519,18,female,25,right,Matching,none,none,NonPerson,497,0.497,1,Germany
2520,18,female,25,right,Matching,none,none,NonPerson,480,0.48,1,Germany
2521,18,female,25,right,Nonmatching,Bekannter,Acquaintance,Close,398,0.398,1,Germany
2522,18,female,25,right,Nonmatching,Bekannter,Acquaintance,Close,519,0.519,1,Germany
2523,18,female,25,right,Nonmatching,Bekannter,Acquaintance,Close,853,0.853,1,Germany
2524,18,female,25,right,Nonmatching,Bekannter,Acquaintance,Close,628,0.628,1,Germany
2525,18,female,25,right,Nonmatching,Bekannter,Acquaintance,Close,469,0.469,1,Germany
2526,18,female,25,right,Nonmatching,Bekannter,Acquaintance,Close,676,0.676,1,Germany
2527,18,female,25,right,Nonmatching,Bekannter,Acquaintance,Close,430,0.43,1,Germany
2528,18,female,25,right,Nonmatching,Bekannter,Acquaintance,Close,291,0.291,1,Germany
2529,18,female,25,right,Nonmatching,Bekannter,Acquaintance,Close,387,0.387,1,Germany
2530,18,female,25,right,Nonmatching,Bekannter,Acquaintance,Close,669,0.669,1,Germany
2531,18,female,25,right,Nonmatching,Bekannter,Acquaintance,Close,481,0.481,1,Germany
2532,18,female,25,right,Nonmatching,Bekannter,Acquaintance,Close,448,0.448,1,Germany
2533,18,female,25,right,Nonmatching,Bekannter,Acquaintance,Close,525,0.525,1,Germany
2534,18,female,25,right,Nonmatching,Bekannter,Acquaintance,Close,565,0.565,1,Germany
2535,18,female,25,right,Nonmatching,Bekannter,Acquaintance,Close,561,0.561,1,Germany
2536,18,female,25,right,Nonmatching,Bekannter,Acquaintance,Close,370,0.37,1,Germany
2537,18,female,25,right,Nonmatching,Bekannter,Acquaintance,Close,675,0.675,1,Germany
2538,18,female,25,right,Nonmatching,Bekannter,Acquaintance,Close,392,0.392,1,Germany
2539,18,female,25,right,Nonmatching,Ich,Self,Self,700,0.7,1,Germany
2540,18,female,25,right,Nonmatching,Ich,Self,Self,567,0.567,1,Germany
2541,18,female,25,right,Nonmatching,Ich,Self,Self,599,0.599,1,Germany
2542,18,female,25,right,Nonmatching,Ich,Self,Self,450,0.45,1,Germany
2543,18,female,25,right,Nonmatching,Ich,Self,Self,522,0.522,1,Germany
2544,18,female,25,right,Nonmatching,Ich,Self,Self,456,0.456,1,Germany
2545,18,female,25,right,Nonmatching,Ich,Self,Self,536,0.536,1,Germany
2546,18,female,25,right,Nonmatching,Ich,Self,Self,507,0.507,1,Germany
2547,18,female,25,right,Nonmatching,Ich,Self,Self,450,0.45,1,Germany
2548,18,female,25,right,Nonmatching,Ich,Self,Self,551,0.551,1,Germany
2549,18,female,25,right,Nonmatching,Ich,Self,Self,441,0.441,1,Germany
2550,18,female,25,right,Nonmatching,Ich,Self,Self,443,0.443,1,Germany
2551,18,female,25,right,Nonmatching,Ich,Self,Self,539,0.539,1,Germany
2552,18,female,25,right,Nonmatching,Ich,Self,Self,489,0.489,1,Germany
2553,18,female,25,right,Nonmatching,Ich,Self,Self,585,0.585,1,Germany
2554,18,female,25,right,Nonmatching,Ich,Self,Self,596,0.596,1,Germany
2555,18,female,25,right,Nonmatching,Ich,Self,Self,617,0.617,1,Germany
2556,18,female,25,right,Nonmatching,Ich,Self,Self,639,0.639,1,Germany
2557,18,female,25,right,Nonmatching,Mutter,Mother,Close,672,0.672,0,Germany
2558,18,female,25,right,Nonmatching,Mutter,Mother,Close,602,0.602,0,Germany
2559,18,female,25,right,Nonmatching,Mutter,Mother,Close,747,0.747,1,Germany
2560,18,female,25,right,Nonmatching,Mutter,Mother,Close,430,0.43,1,Germany
2561,18,female,25,right,Nonmatching,Mutter,Mother,Close,414,0.414,1,Germany
2562,18,female,25,right,Nonmatching,Mutter,Mother,Close,536,0.536,1,Germany
2563,18,female,25,right,Nonmatching,Mutter,Mother,Close,847,0.847,0,Germany
2564,18,female,25,right,Nonmatching,Mutter,Mother,Close,353,0.353,1,Germany
2565,18,female,25,right,Nonmatching,Mutter,Mother,Close,683,0.683,1,Germany
2566,18,female,25,right,Nonmatching,Mutter,Mother,Close,705,0.705,1,Germany
2567,18,female,25,right,Nonmatching,Mutter,Mother,Close,531,0.531,1,Germany
2568,18,female,25,right,Nonmatching,Mutter,Mother,Close,504,0.504,1,Germany
2569,18,female,25,right,Nonmatching,Mutter,Mother,Close,384,0.384,1,Germany
2570,18,female,25,right,Nonmatching,Mutter,Mother,Close,448,0.448,1,Germany
2571,18,female,25,right,Nonmatching,Mutter,Mother,Close,596,0.596,1,Germany
2572,18,female,25,right,Nonmatching,Mutter,Mother,Close,527,0.527,1,Germany
2573,18,female,25,right,Nonmatching,Mutter,Mother,Close,524,0.524,1,Germany
2574,18,female,25,right,Nonmatching,Mutter,Mother,Close,623,0.623,0,Germany
2575,18,female,25,right,Nonmatching,none,none,NonPerson,2162,2.162,1,Germany
2576,18,female,25,right,Nonmatching,none,none,NonPerson,427,0.427,1,Germany
2577,18,female,25,right,Nonmatching,none,none,NonPerson,637,0.637,1,Germany
2578,18,female,25,right,Nonmatching,none,none,NonPerson,525,0.525,1,Germany
2579,18,female,25,right,Nonmatching,none,none,NonPerson,484,0.484,1,Germany
2580,18,female,25,right,Nonmatching,none,none,NonPerson,747,0.747,1,Germany
2581,18,female,25,right,Nonmatching,none,none,NonPerson,558,0.558,1,Germany
2582,18,female,25,right,Nonmatching,none,none,NonPerson,461,0.461,1,Germany
2583,18,female,25,right,Nonmatching,none,none,NonPerson,765,0.765,1,Germany
2584,18,female,25,right,Nonmatching,none,none,NonPerson,591,0.591,1,Germany
2585,18,female,25,right,Nonmatching,none,none,NonPerson,894,0.894,1,Germany
2586,18,female,25,right,Nonmatching,none,none,NonPerson,473,0.473,1,Germany
2587,18,female,25,right,Nonmatching,none,none,NonPerson,502,0.502,1,Germany
2588,18,female,25,right,Nonmatching,none,none,NonPerson,668,0.668,1,Germany
2589,18,female,25,right,Nonmatching,none,none,NonPerson,567,0.567,1,Germany
2590,18,female,25,right,Nonmatching,none,none,NonPerson,848,0.848,1,Germany
2591,18,female,25,right,Nonmatching,none,none,NonPerson,451,0.451,1,Germany
2592,18,female,25,right,Nonmatching,none,none,NonPerson,464,0.464,1,Germany
2593,19,female,24,right,Matching,Bekannter,Acquaintance,Close,885,0.885,0,Germany
2594,19,female,24,right,Matching,Bekannter,Acquaintance,Close,667,0.667,1,Germany
2595,19,female,24,right,Matching,Bekannter,Acquaintance,Close,526,0.526,1,Germany
2596,19,female,24,right,Matching,Bekannter,Acquaintance,Close,601,0.601,1,Germany
2597,19,female,24,right,Matching,Bekannter,Acquaintance,Close,590,0.59,1,Germany
2598,19,female,24,right,Matching,Bekannter,Acquaintance,Close,527,0.527,1,Germany
2599,19,female,24,right,Matching,Bekannter,Acquaintance,Close,587,0.587,1,Germany
2600,19,female,24,right,Matching,Bekannter,Acquaintance,Close,532,0.532,1,Germany
2601,19,female,24,right,Matching,Bekannter,Acquaintance,Close,563,0.563,1,Germany
2602,19,female,24,right,Matching,Bekannter,Acquaintance,Close,526,0.526,1,Germany
2603,19,female,24,right,Matching,Bekannter,Acquaintance,Close,507,0.507,1,Germany
2604,19,female,24,right,Matching,Bekannter,Acquaintance,Close,643,0.643,1,Germany
2605,19,female,24,right,Matching,Bekannter,Acquaintance,Close,437,0.437,1,Germany
2606,19,female,24,right,Matching,Bekannter,Acquaintance,Close,398,0.398,1,Germany
2607,19,female,24,right,Matching,Bekannter,Acquaintance,Close,564,0.564,1,Germany
2608,19,female,24,right,Matching,Bekannter,Acquaintance,Close,498,0.498,1,Germany
2609,19,female,24,right,Matching,Bekannter,Acquaintance,Close,627,0.627,1,Germany
2610,19,female,24,right,Matching,Bekannter,Acquaintance,Close,577,0.577,1,Germany
2611,19,female,24,right,Matching,Ich,Self,Self,549,0.549,1,Germany
2612,19,female,24,right,Matching,Ich,Self,Self,647,0.647,1,Germany
2613,19,female,24,right,Matching,Ich,Self,Self,511,0.511,1,Germany
2614,19,female,24,right,Matching,Ich,Self,Self,497,0.497,1,Germany
2615,19,female,24,right,Matching,Ich,Self,Self,411,0.411,1,Germany
2616,19,female,24,right,Matching,Ich,Self,Self,371,0.371,1,Germany
2617,19,female,24,right,Matching,Ich,Self,Self,537,0.537,1,Germany
2618,19,female,24,right,Matching,Ich,Self,Self,510,0.51,1,Germany
2619,19,female,24,right,Matching,Ich,Self,Self,458,0.458,1,Germany
2620,19,female,24,right,Matching,Ich,Self,Self,512,0.512,1,Germany
2621,19,female,24,right,Matching,Ich,Self,Self,634,0.634,1,Germany
2622,19,female,24,right,Matching,Ich,Self,Self,571,0.571,1,Germany
2623,19,female,24,right,Matching,Ich,Self,Self,589,0.589,1,Germany
2624,19,female,24,right,Matching,Ich,Self,Self,515,0.515,1,Germany
2625,19,female,24,right,Matching,Ich,Self,Self,472,0.472,1,Germany
2626,19,female,24,right,Matching,Ich,Self,Self,35422,35.422,0,Germany
2627,19,female,24,right,Matching,Ich,Self,Self,2519,2.519,0,Germany
2628,19,female,24,right,Matching,Ich,Self,Self,481,0.481,1,Germany
2629,19,female,24,right,Matching,Mutter,Mother,Close,894,0.894,1,Germany
2630,19,female,24,right,Matching,Mutter,Mother,Close,410,0.41,1,Germany
2631,19,female,24,right,Matching,Mutter,Mother,Close,515,0.515,1,Germany
2632,19,female,24,right,Matching,Mutter,Mother,Close,1631,1.631,1,Germany
2633,19,female,24,right,Matching,Mutter,Mother,Close,545,0.545,1,Germany
2634,19,female,24,right,Matching,Mutter,Mother,Close,686,0.686,1,Germany
2635,19,female,24,right,Matching,Mutter,Mother,Close,640,0.64,1,Germany
2636,19,female,24,right,Matching,Mutter,Mother,Close,492,0.492,1,Germany
2637,19,female,24,right,Matching,Mutter,Mother,Close,786,0.786,1,Germany
2638,19,female,24,right,Matching,Mutter,Mother,Close,751,0.751,1,Germany
2639,19,female,24,right,Matching,Mutter,Mother,Close,265,0.265,0,Germany
2640,19,female,24,right,Matching,Mutter,Mother,Close,733,0.733,1,Germany
2641,19,female,24,right,Matching,Mutter,Mother,Close,470,0.47,1,Germany
2642,19,female,24,right,Matching,Mutter,Mother,Close,369,0.369,1,Germany
2643,19,female,24,right,Matching,Mutter,Mother,Close,443,0.443,1,Germany
2644,19,female,24,right,Matching,Mutter,Mother,Close,506,0.506,1,Germany
2645,19,female,24,right,Matching,Mutter,Mother,Close,596,0.596,1,Germany
2646,19,female,24,right,Matching,Mutter,Mother,Close,325,0.325,1,Germany
2647,19,female,24,right,Matching,none,none,NonPerson,650,0.65,0,Germany
2648,19,female,24,right,Matching,none,none,NonPerson,656,0.656,1,Germany
2649,19,female,24,right,Matching,none,none,NonPerson,573,0.573,1,Germany
2650,19,female,24,right,Matching,none,none,NonPerson,554,0.554,1,Germany
2651,19,female,24,right,Matching,none,none,NonPerson,646,0.646,1,Germany
2652,19,female,24,right,Matching,none,none,NonPerson,431,0.431,1,Germany
2653,19,female,24,right,Matching,none,none,NonPerson,901,0.901,1,Germany
2654,19,female,24,right,Matching,none,none,NonPerson,550,0.55,1,Germany
2655,19,female,24,right,Matching,none,none,NonPerson,876,0.876,0,Germany
2656,19,female,24,right,Matching,none,none,NonPerson,512,0.512,0,Germany
2657,19,female,24,right,Matching,none,none,NonPerson,684,0.684,1,Germany
2658,19,female,24,right,Matching,none,none,NonPerson,536,0.536,1,Germany
2659,19,female,24,right,Matching,none,none,NonPerson,645,0.645,1,Germany
2660,19,female,24,right,Matching,none,none,NonPerson,441,0.441,1,Germany
2661,19,female,24,right,Matching,none,none,NonPerson,458,0.458,1,Germany
2662,19,female,24,right,Matching,none,none,NonPerson,929,0.929,1,Germany
2663,19,female,24,right,Matching,none,none,NonPerson,569,0.569,1,Germany
2664,19,female,24,right,Matching,none,none,NonPerson,387,0.387,1,Germany
2665,19,female,24,right,Nonmatching,Bekannter,Acquaintance,Close,627,0.627,1,Germany
2666,19,female,24,right,Nonmatching,Bekannter,Acquaintance,Close,441,0.441,1,Germany
2667,19,female,24,right,Nonmatching,Bekannter,Acquaintance,Close,1131,1.131,1,Germany
2668,19,female,24,right,Nonmatching,Bekannter,Acquaintance,Close,766,0.766,1,Germany
2669,19,female,24,right,Nonmatching,Bekannter,Acquaintance,Close,508,0.508,1,Germany
2670,19,female,24,right,Nonmatching,Bekannter,Acquaintance,Close,590,0.59,1,Germany
2671,19,female,24,right,Nonmatching,Bekannter,Acquaintance,Close,418,0.418,1,Germany
2672,19,female,24,right,Nonmatching,Bekannter,Acquaintance,Close,457,0.457,1,Germany
2673,19,female,24,right,Nonmatching,Bekannter,Acquaintance,Close,696,0.696,1,Germany
2674,19,female,24,right,Nonmatching,Bekannter,Acquaintance,Close,480,0.48,1,Germany
2675,19,female,24,right,Nonmatching,Bekannter,Acquaintance,Close,450,0.45,1,Germany
2676,19,female,24,right,Nonmatching,Bekannter,Acquaintance,Close,446,0.446,1,Germany
2677,19,female,24,right,Nonmatching,Bekannter,Acquaintance,Close,382,0.382,1,Germany
2678,19,female,24,right,Nonmatching,Bekannter,Acquaintance,Close,394,0.394,1,Germany
2679,19,female,24,right,Nonmatching,Bekannter,Acquaintance,Close,432,0.432,1,Germany
2680,19,female,24,right,Nonmatching,Bekannter,Acquaintance,Close,6371,6.371,0,Germany
2681,19,female,24,right,Nonmatching,Bekannter,Acquaintance,Close,3333,3.333,1,Germany
2682,19,female,24,right,Nonmatching,Bekannter,Acquaintance,Close,358,0.358,1,Germany
2683,19,female,24,right,Nonmatching,Ich,Self,Self,1054,1.054,0,Germany
2684,19,female,24,right,Nonmatching,Ich,Self,Self,675,0.675,1,Germany
2685,19,female,24,right,Nonmatching,Ich,Self,Self,622,0.622,1,Germany
2686,19,female,24,right,Nonmatching,Ich,Self,Self,825,0.825,1,Germany
2687,19,female,24,right,Nonmatching,Ich,Self,Self,610,0.61,1,Germany
2688,19,female,24,right,Nonmatching,Ich,Self,Self,553,0.553,1,Germany
2689,19,female,24,right,Nonmatching,Ich,Self,Self,600,0.6,1,Germany
2690,19,female,24,right,Nonmatching,Ich,Self,Self,482,0.482,1,Germany
2691,19,female,24,right,Nonmatching,Ich,Self,Self,634,0.634,1,Germany
2692,19,female,24,right,Nonmatching,Ich,Self,Self,547,0.547,1,Germany
2693,19,female,24,right,Nonmatching,Ich,Self,Self,608,0.608,1,Germany
2694,19,female,24,right,Nonmatching,Ich,Self,Self,1027,1.027,1,Germany
2695,19,female,24,right,Nonmatching,Ich,Self,Self,439,0.439,1,Germany
2696,19,female,24,right,Nonmatching,Ich,Self,Self,477,0.477,1,Germany
2697,19,female,24,right,Nonmatching,Ich,Self,Self,514,0.514,1,Germany
2698,19,female,24,right,Nonmatching,Ich,Self,Self,572,0.572,1,Germany
2699,19,female,24,right,Nonmatching,Ich,Self,Self,941,0.941,1,Germany
2700,19,female,24,right,Nonmatching,Ich,Self,Self,1163,1.163,0,Germany
2701,19,female,24,right,Nonmatching,Mutter,Mother,Close,512,0.512,1,Germany
2702,19,female,24,right,Nonmatching,Mutter,Mother,Close,1023,1.023,1,Germany
2703,19,female,24,right,Nonmatching,Mutter,Mother,Close,610,0.61,1,Germany
2704,19,female,24,right,Nonmatching,Mutter,Mother,Close,608,0.608,1,Germany
2705,19,female,24,right,Nonmatching,Mutter,Mother,Close,680,0.68,1,Germany
2706,19,female,24,right,Nonmatching,Mutter,Mother,Close,629,0.629,1,Germany
2707,19,female,24,right,Nonmatching,Mutter,Mother,Close,557,0.557,1,Germany
2708,19,female,24,right,Nonmatching,Mutter,Mother,Close,793,0.793,1,Germany
2709,19,female,24,right,Nonmatching,Mutter,Mother,Close,572,0.572,1,Germany
2710,19,female,24,right,Nonmatching,Mutter,Mother,Close,496,0.496,1,Germany
2711,19,female,24,right,Nonmatching,Mutter,Mother,Close,642,0.642,1,Germany
2712,19,female,24,right,Nonmatching,Mutter,Mother,Close,643,0.643,1,Germany
2713,19,female,24,right,Nonmatching,Mutter,Mother,Close,510,0.51,1,Germany
2714,19,female,24,right,Nonmatching,Mutter,Mother,Close,760,0.76,1,Germany
2715,19,female,24,right,Nonmatching,Mutter,Mother,Close,432,0.432,1,Germany
2716,19,female,24,right,Nonmatching,Mutter,Mother,Close,480,0.48,1,Germany
2717,19,female,24,right,Nonmatching,Mutter,Mother,Close,900,0.9,1,Germany
2718,19,female,24,right,Nonmatching,Mutter,Mother,Close,523,0.523,1,Germany
2719,19,female,24,right,Nonmatching,none,none,NonPerson,546,0.546,1,Germany
2720,19,female,24,right,Nonmatching,none,none,NonPerson,1103,1.103,1,Germany
2721,19,female,24,right,Nonmatching,none,none,NonPerson,721,0.721,1,Germany
2722,19,female,24,right,Nonmatching,none,none,NonPerson,890,0.89,1,Germany
2723,19,female,24,right,Nonmatching,none,none,NonPerson,494,0.494,1,Germany
2724,19,female,24,right,Nonmatching,none,none,NonPerson,437,0.437,1,Germany
2725,19,female,24,right,Nonmatching,none,none,NonPerson,505,0.505,1,Germany
2726,19,female,24,right,Nonmatching,none,none,NonPerson,475,0.475,0,Germany
2727,19,female,24,right,Nonmatching,none,none,NonPerson,502,0.502,0,Germany
2728,19,female,24,right,Nonmatching,none,none,NonPerson,506,0.506,1,Germany
2729,19,female,24,right,Nonmatching,none,none,NonPerson,375,0.375,1,Germany
2730,19,female,24,right,Nonmatching,none,none,NonPerson,866,0.866,1,Germany
